"rank","name","dcountry","divenum","divecode","DD","J1","J2","J3","J4","J5","J6","J7","divepts","diverank","totalpts","overallrank","pointsbehind","event","round"
"4","IMBEAU-DULAC Francois","CAN",5,"5154B","3.4","8.0","8.5","8.0","7.5","8.5","8.0","8.0","81.60","3","369.75","4","55.80"," men's 3m springboard","semifinal a"
"4","IMBEAU-DULAC Francois","CAN",6,"5156B","3.9","8.0","8.0","7.5","8.0","8.0","7.5","7.5","91.65","2","461.40","4","52.60"," men's 3m springboard","semifinal a"
"5","GAGNE Philippe","CAN",1,"205B","3.0","6.5","7.5","7.0","7.5","7.0","7.0","7.0","63.00","5","63.00","5","23.70"," men's 3m springboard","semifinal a"
"5","GAGNE Philippe","CAN",2,"5154B","3.4","7.5","7.5","8.0","7.5","7.5","7.5","7.0","76.50","2","139.50","5","27.85"," men's 3m springboard","semifinal a"
"5","GAGNE Philippe","CAN",3,"407C","3.4","6.5","6.5","6.5","7.0","6.5","6.5","7.5","66.30","5","205.80","5","48.25"," men's 3m springboard","semifinal a"
"5","GAGNE Philippe","CAN",4,"109C","3.8","4.5","5.0","4.5","4.5","4.5","5.5","5.5","53.20","5","259.00","5","88.65"," men's 3m springboard","semifinal a"
"5","GAGNE Philippe","CAN",5,"307C","3.5","4.0","4.0","4.5","5.5","4.0","4.0","4.5","43.75","5","302.75","5","122.80"," men's 3m springboard","semifinal a"
"5","GAGNE Philippe","CAN",6,"5337D","3.5","7.5","8.0","8.0","8.0","8.0","7.5","8.0","84.00","4","386.75","5","127.25"," men's 3m springboard","semifinal a"
"1","WANG Han","CHN",1,"405B","3.0","7.5","7.0","8.0","8.0","8.0","7.5","8.0","70.50","1","70.50","1","","women's 3m springboard","semifinal a"
"1","WANG Han","CHN",2,"5152B","3.0","8.0","8.0","7.5","8.0","8.5","8.5","8.5","73.50","1","144.00","1","","women's 3m springboard","semifinal a"
"1","WANG Han","CHN",3,"305B","3.0","8.0","8.0","8.5","8.5","8.5","8.5","8.5","76.50","1","220.50","1","","women's 3m springboard","semifinal a"
"1","WANG Han","CHN",4,"107B","3.1","8.0","7.0","7.5","7.5","8.0","7.5","8.0","71.30","2","291.80","1","","women's 3m springboard","semifinal a"
"1","WANG Han","CHN",5,"205B","3.0","7.5","6.0","8.5","7.5","8.0","8.0","7.5","69.00","2","360.80","1","","women's 3m springboard","semifinal a"
"2","KEENEY Maddison","AUS",1,"205B","3.0","7.5","7.5","7.5","7.5","7.5","7.5","7.5","67.50","=2","67.50","=2","3.00","women's 3m springboard","semifinal a"
"2","KEENEY Maddison","AUS",2,"305B","3.0","6.5","7.0","7.0","7.5","7.0","7.0","6.5","63.00","4","130.50","3","13.50","women's 3m springboard","semifinal a"
"2","KEENEY Maddison","AUS",3,"405B","3.0","8.5","8.5","8.5","8.0","8.5","7.5","7.5","75.00","2","205.50","2","15.00","women's 3m springboard","semifinal a"
"2","KEENEY Maddison","AUS",4,"107B","3.1","8.0","8.0","8.0","9.0","8.5","8.0","8.5","75.95","1","281.45","2","10.35","women's 3m springboard","semifinal a"
"2","KEENEY Maddison","AUS",5,"5154B","3.4","7.5","8.0","7.5","7.5","7.5","8.0","7.5","76.50","1","357.95","2","2.85","women's 3m springboard","semifinal a"
"3","ILINYKH Kristina","RUS",1,"405C","2.7","7.0","7.5","7.5","7.5","7.5","7.0","7.5","60.75","6","60.75","6","9.75","women's 3m springboard","semifinal a"
"3","ILINYKH Kristina","RUS",2,"107B","3.1","7.5","8.0","7.0","8.0","7.5","6.5","7.0","68.20","2","128.95","4","15.05","women's 3m springboard","semifinal a"
"3","ILINYKH Kristina","RUS",3,"205B","3.0","7.5","6.5","7.0","7.0","7.5","6.5","7.0","63.00","4","191.95","4","28.55","women's 3m springboard","semifinal a"
"3","ILINYKH Kristina","RUS",4,"305B","3.0","8.0","8.5","8.0","8.0","7.5","7.5","7.5","70.50","3","262.45","4","29.35","women's 3m springboard","semifinal a"
"3","ILINYKH Kristina","RUS",5,"5152B","3.0","7.5","7.5","7.5","7.5","7.5","8.0","7.0","67.50","3","329.95","3","30.85","women's 3m springboard","semifinal a"
"4","NG Yan Yee","MAS",1,"405B","3.0","7.5","7.0","8.0","7.5","7.5","7.0","8.0","67.50","=2","67.50","=2","3.00","women's 3m springboard","semifinal a"
"4","NG Yan Yee","MAS",2,"205B","3.0","6.5","7.0","6.0","6.0","6.5","7.0","6.0","57.00","6","124.50","6","19.50","women's 3m springboard","semifinal a"
"4","NG Yan Yee","MAS",3,"305B","3.0","7.5","8.0","8.0","8.0","7.5","8.5","7.5","70.50","3","195.00","3","25.50","women's 3m springboard","semifinal a"
"4","NG Yan Yee","MAS",4,"107B","3.1","6.5","7.5","7.5","8.0","7.0","7.5","7.0","68.20","4","263.20","3","28.60","women's 3m springboard","semifinal a"
"4","NG Yan Yee","MAS",5,"5152B","3.0","7.5","7.0","7.0","7.5","7.0","7.5","7.5","66.00","5","329.20","4","31.60","women's 3m springboard","semifinal a"
"5","WARE Pamela","CAN",1,"205B","3.0","7.0","7.0","8.0","7.0","7.5","7.5","8.0","66.00","5","66.00","5","4.50","women's 3m springboard","semifinal a"
"5","WARE Pamela","CAN",2,"107B","3.1","7.0","6.0","7.5","6.5","7.0","7.5","7.0","65.10","3","131.10","2","12.90","women's 3m springboard","semifinal a"
"5","WARE Pamela","CAN",3,"405B","3.0","5.5","6.0","6.0","5.0","6.5","5.5","5.5","51.00","=5","182.10","5","38.40","women's 3m springboard","semifinal a"
"5","WARE Pamela","CAN",4,"305B","3.0","7.5","7.0","8.5","7.5","7.5","8.0","7.5","67.50","5","249.60","5","42.20","women's 3m springboard","semifinal a"
"5","WARE Pamela","CAN",5,"5154B","3.4","6.5","6.5","7.0","6.0","6.0","7.0","6.5","66.30","4","315.90","5","44.90","women's 3m springboard","semifinal a"
"6","NEDOBIGA Anastasiia","UKR",1,"405B","3.0","7.5","7.5","7.5","7.5","7.0","7.5","7.5","67.50","=2","67.50","=2","3.00","women's 3m springboard","semifinal a"
"6","NEDOBIGA Anastasiia","UKR",2,"107B","3.1","6.5","6.5","7.0","6.5","6.5","6.5","7.0","60.45","5","127.95","5","16.05","women's 3m springboard","semifinal a"
"6","NEDOBIGA Anastasiia","UKR",3,"305B","3.0","5.5","6.0","6.5","5.5","5.5","5.0","6.0","51.00","=5","178.95","6","41.55","women's 3m springboard","semifinal a"
"6","NEDOBIGA Anastasiia","UKR",4,"205B","3.0","5.0","4.5","4.5","4.0","4.5","4.5","4.5","40.50","6","219.45","6","72.35","women's 3m springboard","semifinal a"
"6","NEDOBIGA Anastasiia","UKR",5,"5152B","3.0","5.0","4.0","5.5","5.5","6.0","4.0","4.5","45.00","6","264.45","6","96.35","women's 3m springboard","semifinal a"
"1","MINIBAEV Victor","RUS",1,"407C","3.2","7.5","6.0","7.0","7.0","7.0","7.0","7.5","67.20","5","67.20","5","14.40"," men's 10m platform","semifinal a"
"1","MINIBAEV Victor","RUS",2,"109C","3.7","8.0","8.0","8.0","8.5","8.0","8.0","8.0","88.80","1","156.00","1",""," men's 10m platform","semifinal a"
"1","MINIBAEV Victor","RUS",3,"307C","3.4","9.0","9.0","8.5","9.0","9.0","8.5","9.0","91.80","1","247.80","1",""," men's 10m platform","semifinal a"
"1","MINIBAEV Victor","RUS",4,"6245D","3.6","8.5","8.0","8.5","8.0","8.0","8.5","8.5","90.00","1","337.80","1",""," men's 10m platform","semifinal a"
"1","MINIBAEV Victor","RUS",5,"207B","3.6","9.0","8.5","8.5","9.0","8.5","8.5","9.0","93.60","1","431.40","1",""," men's 10m platform","semifinal a"
"1","MINIBAEV Victor","RUS",6,"5255B","3.6","9.0","9.0","9.0","9.0","9.0","9.0","9.0","97.20","1","528.60","1",""," men's 10m platform","semifinal a"
"2","AUFFRET Benjamin","FRA",1,"407C","3.2","8.0","7.5","8.0","8.0","7.5","8.0","8.0","76.80","2","76.80","2","4.80"," men's 10m platform","semifinal a"
"2","AUFFRET Benjamin","FRA",2,"307C","3.4","7.0","7.5","6.5","6.5","6.5","7.0","7.0","69.70","2","146.50","2","9.50"," men's 10m platform","semifinal a"
"2","AUFFRET Benjamin","FRA",3,"107B","3.0","8.0","8.0","7.5","8.5","7.5","7.0","7.5","69.00","5","215.50","2","32.30"," men's 10m platform","semifinal a"
"2","AUFFRET Benjamin","FRA",4,"207C","3.3","9.5","9.0","9.0","9.0","9.0","9.0","9.0","89.10","2","304.60","2","33.20"," men's 10m platform","semifinal a"
"2","AUFFRET Benjamin","FRA",5,"626C","3.3","8.5","8.5","8.5","8.5","8.5","8.5","8.5","84.15","2","388.75","2","42.65"," men's 10m platform","semifinal a"
"2","AUFFRET Benjamin","FRA",6,"5255B","3.6","8.5","8.5","8.5","8.5","8.5","9.0","8.5","91.80","2","480.55","2","48.05"," men's 10m platform","semifinal a"
"3","RIENDEAU Vincent","CAN",1,"107B","3.0","8.5","7.5","8.5","8.0","7.5","7.5","8.0","70.50","3","70.50","3","11.10"," men's 10m platform","semifinal a"
"3","RIENDEAU Vincent","CAN",2,"626C","3.3","6.5","7.0","7.0","7.5","6.5","6.5","6.0","66.00","3","136.50","3","19.50"," men's 10m platform","semifinal a"
"3","RIENDEAU Vincent","CAN",3,"207C","3.3","8.0","8.0","7.5","8.5","8.0","7.5","7.5","77.55","3","214.05","3","33.75"," men's 10m platform","semifinal a"
"3","RIENDEAU Vincent","CAN",4,"407C","3.2","8.0","7.5","7.5","7.5","7.5","7.5","7.0","72.00","=4","286.05","4","51.75"," men's 10m platform","semifinal a"
"3","RIENDEAU Vincent","CAN",5,"307C","3.4","8.0","8.0","8.0","8.5","7.5","8.0","8.0","81.60","3","367.65","3","63.75"," men's 10m platform","semifinal a"
"3","RIENDEAU Vincent","CAN",6,"5253B","3.2","6.5","6.5","6.5","6.5","7.0","6.0","6.0","62.40","5","430.05","3","98.55"," men's 10m platform","semifinal a"
"4","DOLGOV Maksym","UKR",1,"407C","3.2","8.5","8.5","9.0","8.5","8.0","8.0","8.5","81.60","1","81.60","1",""," men's 10m platform","semifinal a"
"4","DOLGOV Maksym","UKR",2,"626C","3.3","4.5","4.0","4.5","5.0","4.5","5.0","4.5","44.55","5","126.15","5","29.85"," men's 10m platform","semifinal a"
"4","DOLGOV Maksym","UKR",3,"109C","3.7","8.0","8.0","8.0","8.0","7.5","7.5","7.5","86.95","2","213.10","4","34.70"," men's 10m platform","semifinal a"
"4","DOLGOV Maksym","UKR",4,"207C","3.3","7.5","7.0","7.5","7.5","7.5","7.0","7.5","74.25","3","287.35","3","50.45"," men's 10m platform","semifinal a"
"4","DOLGOV Maksym","UKR",5,"307C","3.4","5.5","6.0","5.0","5.5","5.5","5.5","5.5","56.10","5","343.45","4","87.95"," men's 10m platform","semifinal a"
"4","DOLGOV Maksym","UKR",6,"5255B","3.6","6.5","7.5","7.0","7.0","6.5","6.5","6.0","72.00","3","415.45","4","113.15"," men's 10m platform","semifinal a"
"5","BOUCHARD Maxim","CAN",1,"107B","3.0","8.0","7.0","8.0","7.5","7.5","7.5","7.5","67.50","4","67.50","4","14.10"," men's 10m platform","semifinal a"
"5","BOUCHARD Maxim","CAN",2,"626C","3.3","6.0","6.5","7.0","6.0","6.5","6.5","7.0","64.35","4","131.85","4","24.15"," men's 10m platform","semifinal a"
"5","BOUCHARD Maxim","CAN",3,"207C","3.3","7.0","7.5","7.0","7.5","7.0","7.5","7.5","72.60","4","204.45","5","43.35"," men's 10m platform","semifinal a"
"5","BOUCHARD Maxim","CAN",4,"5253B","3.2","7.5","7.5","7.5","7.5","7.5","7.5","7.5","72.00","=4","276.45","5","61.35"," men's 10m platform","semifinal a"
"5","BOUCHARD Maxim","CAN",5,"307C","3.4","5.5","6.5","6.5","6.0","6.5","6.5","6.5","66.30","4","342.75","5","88.65"," men's 10m platform","semifinal a"
"5","BOUCHARD Maxim","CAN",6,"407C","3.2","7.0","6.5","6.5","7.0","6.0","6.5","7.0","64.00","4","406.75","5","121.85"," men's 10m platform","semifinal a"
"1","LIU Huixia","CHN",1,"107B","3.0","8.5","8.5","8.0","8.5","8.5","8.5","8.0","76.50","1","76.50","1","","women's 10m platform","semifinal a"
"1","LIU Huixia","CHN",2,"407C","3.2","8.5","8.5","8.5","9.0","9.0","8.5","8.5","81.60","1","158.10","1","","women's 10m platform","semifinal a"
"1","LIU Huixia","CHN",3,"6243D","3.2","8.0","8.5","8.5","8.5","9.0","8.5","8.0","81.60","1","239.70","1","","women's 10m platform","semifinal a"
"1","LIU Huixia","CHN",4,"207C","3.3","4.0","3.5","3.5","4.5","4.0","4.0","3.5","37.95","5","277.65","3","4.55","women's 10m platform","semifinal a"
"1","LIU Huixia","CHN",5,"5253B","3.2","8.5","9.0","8.5","8.5","8.5","9.0","8.5","81.60","1","359.25","1","","women's 10m platform","semifinal a"
"2","WU Melissa","AUS",1,"107B","3.0","7.5","8.0","8.0","7.5","8.5","8.0","8.0","72.00","2","72.00","2","4.50","women's 10m platform","semifinal a"
"2","WU Melissa","AUS",2,"6243D","3.2","7.5","7.0","7.0","7.0","7.0","7.0","7.0","67.20","3","139.20","2","18.90","women's 10m platform","semifinal a"
"2","WU Melissa","AUS",3,"305C","2.8","7.5","7.5","7.5","8.0","7.5","7.5","7.5","63.00","4","202.20","3","37.50","women's 10m platform","semifinal a"
"2","WU Melissa","AUS",4,"407C","3.2","8.0","8.0","8.0","8.0","8.0","8.0","8.0","76.80","1","279.00","2","3.20","women's 10m platform","semifinal a"
"2","WU Melissa","AUS",5,"5253B","3.2","8.0","7.5","8.0","8.0","8.0","8.0","8.0","76.80","2","355.80","2","3.45","women's 10m platform","semifinal a"
"3","COUCH Tonia","GBR",1,"107B","3.0","7.0","7.5","7.0","7.0","7.0","7.5","7.0","63.00","5","63.00","5","13.50","women's 10m platform","semifinal a"
"3","COUCH Tonia","GBR",2,"6243D","3.2","7.5","7.5","8.0","8.0","7.5","7.5","8.0","73.60","2","136.60","3","21.50","women's 10m platform","semifinal a"
"3","COUCH Tonia","GBR",3,"407C","3.2","8.0","6.5","7.0","7.5","7.5","7.0","7.5","70.40","3","207.00","2","32.70","women's 10m platform","semifinal a"
"3","COUCH Tonia","GBR",4,"5253B","3.2","7.5","7.5","8.5","8.0","8.0","7.5","8.0","75.20","2","282.20","1","","women's 10m platform","semifinal a"
"3","COUCH Tonia","GBR",5,"305C","2.8","7.5","7.5","7.5","7.5","7.5","7.5","7.5","63.00","5","345.20","3","14.05","women's 10m platform","semifinal a"
"4","COZAD Amy","USA",1,"5253B","3.2","7.0","7.5","7.0","6.5","7.0","6.5","6.0","65.60","4","65.60","4","10.90","women's 10m platform","semifinal a"
"4","COZAD Amy","USA",2,"6243D","3.2","6.5","7.0","6.5","6.0","6.0","6.5","6.5","62.40","4","128.00","4","30.10","women's 10m platform","semifinal a"
"4","COZAD Amy","USA",3,"107B","3.0","6.5","6.5","7.0","6.5","6.5","6.5","6.5","58.50","5","186.50","5","53.20","women's 10m platform","semifinal a"
"4","COZAD Amy","USA",4,"207C","3.3","5.5","5.5","5.0","3.0","5.5","5.5","5.5","54.45","3","240.95","4","41.25","women's 10m platform","semifinal a"
"4","COZAD Amy","USA",5,"407C","3.2","7.0","7.0","7.0","6.5","7.5","7.0","7.0","67.20","4","308.15","4","51.10","women's 10m platform","semifinal a"
"5","AGUNDEZ Gabriela","SMF",1,"107B","3.0","7.5","7.5","7.5","7.0","7.0","7.5","7.0","66.00","3","66.00","3","10.50","women's 10m platform","semifinal a"
"5","AGUNDEZ Gabriela","SMF",2,"407C","3.2","5.5","5.0","5.5","5.5","6.0","5.5","5.5","52.80","5","118.80","5","39.30","women's 10m platform","semifinal a"
"5","AGUNDEZ Gabriela","SMF",3,"626C","3.3","7.0","7.5","7.5","7.5","7.0","7.0","7.5","72.60","2","191.40","4","48.30","women's 10m platform","semifinal a"
"5","AGUNDEZ Gabriela","SMF",4,"207C","3.3","4.5","5.5","4.5","4.5","5.5","4.5","4.5","44.55","4","235.95","5","46.25","women's 10m platform","semifinal a"
"5","AGUNDEZ Gabriela","SMF",5,"5253B","3.2","7.0","7.5","7.5","7.5","7.5","7.5","7.5","72.00","3","307.95","5","51.30","women's 10m platform","semifinal a"
"1","CAO Yuan","CHN",1,"407C","3.4","8.0","7.5","8.0","8.5","7.5","8.0","8.5","81.60","=2","81.60","=2","3.40"," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",2,"5337D","3.5","8.0","8.0","7.5","8.0","8.0","7.5","8.0","84.00","1","165.60","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",3,"307C","3.5","8.0","8.5","8.5","8.5","8.5","9.0","9.5","89.25","1","254.85","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",4,"207C","3.6","7.0","7.5","6.5","7.0","7.0","6.5","6.5","73.80","4","328.65","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",5,"5154B","3.4","8.0","8.0","8.0","8.0","8.0","8.0","7.5","81.60","1","410.25","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",6,"109C","3.8","8.0","8.0","8.0","8.0","7.5","8.0","8.0","91.20","1","501.45","1",""," men's 3m springboard","semifinal b"
"2","KVASHA Illya","UKR",1,"407C","3.4","6.5","6.0","7.0","7.5","6.5","6.5","7.0","68.00","6","68.00","6","17.00"," men's 3m springboard","semifinal b"
"2","KVASHA Illya","UKR",2,"107B","3.1","8.0","7.5","7.5","7.0","7.5","8.0","7.0","69.75","5","137.75","5","27.85"," men's 3m springboard","semifinal b"
"2","KVASHA Illya","UKR",3,"307C","3.5","8.0","7.0","8.0","7.5","7.5","8.0","8.0","82.25","2","220.00","4","34.85"," men's 3m springboard","semifinal b"
"2","KVASHA Illya","UKR",4,"109C","3.8","8.0","7.5","8.0","8.0","7.5","8.0","8.0","91.20","1","311.20","2","17.45"," men's 3m springboard","semifinal b"
"2","KVASHA Illya","UKR",5,"205B","3.0","6.5","6.5","6.0","7.0","6.0","6.5","5.5","57.00","6","368.20","3","42.05"," men's 3m springboard","semifinal b"
"2","KVASHA Illya","UKR",6,"5154B","3.4","7.5","7.5","8.0","7.0","7.5","7.5","7.5","76.50","5","444.70","2","56.75"," men's 3m springboard","semifinal b"
"3","KUZNETSOV Evgenii","RUS",1,"407C","3.4","8.0","8.0","8.0","8.0","8.0","8.0","8.0","81.60","=2","81.60","=2","3.40"," men's 3m springboard","semifinal b"
"3","KUZNETSOV Evgenii","RUS",2,"5154B","3.4","7.0","7.0","7.0","7.5","7.0","7.5","7.5","73.10","3","154.70","3","10.90"," men's 3m springboard","semifinal b"
"3","KUZNETSOV Evgenii","RUS",3,"5156B","3.9","6.5","6.5","6.5","6.5","6.5","6.5","7.0","76.05","4","230.75","3","24.10"," men's 3m springboard","semifinal b"
"3","KUZNETSOV Evgenii","RUS",4,"207C","3.6","5.5","6.0","5.0","5.0","5.0","5.5","4.5","55.80","5","286.55","4","42.10"," men's 3m springboard","semifinal b"
"3","KUZNETSOV Evgenii","RUS",5,"307C","3.5","7.0","7.5","7.5","7.5","6.5","7.0","6.5","75.25","2","361.80","4","48.45"," men's 3m springboard","semifinal b"
"3","KUZNETSOV Evgenii","RUS",6,"109C","3.8","7.0","7.0","7.0","7.0","7.0","7.5","7.5","79.80","=3","441.60","3","59.85"," men's 3m springboard","semifinal b"
"4","IPSEN Kristian","USA",1,"205B","3.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","72.00","5","72.00","5","13.00"," men's 3m springboard","semifinal b"
"4","IPSEN Kristian","USA",2,"405B","3.0","8.0","8.0","8.0","7.5","8.0","8.0","7.5","72.00","4","144.00","4","21.60"," men's 3m springboard","semifinal b"
"4","IPSEN Kristian","USA",3,"107B","3.1","8.0","8.5","8.5","8.0","8.0","8.0","8.5","75.95","5","219.95","5","34.90"," men's 3m springboard","semifinal b"
"4","IPSEN Kristian","USA",4,"5337D","3.5","8.0","8.5","8.5","8.5","8.5","8.5","8.5","89.25","2","309.20","3","19.45"," men's 3m springboard","semifinal b"
"4","IPSEN Kristian","USA",5,"307C","3.5","7.0","7.0","6.5","7.0","7.0","7.0","6.0","73.50","3","382.70","2","27.55"," men's 3m springboard","semifinal b"
"4","IPSEN Kristian","USA",6,"5156B","3.9","4.5","5.5","4.5","5.5","4.5","4.5","4.5","52.65","6","435.35","4","66.10"," men's 3m springboard","semifinal b"
"5","WOO Haram","KOR",1,"5154B","3.4","8.0","7.5","8.0","7.5","7.5","8.0","7.5","78.20","4","78.20","4","6.80"," men's 3m springboard","semifinal b"
"5","WOO Haram","KOR",2,"407C","3.4","8.5","8.0","8.0","7.5","7.5","7.5","8.0","79.90","2","158.10","2","7.50"," men's 3m springboard","semifinal b"
"5","WOO Haram","KOR",3,"109C","3.8","7.5","7.0","7.5","7.0","6.5","6.5","7.0","79.80","3","237.90","2","16.95"," men's 3m springboard","semifinal b"
"5","WOO Haram","KOR",4,"307C","3.5","5.0","5.5","4.5","4.0","4.0","4.5","4.5","47.25","6","285.15","5","43.50"," men's 3m springboard","semifinal b"
"5","WOO Haram","KOR",5,"205B","3.0","6.5","7.5","7.0","7.5","6.5","6.5","7.0","61.50","5","346.65","5","63.60"," men's 3m springboard","semifinal b"
"5","WOO Haram","KOR",6,"5156B","3.9","7.0","8.0","7.0","8.0","7.0","7.0","7.0","81.90","2","428.55","5","72.90"," men's 3m springboard","semifinal b"
"6","ZAKHAROV Ilia","RUS",1,"407C","3.4","8.0","7.5","8.5","9.0","8.5","8.5","8.0","85.00","1","85.00","1",""," men's 3m springboard","semifinal b"
"6","ZAKHAROV Ilia","RUS",2,"207C","3.6","4.0","4.0","4.5","4.0","4.0","4.0","4.0","43.20","6","128.20","6","37.40"," men's 3m springboard","semifinal b"
"6","ZAKHAROV Ilia","RUS",3,"307C","3.5","4.0","4.0","4.5","5.0","4.0","4.5","4.0","43.75","6","171.95","6","82.90"," men's 3m springboard","semifinal b"
"6","ZAKHAROV Ilia","RUS",4,"5154B","3.4","6.5","7.5","7.5","7.5","7.5","7.5","7.0","76.50","3","248.45","6","80.20"," men's 3m springboard","semifinal b"
"6","ZAKHAROV Ilia","RUS",5,"5156B","3.9","6.0","5.5","5.5","6.5","6.5","6.0","6.0","70.20","4","318.65","6","91.60"," men's 3m springboard","semifinal b"
"6","ZAKHAROV Ilia","RUS",6,"109C","3.8","6.5","6.0","6.5","7.5","7.0","7.5","7.5","79.80","=3","398.45","6","103.00"," men's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",1,"405B","3.0","9.0","8.5","8.5","8.5","8.0","8.5","8.0","76.50","1","76.50","1","","women's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",2,"205B","3.0","8.5","9.0","9.0","8.5","8.0","8.5","9.0","78.00","1","154.50","1","","women's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",3,"305B","3.0","8.5","9.0","9.0","8.5","8.5","9.0","9.0","79.50","1","234.00","1","","women's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",4,"107B","3.1","8.5","8.0","9.0","9.0","8.5","8.5","8.5","79.05","1","313.05","1","","women's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",5,"5152B","3.0","8.5","8.5","8.5","9.0","8.5","8.0","8.5","76.50","1","389.55","1","","women's 3m springboard","semifinal b"
"2","ABEL Jennifer","CAN",1,"405B","3.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","72.00","2","72.00","2","4.50","women's 3m springboard","semifinal b"
"2","ABEL Jennifer","CAN",2,"305B","3.0","8.0","8.0","7.5","7.5","8.0","7.5","8.0","70.50","3","142.50","2","12.00","women's 3m springboard","semifinal b"
"2","ABEL Jennifer","CAN",3,"107B","3.1","8.0","7.5","7.5","7.5","7.5","7.5","8.0","69.75","2","212.25","2","21.75","women's 3m springboard","semifinal b"
