"rank","name","dcountry","divenum","divecode","DD","J1","J2","J3","J4","J5","J6","J7","divepts","diverank","totalpts","overallrank","pointsbehind","event","round"
"5","MINIBAEV Victor","RUS",4,"6245D","3.6","6.0","6.0","6.0","6.5","6.5","6.0","5.5","64.80","3","268.40","4","91.20"," men's 10m platform","semifinal a"
"5","MINIBAEV Victor","RUS",5,"207B","3.6","4.0","5.0","4.0","5.5","4.0","4.5","4.5","46.80","5","315.20","5","103.90"," men's 10m platform","semifinal a"
"5","MINIBAEV Victor","RUS",6,"5255B","3.6","9.0","8.5","8.0","9.0","9.0","8.5","8.5","93.60","2","408.80","5","101.00"," men's 10m platform","semifinal a"
"1","FILION Roseline","CAN",1,"405B","2.8","8.5","7.5","7.5","8.0","8.0","7.5","8.0","65.80","2","65.80","2","1.70","women's 10m platform","semifinal a"
"1","FILION Roseline","CAN",2,"207C","3.3","7.5","7.5","8.0","8.0","7.5","8.0","7.5","75.90","1","141.70","1","","women's 10m platform","semifinal a"
"1","FILION Roseline","CAN",3,"107B","3.0","6.0","5.5","5.5","6.0","6.0","5.5","5.5","51.00","4","192.70","3","12.70","women's 10m platform","semifinal a"
"1","FILION Roseline","CAN",4,"626C","3.3","8.5","7.5","8.5","7.5","8.0","8.0","7.5","77.55","2","270.25","1","","women's 10m platform","semifinal a"
"1","FILION Roseline","CAN",5,"5253B","3.2","7.5","7.5","7.5","8.0","8.0","7.5","8.0","73.60","2","343.85","1","","women's 10m platform","semifinal a"
"2","SI Yajie","CHN",1,"107B","3.0","7.0","6.5","7.0","8.0","7.0","7.5","6.5","63.00","5","63.00","5","4.50","women's 10m platform","semifinal a"
"2","SI Yajie","CHN",2,"407C","3.2","7.5","7.5","7.5","8.5","7.0","7.5","7.5","72.00","2","135.00","2","6.70","women's 10m platform","semifinal a"
"2","SI Yajie","CHN",3,"6243D","3.2","8.0","7.5","7.0","8.0","6.5","7.5","7.0","70.40","2","205.40","1","","women's 10m platform","semifinal a"
"2","SI Yajie","CHN",4,"207C","3.3","5.5","4.5","5.0","6.0","4.0","4.5","4.5","46.20","6","251.60","3","18.65","women's 10m platform","semifinal a"
"2","SI Yajie","CHN",5,"5253B","3.2","7.5","7.5","7.5","8.0","8.5","7.0","7.0","72.00","=3","323.60","2","20.25","women's 10m platform","semifinal a"
"3","TIMOSHININA Yulia","RUS",1,"107B","3.0","7.5","6.5","7.0","8.0","7.5","7.5","7.5","67.50","1","67.50","1","","women's 10m platform","semifinal a"
"3","TIMOSHININA Yulia","RUS",2,"305C","2.8","6.0","6.5","5.5","6.0","6.0","6.5","6.5","51.80","6","119.30","5","22.40","women's 10m platform","semifinal a"
"3","TIMOSHININA Yulia","RUS",3,"6142D","3.1","6.5","6.5","6.5","7.0","6.5","7.0","6.5","60.45","3","179.75","4","25.65","women's 10m platform","semifinal a"
"3","TIMOSHININA Yulia","RUS",4,"207C","3.3","6.5","6.0","6.5","6.0","7.0","6.5","7.0","64.35","4","244.10","4","26.15","women's 10m platform","semifinal a"
"3","TIMOSHININA Yulia","RUS",5,"5253B","3.2","8.0","7.5","7.5","7.5","7.0","7.5","7.5","72.00","=3","316.10","3","27.75","women's 10m platform","semifinal a"
"4","BENFEITO Meaghan","CAN",1,"5253B","3.2","7.5","6.5","7.0","8.0","7.0","6.0","6.5","65.60","=3","65.60","=3","1.90","women's 10m platform","semifinal a"
"4","BENFEITO Meaghan","CAN",2,"107B","3.0","7.5","6.5","6.5","7.5","7.0","7.0","6.5","61.50","5","127.10","4","14.60","women's 10m platform","semifinal a"
"4","BENFEITO Meaghan","CAN",3,"207C","3.3","4.0","3.5","3.5","3.5","3.5","3.5","3.5","34.65","6","161.75","5","43.65","women's 10m platform","semifinal a"
"4","BENFEITO Meaghan","CAN",4,"6243D","3.2","7.5","7.5","7.0","7.0","7.0","6.5","7.0","67.20","3","228.95","5","41.30","women's 10m platform","semifinal a"
"4","BENFEITO Meaghan","CAN",5,"407C","3.2","8.5","7.5","8.0","8.0","8.0","8.0","8.5","76.80","1","305.75","4","38.10","women's 10m platform","semifinal a"
"5","MARINO Laura","FRA",1,"407C","3.2","6.5","7.0","6.5","7.5","6.0","7.0","7.0","65.60","=3","65.60","=3","1.90","women's 10m platform","semifinal a"
"5","MARINO Laura","FRA",2,"107B","3.0","7.5","7.5","7.0","8.0","7.0","7.0","7.5","66.00","4","131.60","3","10.10","women's 10m platform","semifinal a"
"5","MARINO Laura","FRA",3,"205B","2.9","8.0","9.0","8.0","8.5","8.5","8.0","8.5","72.50","1","204.10","2","1.30","women's 10m platform","semifinal a"
"5","MARINO Laura","FRA",4,"6243D","3.2","5.0","5.5","5.0","6.0","5.5","6.0","5.5","52.80","5","256.90","2","13.35","women's 10m platform","semifinal a"
"5","MARINO Laura","FRA",5,"5253B","3.2","4.0","4.0","3.5","4.0","3.5","4.0","4.5","38.40","6","295.30","5","48.55","women's 10m platform","semifinal a"
"6","WU Melissa","AUS",1,"107B","3.0","5.5","4.0","4.0","4.5","3.0","4.0","4.0","36.00","6","36.00","6","31.50","women's 10m platform","semifinal a"
"6","WU Melissa","AUS",2,"6243D","3.2","7.5","7.0","7.0","7.5","7.0","7.0","7.0","67.20","3","103.20","6","38.50","women's 10m platform","semifinal a"
"6","WU Melissa","AUS",3,"305C","2.8","5.5","4.5","5.0","4.5","4.5","3.5","5.0","39.20","5","142.40","6","63.00","women's 10m platform","semifinal a"
"6","WU Melissa","AUS",4,"407C","3.2","8.5","8.0","8.0","8.0","7.5","8.5","8.5","78.40","1","220.80","6","49.45","women's 10m platform","semifinal a"
"6","WU Melissa","AUS",5,"5253B","3.2","8.0","7.5","8.0","7.5","7.5","7.0","7.5","72.00","=3","292.80","6","51.05","women's 10m platform","semifinal a"
"1","CAO Yuan","CHN",1,"407C","3.4","8.5","8.5","8.5","9.0","8.0","8.5","8.0","86.70","1","86.70","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",2,"5337D","3.5","8.5","8.5","8.5","8.5","8.0","8.5","9.0","89.25","1","175.95","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",3,"307C","3.5","5.5","5.0","5.5","6.0","6.0","5.5","6.0","59.50","5","235.45","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",4,"207C","3.6","8.0","9.0","8.5","9.0","9.0","9.0","8.5","95.40","1","330.85","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",5,"5154B","3.4","7.5","8.0","7.5","8.0","8.0","8.0","8.5","81.60","=1","412.45","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",6,"109C","3.8","7.0","6.5","6.0","6.0","6.0","6.5","7.0","72.20","5","484.65","1",""," men's 3m springboard","semifinal b"
"2","PACHECO Rommel","SMF",1,"407C","3.4","7.5","7.5","6.5","7.5","7.0","7.5","7.0","74.80","4","74.80","4","11.90"," men's 3m springboard","semifinal b"
"2","PACHECO Rommel","SMF",2,"205B","3.0","8.0","7.5","8.0","8.0","8.0","8.0","8.5","72.00","6","146.80","4","29.15"," men's 3m springboard","semifinal b"
"2","PACHECO Rommel","SMF",3,"5154B","3.4","7.5","7.0","7.5","7.5","7.5","7.5","7.5","76.50","=1","223.30","3","12.15"," men's 3m springboard","semifinal b"
"2","PACHECO Rommel","SMF",4,"5353B","3.3","8.0","8.0","7.5","8.0","8.5","7.5","8.5","79.20","4","302.50","4","28.35"," men's 3m springboard","semifinal b"
"2","PACHECO Rommel","SMF",5,"307C","3.5","7.0","7.0","7.5","7.5","7.5","7.0","7.5","77.00","5","379.50","3","32.95"," men's 3m springboard","semifinal b"
"2","PACHECO Rommel","SMF",6,"109C","3.8","8.5","8.5","8.0","8.0","8.0","8.0","8.0","91.20","1","470.70","2","13.95"," men's 3m springboard","semifinal b"
"3","GAGNE Philippe","CAN",1,"205B","3.0","8.5","8.0","8.0","7.5","7.5","8.5","8.0","72.00","5","72.00","5","14.70"," men's 3m springboard","semifinal b"
"3","GAGNE Philippe","CAN",2,"107B","3.1","8.5","7.5","8.0","8.0","8.0","8.0","8.0","74.40","=4","146.40","5","29.55"," men's 3m springboard","semifinal b"
"3","GAGNE Philippe","CAN",3,"5154B","3.4","8.0","7.5","7.5","7.5","7.5","8.0","7.5","76.50","=1","222.90","4","12.55"," men's 3m springboard","semifinal b"
"3","GAGNE Philippe","CAN",4,"407C","3.4","8.5","8.0","7.5","8.0","8.0","8.0","8.0","81.60","3","304.50","3","26.35"," men's 3m springboard","semifinal b"
"3","GAGNE Philippe","CAN",5,"307C","3.5","7.5","8.0","7.5","7.0","7.5","7.5","8.0","78.75","4","383.25","2","29.20"," men's 3m springboard","semifinal b"
"3","GAGNE Philippe","CAN",6,"5337D","3.5","8.0","8.0","8.0","8.0","8.0","8.0","7.5","84.00","3","467.25","3","17.40"," men's 3m springboard","semifinal b"
"4","KVASHA Illya","UKR",1,"407C","3.4","8.5","8.0","8.5","8.0","8.0","8.0","8.0","81.60","=2","81.60","=2","5.10"," men's 3m springboard","semifinal b"
"4","KVASHA Illya","UKR",2,"107B","3.1","9.0","8.5","9.0","9.0","8.5","9.0","9.0","83.70","2","165.30","2","10.65"," men's 3m springboard","semifinal b"
"4","KVASHA Illya","UKR",3,"307C","3.5","4.5","5.0","4.5","4.5","4.5","5.0","5.0","49.00","6","214.30","5","21.15"," men's 3m springboard","semifinal b"
"4","KVASHA Illya","UKR",4,"109C","3.8","8.0","7.5","7.5","8.0","8.5","8.5","8.5","93.10","2","307.40","2","23.45"," men's 3m springboard","semifinal b"
"4","KVASHA Illya","UKR",5,"205B","3.0","7.5","7.5","7.5","7.5","8.0","7.5","7.5","67.50","6","374.90","5","37.55"," men's 3m springboard","semifinal b"
"4","KVASHA Illya","UKR",6,"5154B","3.4","8.0","8.0","8.0","8.5","8.5","8.5","9.0","85.00","2","459.90","4","24.75"," men's 3m springboard","semifinal b"
"5","OCAMPO Jahir","SMF",1,"5154B","3.4","8.0","8.0","8.5","8.0","8.0","8.0","8.5","81.60","=2","81.60","=2","5.10"," men's 3m springboard","semifinal b"
"5","OCAMPO Jahir","SMF",2,"407C","3.4","8.0","7.5","8.0","8.0","8.0","8.0","8.5","81.60","3","163.20","3","12.75"," men's 3m springboard","semifinal b"
"5","OCAMPO Jahir","SMF",3,"205B","3.0","7.5","7.0","7.5","7.5","6.5","7.0","7.0","64.50","3","227.70","2","7.75"," men's 3m springboard","semifinal b"
"5","OCAMPO Jahir","SMF",4,"307C","3.5","6.5","7.0","5.5","7.0","7.0","7.5","6.5","71.75","5","299.45","5","31.40"," men's 3m springboard","semifinal b"
"5","OCAMPO Jahir","SMF",5,"5353B","3.3","7.5","8.0","8.0","7.5","8.0","8.5","8.0","79.20","3","378.65","4","33.80"," men's 3m springboard","semifinal b"
"5","OCAMPO Jahir","SMF",6,"109C","3.8","6.0","6.5","5.5","5.5","5.5","6.0","5.5","64.60","6","443.25","5","41.40"," men's 3m springboard","semifinal b"
"6","IMBEAU-DULAC Francois","CAN",1,"405B","3.0","8.0","7.5","8.0","8.0","7.5","7.5","8.0","70.50","6","70.50","6","16.20"," men's 3m springboard","semifinal b"
"6","IMBEAU-DULAC Francois","CAN",2,"107B","3.1","8.0","8.0","8.0","7.5","8.0","7.5","8.0","74.40","=4","144.90","6","31.05"," men's 3m springboard","semifinal b"
"6","IMBEAU-DULAC Francois","CAN",3,"205B","3.0","7.5","7.0","7.0","7.0","7.0","7.5","7.0","63.00","4","207.90","6","27.55"," men's 3m springboard","semifinal b"
"6","IMBEAU-DULAC Francois","CAN",4,"307C","3.5","6.0","6.5","7.0","6.5","6.0","6.5","6.5","68.25","6","276.15","6","54.70"," men's 3m springboard","semifinal b"
"6","IMBEAU-DULAC Francois","CAN",5,"5154B","3.4","8.0","8.0","8.0","8.0","7.5","8.0","8.5","81.60","=1","357.75","6","54.70"," men's 3m springboard","semifinal b"
"6","IMBEAU-DULAC Francois","CAN",6,"5156B","3.9","7.5","7.5","6.5","7.0","7.0","7.5","7.0","83.85","4","441.60","6","43.05"," men's 3m springboard","semifinal b"
"1","HE Zi","CHN",1,"405B","3.0","8.0","8.5","8.0","8.5","8.5","8.5","9.0","76.50","1","76.50","1","","women's 3m springboard","semifinal b"
"1","HE Zi","CHN",2,"305B","3.0","8.5","8.5","8.5","8.5","9.0","8.5","8.5","76.50","1","153.00","1","","women's 3m springboard","semifinal b"
