"rank","name","dcountry","divenum","divecode","DD","J1","J2","J3","J4","J5","J6","J7","divepts","diverank","totalpts","overallrank","pointsbehind","event","round"
"5","PACHECO MARRUFO Rommel","MEX",3,"5154B","3.4","8.0","8.5","8.0","8.5","8.0","8.0","7.5","81.60","=1","215.10","5","26.95"," men's 3m springboard","semifinal a"
"5","PACHECO MARRUFO Rommel","MEX",4,"5353B","3.3","7.0","7.0","7.5","8.0","7.5","7.5","8.0","74.25","4","289.35","5","40.45"," men's 3m springboard","semifinal a"
"5","PACHECO MARRUFO Rommel","MEX",5,"307C","3.5","6.0","5.5","5.0","6.0","6.0","6.0","6.0","63.00","6","352.35","5","59.15"," men's 3m springboard","semifinal a"
"5","PACHECO MARRUFO Rommel","MEX",6,"109C","3.8","5.5","6.5","6.5","6.5","6.0","5.5","5.5","68.40","6","420.75","5","77.15"," men's 3m springboard","semifinal a"
"6","IMBEAU-DULAC Francois","CAN",1,"405B","3.0","7.5","7.0","7.5","7.5","8.0","7.5","7.5","67.50","=5","67.50","=5","15.80"," men's 3m springboard","semifinal a"
"6","IMBEAU-DULAC Francois","CAN",2,"205B","3.0","7.5","8.0","8.0","7.5","8.0","7.5","7.5","69.00","5","136.50","5","29.05"," men's 3m springboard","semifinal a"
"6","IMBEAU-DULAC Francois","CAN",3,"107B","3.1","6.0","5.5","5.5","6.0","6.0","5.5","6.0","54.25","6","190.75","6","51.30"," men's 3m springboard","semifinal a"
"6","IMBEAU-DULAC Francois","CAN",4,"307C","3.5","5.0","5.0","5.0","5.5","5.5","5.5","6.0","56.00","6","246.75","6","83.05"," men's 3m springboard","semifinal a"
"6","IMBEAU-DULAC Francois","CAN",5,"5154B","3.4","8.0","7.5","8.0","7.0","7.5","7.5","7.5","76.50","4","323.25","6","88.25"," men's 3m springboard","semifinal a"
"6","IMBEAU-DULAC Francois","CAN",6,"5156B","3.9","7.0","7.0","8.0","7.5","7.5","7.0","7.5","85.80","2","409.05","6","88.85"," men's 3m springboard","semifinal a"
"1","ABEL Jennifer","CAN",1,"405B","3.0","8.0","7.5","8.0","8.0","8.0","8.0","8.5","72.00","1","72.00","1","","women's 3m springboard","semifinal a"
"1","ABEL Jennifer","CAN",2,"305B","3.0","7.0","7.0","7.0","7.5","6.5","8.0","7.5","64.50","2","136.50","1","","women's 3m springboard","semifinal a"
"1","ABEL Jennifer","CAN",3,"107B","3.1","8.0","7.5","7.5","7.5","7.5","8.0","8.0","71.30","1","207.80","1","","women's 3m springboard","semifinal a"
"1","ABEL Jennifer","CAN",4,"5154B","3.4","6.0","5.5","5.5","6.0","5.0","6.0","4.5","57.80","4","265.60","1","","women's 3m springboard","semifinal a"
"1","ABEL Jennifer","CAN",5,"205B","3.0","7.5","7.5","8.0","7.5","7.5","7.5","8.0","67.50","=1","333.10","1","","women's 3m springboard","semifinal a"
"2","QIN Esther","AUS",1,"405B","3.0","7.0","6.5","7.0","7.0","7.0","7.5","7.0","63.00","4","63.00","4","9.00","women's 3m springboard","semifinal a"
"2","QIN Esther","AUS",2,"107B","3.1","7.0","7.0","7.5","7.0","6.5","7.5","7.0","65.10","1","128.10","2","8.40","women's 3m springboard","semifinal a"
"2","QIN Esther","AUS",3,"205B","3.0","6.5","6.5","7.0","6.5","7.0","7.0","7.0","61.50","4","189.60","4","18.20","women's 3m springboard","semifinal a"
"2","QIN Esther","AUS",4,"305B","3.0","8.5","8.0","8.0","8.0","8.0","8.0","8.0","72.00","1","261.60","2","4.00","women's 3m springboard","semifinal a"
"2","QIN Esther","AUS",5,"5152B","3.0","7.5","7.5","8.0","7.5","7.5","7.5","7.5","67.50","=1","329.10","2","4.00","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",1,"405C","2.7","7.0","6.5","7.5","7.5","7.0","7.0","7.5","58.05","5","58.05","5","13.95","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",2,"5152B","3.0","7.0","7.5","7.0","7.0","7.0","7.0","7.5","63.00","3","121.05","4","15.45","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",3,"107B","3.1","7.5","7.5","7.5","7.5","7.5","7.5","7.5","69.75","=2","190.80","3","17.00","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",4,"305B","3.0","7.5","7.5","8.0","7.0","8.0","7.5","8.0","69.00","2","259.80","4","5.80","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",5,"205B","3.0","7.0","7.0","7.5","7.5","7.0","7.5","7.5","66.00","3","325.80","3","7.30","women's 3m springboard","semifinal a"
"4","ILINYKH Kristina","RUS",1,"5152B","3.0","7.0","7.0","7.5","7.5","7.0","7.5","7.5","66.00","2","66.00","2","6.00","women's 3m springboard","semifinal a"
"4","ILINYKH Kristina","RUS",2,"405C","2.7","7.5","7.5","7.0","8.0","8.0","7.5","7.0","60.75","4","126.75","3","9.75","women's 3m springboard","semifinal a"
"4","ILINYKH Kristina","RUS",3,"107B","3.1","8.0","7.5","7.5","7.5","7.0","7.0","7.5","69.75","=2","196.50","2","11.30","women's 3m springboard","semifinal a"
"4","ILINYKH Kristina","RUS",4,"205B","3.0","7.0","7.0","7.0","7.5","7.5","6.5","7.5","64.50","3","261.00","3","4.60","women's 3m springboard","semifinal a"
"4","ILINYKH Kristina","RUS",5,"305B","3.0","7.0","7.5","7.0","7.5","7.0","7.0","7.0","63.00","=4","324.00","4","9.10","women's 3m springboard","semifinal a"
"5","NG Yan Yee","MAS",1,"405B","3.0","7.5","6.5","7.0","7.5","7.5","7.0","7.0","64.50","3","64.50","3","7.50","women's 3m springboard","semifinal a"
"5","NG Yan Yee","MAS",2,"107B","3.1","4.0","5.0","5.5","5.0","5.0","4.5","5.5","46.50","5","111.00","5","25.50","women's 3m springboard","semifinal a"
"5","NG Yan Yee","MAS",3,"205B","3.0","5.5","5.5","6.5","6.0","5.5","5.5","6.0","51.00","5","162.00","5","45.80","women's 3m springboard","semifinal a"
"5","NG Yan Yee","MAS",4,"305B","3.0","6.0","6.5","6.0","6.5","6.5","6.0","5.5","55.50","5","217.50","5","48.10","women's 3m springboard","semifinal a"
"5","NG Yan Yee","MAS",5,"5152B","3.0","7.0","6.5","7.0","7.0","7.0","7.0","7.0","63.00","=4","280.50","5","52.60","women's 3m springboard","semifinal a"
"1","YANG Hao","CHN",1,"407C","3.2","9.0","9.0","8.5","8.5","8.5","9.0","8.0","83.20","1","83.20","1",""," men's 10m platform","semifinal a"
"1","YANG Hao","CHN",2,"626B","3.5","8.0","8.0","8.0","8.5","7.5","8.0","7.5","84.00","2","167.20","2","1.40"," men's 10m platform","semifinal a"
"1","YANG Hao","CHN",3,"307C","3.4","9.0","9.0","9.0","9.0","9.5","9.0","9.0","91.80","1","259.00","1",""," men's 10m platform","semifinal a"
"1","YANG Hao","CHN",4,"207B","3.6","9.0","8.5","8.5","8.5","9.0","8.5","8.0","91.80","=2","350.80","1",""," men's 10m platform","semifinal a"
"1","YANG Hao","CHN",5,"109C","3.7","9.5","10","9.5","9.0","9.5","9.5","9.5","105.45","1","456.25","1",""," men's 10m platform","semifinal a"
"1","YANG Hao","CHN",6,"5255B","3.6","9.0","8.0","8.5","8.5","9.0","8.5","8.0","91.80","1","548.05","1",""," men's 10m platform","semifinal a"
"2","BONDAR Aleksandr","RUS",1,"407C","3.2","8.0","8.5","8.0","8.0","8.5","8.5","8.0","78.40","3","78.40","3","4.80"," men's 10m platform","semifinal a"
"2","BONDAR Aleksandr","RUS",2,"109C","3.7","7.0","7.0","6.5","6.5","7.5","6.5","7.5","75.85","4","154.25","3","14.35"," men's 10m platform","semifinal a"
"2","BONDAR Aleksandr","RUS",3,"626B","3.5","8.5","9.0","8.0","8.5","8.5","7.5","7.5","87.50","2","241.75","3","17.25"," men's 10m platform","semifinal a"
"2","BONDAR Aleksandr","RUS",4,"207B","3.6","9.0","9.0","8.5","8.5","8.5","8.5","8.0","91.80","=2","333.55","2","17.25"," men's 10m platform","semifinal a"
"2","BONDAR Aleksandr","RUS",5,"5255B","3.6","8.0","8.0","7.5","7.0","7.5","7.5","7.5","81.00","2","414.55","2","41.70"," men's 10m platform","semifinal a"
"2","BONDAR Aleksandr","RUS",6,"307C","3.4","6.5","7.5","7.0","6.5","7.0","7.0","7.0","71.40","5","485.95","2","62.10"," men's 10m platform","semifinal a"
"3","AUFFRET Benjamin","FRA",1,"407C","3.2","8.0","7.5","8.0","8.0","8.0","8.0","8.0","76.80","4","76.80","4","6.40"," men's 10m platform","semifinal a"
"3","AUFFRET Benjamin","FRA",2,"307C","3.4","9.0","9.0","9.0","8.5","8.0","9.0","9.0","91.80","1","168.60","1",""," men's 10m platform","semifinal a"
"3","AUFFRET Benjamin","FRA",3,"107B","3.0","8.5","8.0","9.0","7.5","8.0","8.0","8.5","73.50","3","242.10","2","16.90"," men's 10m platform","semifinal a"
"3","AUFFRET Benjamin","FRA",4,"207C","3.3","8.5","8.5","8.5","8.0","8.5","8.5","8.5","84.15","4","326.25","3","24.55"," men's 10m platform","semifinal a"
"3","AUFFRET Benjamin","FRA",5,"626C","3.3","8.0","7.0","8.0","8.0","7.5","8.0","8.0","79.20","3","405.45","3","50.80"," men's 10m platform","semifinal a"
"3","AUFFRET Benjamin","FRA",6,"5253B","3.2","8.0","8.0","7.5","8.0","8.5","8.5","8.5","78.40","3","483.85","3","64.20"," men's 10m platform","semifinal a"
"4","MINIBAEV Viktor","RUS",1,"407C","3.2","9.0","8.5","8.5","8.5","8.0","8.5","8.5","81.60","2","81.60","2","1.60"," men's 10m platform","semifinal a"
"4","MINIBAEV Viktor","RUS",2,"109C","3.7","6.0","6.5","5.5","6.0","5.5","6.0","6.0","66.60","6","148.20","4","20.40"," men's 10m platform","semifinal a"
"4","MINIBAEV Viktor","RUS",3,"307C","3.4","6.0","6.0","4.5","4.5","6.0","5.5","6.0","59.50","5","207.70","5","51.30"," men's 10m platform","semifinal a"
"4","MINIBAEV Viktor","RUS",4,"6245D","3.6","9.0","9.0","8.5","9.0","9.0","9.0","9.0","97.20","1","304.90","4","45.90"," men's 10m platform","semifinal a"
"4","MINIBAEV Viktor","RUS",5,"207B","3.6","7.0","7.0","7.0","6.5","7.0","6.5","6.0","73.80","4","378.70","4","77.55"," men's 10m platform","semifinal a"
"4","MINIBAEV Viktor","RUS",6,"5255B","3.6","8.0","7.5","7.0","7.5","7.5","7.5","7.0","81.00","2","459.70","4","88.35"," men's 10m platform","semifinal a"
"5","BALLEZA ISAIAS Jose Diego","MEX",1,"407C","3.2","8.0","8.0","7.5","8.5","7.5","8.0","7.5","75.20","5","75.20","5","8.00"," men's 10m platform","semifinal a"
"5","BALLEZA ISAIAS Jose Diego","MEX",2,"626C","3.3","7.5","7.5","6.5","7.0","7.0","7.0","7.0","69.30","5","144.50","5","24.10"," men's 10m platform","semifinal a"
"5","BALLEZA ISAIAS Jose Diego","MEX",3,"207C","3.3","7.0","6.5","7.0","6.0","6.5","6.0","7.0","66.00","4","210.50","4","48.50"," men's 10m platform","semifinal a"
"5","BALLEZA ISAIAS Jose Diego","MEX",4,"109C","3.7","6.0","5.5","6.5","6.0","6.0","6.0","6.0","66.60","5","277.10","5","73.70"," men's 10m platform","semifinal a"
"5","BALLEZA ISAIAS Jose Diego","MEX",5,"307C","3.4","5.5","5.5","5.5","6.0","5.5","6.0","6.5","57.80","6","334.90","5","121.35"," men's 10m platform","semifinal a"
"5","BALLEZA ISAIAS Jose Diego","MEX",6,"5255B","3.6","7.0","6.5","7.0","7.0","7.0","7.0","6.5","75.60","4","410.50","5","137.55"," men's 10m platform","semifinal a"
"6","BEDGGOOD Domonic","AUS",1,"407C","3.2","7.0","7.0","6.5","6.5","7.0","7.5","6.5","65.60","6","65.60","6","17.60"," men's 10m platform","semifinal a"
"6","BEDGGOOD Domonic","AUS",2,"6245D","3.6","7.5","7.0","8.0","7.0","7.5","7.0","7.0","77.40","3","143.00","6","25.60"," men's 10m platform","semifinal a"
"6","BEDGGOOD Domonic","AUS",3,"207C","3.3","2.0","3.5","2.0","1.5","2.5","2.0","2.5","21.45","6","164.45","6","94.55"," men's 10m platform","semifinal a"
"6","BEDGGOOD Domonic","AUS",4,"307C","3.4","5.0","5.0","4.5","4.5","4.5","4.5","5.0","47.60","6","212.05","6","138.75"," men's 10m platform","semifinal a"
"6","BEDGGOOD Domonic","AUS",5,"107B","3.0","7.0","8.0","8.0","7.0","7.0","8.0","7.5","67.50","5","279.55","6","176.70"," men's 10m platform","semifinal a"
"6","BEDGGOOD Domonic","AUS",6,"5255B","3.6","6.5","6.5","7.0","7.0","6.5","6.5","6.5","70.20","6","349.75","6","198.30"," men's 10m platform","semifinal a"
"1","SI Yajie","CHN",1,"107B","3.0","8.5","7.5","8.0","8.5","9.0","8.5","8.5","76.50","1","76.50","1","","women's 10m platform","semifinal a"
"1","SI Yajie","CHN",2,"407C","3.2","8.0","8.0","8.5","8.0","8.0","8.0","8.5","76.80","1","153.30","1","","women's 10m platform","semifinal a"
"1","SI Yajie","CHN",3,"6243D","3.2","8.0","7.5","8.0","7.5","7.5","7.0","7.0","72.00","2","225.30","1","","women's 10m platform","semifinal a"
"1","SI Yajie","CHN",4,"207C","3.3","7.0","7.0","6.5","7.0","7.5","6.5","6.5","67.65","1","292.95","1","","women's 10m platform","semifinal a"
"1","SI Yajie","CHN",5,"5253B","3.2","8.5","8.0","8.5","9.0","8.5","8.5","8.0","81.60","1","374.55","1","","women's 10m platform","semifinal a"
"2","DEL ANGEL PENICHE Viviana","MEX",1,"107B","3.0","7.0","7.0","6.0","6.5","7.0","7.5","6.5","61.50","5","61.50","5","15.00","women's 10m platform","semifinal a"
"2","DEL ANGEL PENICHE Viviana","MEX",2,"407C","3.2","7.5","7.0","7.0","7.5","7.5","7.5","7.0","70.40","2","131.90","2","21.40","women's 10m platform","semifinal a"
"2","DEL ANGEL PENICHE Viviana","MEX",3,"207C","3.3","7.0","7.5","7.5","7.0","7.5","7.5","7.0","72.60","1","204.50","2","20.80","women's 10m platform","semifinal a"
"2","DEL ANGEL PENICHE Viviana","MEX",4,"6243D","3.2","5.5","5.5","5.5","5.0","6.0","6.0","6.0","54.40","4","258.90","2","34.05","women's 10m platform","semifinal a"
"2","DEL ANGEL PENICHE Viviana","MEX",5,"5253B","3.2","7.0","7.5","7.5","8.0","7.0","7.0","7.5","70.40","3","329.30","2","45.25","women's 10m platform","semifinal a"
"3","ITAHASHI Minami","JPN",1,"407C","3.2","7.5","7.5","7.5","7.5","8.0","8.0","8.0","73.60","2","73.60","2","2.90","women's 10m platform","semifinal a"
"3","ITAHASHI Minami","JPN",2,"207C","3.3","5.5","4.0","4.5","5.0","4.5","5.0","5.0","47.85","4","121.45","3","31.85","women's 10m platform","semifinal a"
"3","ITAHASHI Minami","JPN",3,"6243D","3.2","6.5","7.0","6.0","7.0","6.0","6.5","6.5","*43.20","5","164.65","5","60.65","women's 10m platform","semifinal a"
"3","ITAHASHI Minami","JPN",4,"107B","3.0","7.0","8.0","7.5","8.0","7.0","7.5","7.5","67.50","2","232.15","4","60.80","women's 10m platform","semifinal a"
"3","ITAHASHI Minami","JPN",5,"5253B","3.2","8.0","7.5","8.0","8.0","8.0","8.0","8.5","76.80","2","308.95","3","65.60","women's 10m platform","semifinal a"
"4","PAMG Pandelela","MAS",1,"107B","3.0","7.5","7.0","7.0","6.5","7.0","7.0","7.0","63.00","4","63.00","4","13.50","women's 10m platform","semifinal a"
"4","PAMG Pandelela","MAS",2,"205B","2.9","7.0","6.5","6.5","6.5","6.5","7.0","6.5","56.55","3","119.55","4","33.75","women's 10m platform","semifinal a"
"4","PAMG Pandelela","MAS",3,"6243D","3.2","6.5","7.0","6.5","7.0","7.0","6.5","6.5","64.00","4","183.55","3","41.75","women's 10m platform","semifinal a"
"4","PAMG Pandelela","MAS",4,"407C","3.2","6.5","6.5","6.0","6.0","6.0","6.0","5.5","57.60","3","241.15","3","51.80","women's 10m platform","semifinal a"
"4","PAMG Pandelela","MAS",5,"5253B","3.2","7.5","7.0","7.0","7.0","7.0","7.0","6.5","67.20","=4","308.35","4","66.20","women's 10m platform","semifinal a"
"5","TIMOSHININA Iuliia","RUS",1,"107B","3.0","7.0","7.5","7.0","7.0","7.5","7.5","7.5","66.00","3","66.00","3","10.50","women's 10m platform","semifinal a"
"5","TIMOSHININA Iuliia","RUS",2,"407C","3.2","5.5","5.0","3.5","4.0","4.5","4.5","3.5","41.60","5","107.60","5","45.70","women's 10m platform","semifinal a"
"5","TIMOSHININA Iuliia","RUS",3,"207C","3.3","6.5","6.0","7.0","6.5","7.0","7.0","7.0","67.65","3","175.25","4","50.05","women's 10m platform","semifinal a"
"5","TIMOSHININA Iuliia","RUS",4,"6142D","3.1","5.0","6.0","5.5","4.5","5.5","5.5","5.5","51.15","5","226.40","5","66.55","women's 10m platform","semifinal a"
"5","TIMOSHININA Iuliia","RUS",5,"5253B","3.2","6.5","7.0","7.5","7.0","7.0","7.0","7.0","67.20","=4","293.60","5","80.95","women's 10m platform","semifinal a"
"1","XIE Siyi","CHN",1,"107B","3.1","8.5","8.0","8.0","8.0","8.5","8.0","8.0","74.40","2","74.40","2","7.20"," men's 3m springboard","semifinal b"
"1","XIE Siyi","CHN",2,"407C","3.4","8.0","8.0","8.5","8.0","8.5","8.5","8.0","83.30","2","157.70","2","11.40"," men's 3m springboard","semifinal b"
"1","XIE Siyi","CHN",3,"207C","3.6","7.5","8.0","8.5","8.0","8.0","8.0","7.5","86.40","1","244.10","2","3.75"," men's 3m springboard","semifinal b"
"1","XIE Siyi","CHN",4,"307C","3.5","6.5","6.5","7.0","6.0","6.5","6.5","6.0","68.25","4","312.35","2","2.10"," men's 3m springboard","semifinal b"
"1","XIE Siyi","CHN",5,"5154B","3.4","9.0","8.5","8.5","8.5","8.5","7.5","8.5","86.70","1","399.05","1",""," men's 3m springboard","semifinal b"
"1","XIE Siyi","CHN",6,"109C","3.8","8.0","8.5","8.5","8.0","8.0","8.0","8.0","91.20","=1","490.25","1",""," men's 3m springboard","semifinal b"
"2","CAO Yuan","CHN",1,"407C","3.4","8.0","8.0","8.5","8.0","8.5","7.5","8.0","81.60","1","81.60","1",""," men's 3m springboard","semifinal b"
"2","CAO Yuan","CHN",2,"5337D","3.5","8.0","8.5","8.5","8.5","8.5","7.5","8.0","87.50","1","169.10","1",""," men's 3m springboard","semifinal b"
"2","CAO Yuan","CHN",3,"307C","3.5","7.0","7.5","7.5","7.5","7.5","7.5","7.5","78.75","3","247.85","1",""," men's 3m springboard","semifinal b"
"2","CAO Yuan","CHN",4,"207C","3.6","5.5","6.5","6.0","6.0","7.0","5.5","6.5","66.60","5","314.45","1",""," men's 3m springboard","semifinal b"
"2","CAO Yuan","CHN",5,"5154B","3.4","8.0","7.5","8.0","8.0","8.0","7.0","8.0","81.60","2","396.05","2","3.00"," men's 3m springboard","semifinal b"
"2","CAO Yuan","CHN",6,"109C","3.8","8.0","8.0","8.0","8.0","8.0","7.5","7.5","91.20","=1","487.25","2","3.00"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",1,"407C","3.4","7.0","7.0","7.0","7.5","7.5","6.5","6.5","71.40","=3","71.40","=3","10.20"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",2,"107B","3.1","7.5","7.0","7.0","7.0","6.5","6.5","7.0","65.10","6","136.50","6","32.60"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",3,"307C","3.5","8.5","8.0","7.5","7.5","8.5","8.5","7.5","84.00","2","220.50","3","27.35"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",4,"109C","3.8","8.0","7.5","7.5","7.5","7.5","8.0","7.5","85.50","1","306.00","3","8.45"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",5,"205B","3.0","6.0","6.5","6.5","7.0","7.0","7.0","6.0","60.00","5","366.00","3","33.05"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",6,"5154B","3.4","7.5","8.0","8.0","8.0","8.0","8.0","8.0","81.60","3","447.60","3","42.65"," men's 3m springboard","semifinal b"
"4","FECK Stephan","GER",1,"205B","3.0","7.5","7.0","7.0","7.5","7.0","7.5","7.0","64.50","6","64.50","6","17.10"," men's 3m springboard","semifinal b"
"4","FECK Stephan","GER",2,"5353B","3.3","7.0","7.5","8.0","7.5","8.0","7.5","7.5","74.25","3","138.75","5","30.35"," men's 3m springboard","semifinal b"
"4","FECK Stephan","GER",3,"307C","3.5","8.0","7.5","7.5","7.0","7.5","7.0","7.0","77.00","4","215.75","4","32.10"," men's 3m springboard","semifinal b"
"4","FECK Stephan","GER",4,"107B","3.1","7.5","7.5","7.5","7.5","8.0","8.0","7.5","69.75","3","285.50","4","28.95"," men's 3m springboard","semifinal b"
"4","FECK Stephan","GER",5,"407C","3.4","6.5","7.0","7.0","7.5","7.0","6.5","7.0","71.40","3","356.90","4","42.15"," men's 3m springboard","semifinal b"
"4","FECK Stephan","GER",6,"5154B","3.4","7.5","7.0","7.5","7.5","8.0","7.5","7.5","76.50","5","433.40","4","56.85"," men's 3m springboard","semifinal b"
"5","HAUSDING Patrick","GER",1,"205B","3.0","8.0","8.0","8.0","8.0","7.5","7.5","7.5","70.50","5","70.50","5","11.10"," men's 3m springboard","semifinal b"
"5","HAUSDING Patrick","GER",2,"307C","3.5","7.0","6.5","6.0","6.5","7.0","7.5","7.0","71.75","4","142.25","3","26.85"," men's 3m springboard","semifinal b"
"5","HAUSDING Patrick","GER",3,"5355B","3.7","4.5","4.0","4.5","4.5","4.0","5.0","4.5","49.95","5","192.20","5","55.65"," men's 3m springboard","semifinal b"
"5","HAUSDING Patrick","GER",4,"407C","3.4","7.5","7.5","7.5","7.5","8.0","7.0","7.0","76.50","2","268.70","5","45.75"," men's 3m springboard","semifinal b"
"5","HAUSDING Patrick","GER",5,"109C","3.8","5.5","5.5","5.5","6.0","5.0","5.5","5.0","62.70","4","331.40","5","67.65"," men's 3m springboard","semifinal b"
"5","HAUSDING Patrick","GER",6,"5154B","3.4","8.0","7.5","7.5","7.5","8.0","8.0","7.5","78.20","4","409.60","5","80.65"," men's 3m springboard","semifinal b"
"6","DINGLEY Oliver","IRL",1,"407C","3.4","6.5","7.0","7.0","7.5","7.0","7.5","7.0","71.40","=3","71.40","=3","10.20"," men's 3m springboard","semifinal b"
"6","DINGLEY Oliver","IRL",2,"5154B","3.4","6.5","6.5","6.5","6.5","7.0","7.0","7.0","68.00","5","139.40","4","29.70"," men's 3m springboard","semifinal b"
"6","DINGLEY Oliver","IRL",3,"109C","3.8","3.5","4.0","3.5","4.5","3.5","4.5","4.0","43.70","6","183.10","6","64.75"," men's 3m springboard","semifinal b"
"6","DINGLEY Oliver","IRL",4,"205B","3.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","63.00","6","246.10","6","68.35"," men's 3m springboard","semifinal b"
