"rank","name","dcountry","divenum","divecode","DD","J1","J2","J3","J4","J5","J6","J7","divepts","diverank","totalpts","overallrank","pointsbehind","event","round"
"6","GOODFELLOW Daniel","GBR",6,"109C","3.8","5.5","5.0","4.5","4.5","4.5","4.5","4.5","51.30","4","395.50","6","79.75"," men's 3m springboard","semifinal a"
"1","WANG Han","CHN",1,"405B","3.0","7.5","8.0","8.0","8.0","8.0","8.0","7.5","72.00","1","72.00","1","","women's 3m springboard","semifinal a"
"1","WANG Han","CHN",2,"205B","3.0","8.0","8.0","7.0","7.5","7.5","8.0","8.0","70.50","2","142.50","1","","women's 3m springboard","semifinal a"
"1","WANG Han","CHN",3,"305B","3.0","8.0","8.5","8.0","8.0","8.0","8.0","8.5","72.00","1","214.50","1","","women's 3m springboard","semifinal a"
"1","WANG Han","CHN",4,"107B","3.1","7.5","8.0","8.0","7.5","7.5","7.5","8.5","71.30","2","285.80","1","","women's 3m springboard","semifinal a"
"1","WANG Han","CHN",5,"5152B","3.0","8.0","8.0","8.0","8.0","8.0","9.0","8.0","72.00","1","357.80","1","","women's 3m springboard","semifinal a"
"2","WARE Pamela","CAN",1,"205B","3.0","7.0","7.0","6.5","6.0","7.0","7.0","6.5","61.50","=2","61.50","=2","10.50","women's 3m springboard","semifinal a"
"2","WARE Pamela","CAN",2,"107B","3.1","8.0","8.0","8.0","8.5","8.0","8.0","8.0","74.40","1","135.90","2","6.60","women's 3m springboard","semifinal a"
"2","WARE Pamela","CAN",3,"405B","3.0","7.5","7.0","7.0","7.0","7.5","7.5","7.5","66.00","4","201.90","2","12.60","women's 3m springboard","semifinal a"
"2","WARE Pamela","CAN",4,"305B","3.0","8.0","7.5","8.0","8.0","7.5","8.0","8.0","72.00","1","273.90","2","11.90","women's 3m springboard","semifinal a"
"2","WARE Pamela","CAN",5,"5152B","3.0","8.0","7.5","8.0","7.5","7.5","8.5","7.5","69.00","2","342.90","2","14.90","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",1,"405C","2.7","5.5","6.0","5.5","6.0","6.5","6.0","6.0","48.60","6","48.60","6","23.40","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",2,"5152B","3.0","7.0","7.5","6.5","7.0","7.0","7.5","7.0","63.00","=4","111.60","6","30.90","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",3,"107B","3.1","7.0","7.5","7.0","7.5","7.5","8.0","7.0","68.20","2","179.80","5","34.70","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",4,"305B","3.0","6.5","7.0","6.5","6.5","7.5","8.0","6.5","60.00","3","239.80","3","46.00","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",5,"205B","3.0","7.0","7.0","7.0","7.5","7.5","7.0","6.5","63.00","3","302.80","3","55.00","women's 3m springboard","semifinal a"
"4","SABRI Nur Dhabitah","MAS",1,"405B","3.0","7.0","6.5","7.0","7.0","7.5","6.5","6.5","61.50","=2","61.50","=2","10.50","women's 3m springboard","semifinal a"
"4","SABRI Nur Dhabitah","MAS",2,"107B","3.1","7.0","7.5","7.5","7.5","7.0","7.5","7.0","68.20","3","129.70","3","12.80","women's 3m springboard","semifinal a"
"4","SABRI Nur Dhabitah","MAS",3,"205B","3.0","7.5","7.5","7.5","8.0","7.5","8.0","7.5","67.50","3","197.20","3","17.30","women's 3m springboard","semifinal a"
"4","SABRI Nur Dhabitah","MAS",4,"305B","3.0","4.0","4.5","4.0","4.5","4.0","4.0","4.0","36.00","5","233.20","4","52.60","women's 3m springboard","semifinal a"
"4","SABRI Nur Dhabitah","MAS",5,"5152B","3.0","6.5","6.5","6.5","6.5","7.0","7.5","6.5","58.50","4","291.70","4","66.10","women's 3m springboard","semifinal a"
"5","JANSEN Inge","NED",1,"205B","3.0","6.5","5.5","6.0","6.0","7.0","7.0","7.0","58.50","4","58.50","4","13.50","women's 3m springboard","semifinal a"
"5","JANSEN Inge","NED",2,"5152B","3.0","7.0","7.0","7.0","7.0","7.0","6.5","6.5","63.00","=4","121.50","4","21.00","women's 3m springboard","semifinal a"
"5","JANSEN Inge","NED",3,"107B","3.1","6.5","6.5","5.5","6.0","6.0","6.5","6.5","58.90","5","180.40","4","34.10","women's 3m springboard","semifinal a"
"5","JANSEN Inge","NED",4,"405B","3.0","6.0","5.5","5.5","5.5","5.5","6.5","5.5","49.50","4","229.90","5","55.90","women's 3m springboard","semifinal a"
"5","JANSEN Inge","NED",5,"305B","3.0","6.5","6.5","6.0","6.0","6.5","7.0","6.0","57.00","5","286.90","5","70.90","women's 3m springboard","semifinal a"
"6","BERTOCCHI Elena","ITA",1,"205B","3.0","6.5","6.0","6.0","6.5","6.0","6.5","6.5","57.00","5","57.00","5","15.00","women's 3m springboard","semifinal a"
"6","BERTOCCHI Elena","ITA",2,"5152B","3.0","7.5","7.0","7.0","7.0","7.0","7.0","7.0","63.00","=4","120.00","5","22.50","women's 3m springboard","semifinal a"
"6","BERTOCCHI Elena","ITA",3,"107B","3.1","6.0","5.5","5.5","6.0","5.5","6.0","6.0","54.25","6","174.25","6","40.25","women's 3m springboard","semifinal a"
"6","BERTOCCHI Elena","ITA",4,"305B","3.0","3.0","3.0","3.0","2.5","3.0","3.0","3.0","27.00","6","201.25","6","84.55","women's 3m springboard","semifinal a"
"6","BERTOCCHI Elena","ITA",5,"405C","2.7","7.0","7.0","6.0","7.0","7.5","6.5","6.5","55.35","6","256.60","6","101.20","women's 3m springboard","semifinal a"
"1","AUFFRET Benjamin","FRA",1,"407C","3.2","8.0","8.0","8.0","8.0","8.5","8.5","7.5","76.80","=1","76.80","=1",""," men's 10m platform","semifinal a"
"1","AUFFRET Benjamin","FRA",2,"307C","3.4","8.0","8.0","8.0","8.5","8.0","8.0","8.0","81.60","2","158.40","1",""," men's 10m platform","semifinal a"
"1","AUFFRET Benjamin","FRA",3,"107B","3.0","8.5","8.0","8.5","8.5","8.5","8.0","8.0","75.00","5","233.40","2","5.25"," men's 10m platform","semifinal a"
"1","AUFFRET Benjamin","FRA",4,"207C","3.3","8.5","8.5","8.5","8.5","9.0","8.5","8.5","84.15","2","317.55","1",""," men's 10m platform","semifinal a"
"1","AUFFRET Benjamin","FRA",5,"626C","3.3","7.5","7.5","8.0","8.0","7.5","8.0","7.5","75.90","2","393.45","1",""," men's 10m platform","semifinal a"
"1","AUFFRET Benjamin","FRA",6,"5255B","3.6","7.5","7.5","7.0","7.5","7.5","7.5","7.5","81.00","2","474.45","1",""," men's 10m platform","semifinal a"
"2","SHLEIKHER Nikita","RUS",1,"407C","3.2","8.0","7.5","7.5","8.0","7.5","7.5","7.5","72.00","=4","72.00","=4","4.80"," men's 10m platform","semifinal a"
"2","SHLEIKHER Nikita","RUS",2,"109C","3.7","5.0","4.5","4.5","5.5","5.5","6.5","4.5","55.50","4","127.50","4","30.90"," men's 10m platform","semifinal a"
"2","SHLEIKHER Nikita","RUS",3,"207B","3.6","8.0","8.0","8.0","8.0","8.0","8.0","8.5","86.40","1","213.90","4","24.75"," men's 10m platform","semifinal a"
"2","SHLEIKHER Nikita","RUS",4,"6245D","3.6","7.5","7.5","7.0","7.5","7.5","8.0","7.5","81.00","3","294.90","4","22.65"," men's 10m platform","semifinal a"
"2","SHLEIKHER Nikita","RUS",5,"307C","3.4","9.0","9.0","9.0","8.5","9.0","9.0","8.5","91.80","1","386.70","2","6.75"," men's 10m platform","semifinal a"
"2","SHLEIKHER Nikita","RUS",6,"5255B","3.6","7.5","8.0","8.0","7.5","7.5","7.5","8.0","82.80","1","469.50","2","4.95"," men's 10m platform","semifinal a"
"3","RIENDEAU Vincent","CAN",1,"107B","3.0","8.0","8.5","8.0","8.0","8.0","8.0","7.5","72.00","=4","72.00","=4","4.80"," men's 10m platform","semifinal a"
"3","RIENDEAU Vincent","CAN",2,"207C","3.3","8.5","8.5","8.5","8.0","8.0","8.0","8.5","82.50","1","154.50","2","3.90"," men's 10m platform","semifinal a"
"3","RIENDEAU Vincent","CAN",3,"626C","3.3","8.5","8.5","9.0","8.5","8.0","8.0","8.5","84.15","2","238.65","1",""," men's 10m platform","semifinal a"
"3","RIENDEAU Vincent","CAN",4,"407C","3.2","8.0","8.0","8.5","8.0","8.5","8.0","8.0","76.80","4","315.45","2","2.10"," men's 10m platform","semifinal a"
"3","RIENDEAU Vincent","CAN",5,"307C","3.4","5.5","5.0","5.5","5.5","5.5","5.0","5.0","54.40","3","369.85","3","23.60"," men's 10m platform","semifinal a"
"3","RIENDEAU Vincent","CAN",6,"5253B","3.2","8.0","8.0","8.0","7.5","8.0","7.5","7.5","75.20","4","445.05","3","29.40"," men's 10m platform","semifinal a"
"4","LOSCHIAVO Brandon","USA",1,"407C","3.2","8.0","8.0","8.0","7.5","8.0","8.5","8.0","76.80","=1","76.80","=1",""," men's 10m platform","semifinal a"
"4","LOSCHIAVO Brandon","USA",2,"6245D","3.6","6.0","5.5","6.0","6.0","6.5","6.5","6.0","64.80","3","141.60","3","16.80"," men's 10m platform","semifinal a"
"4","LOSCHIAVO Brandon","USA",3,"307C","3.4","7.5","8.0","7.5","7.5","8.0","7.5","8.0","78.20","4","219.80","3","18.85"," men's 10m platform","semifinal a"
"4","LOSCHIAVO Brandon","USA",4,"207B","3.6","8.0","8.0","8.0","8.0","8.0","7.5","8.5","86.40","1","306.20","3","11.35"," men's 10m platform","semifinal a"
"4","LOSCHIAVO Brandon","USA",5,"109C","3.7","4.5","4.5","4.5","5.0","5.0","4.5","4.0","49.95","5","356.15","4","37.30"," men's 10m platform","semifinal a"
"4","LOSCHIAVO Brandon","USA",6,"5255B","3.6","6.5","6.5","7.0","7.0","7.0","7.5","7.5","75.60","3","431.75","4","42.70"," men's 10m platform","semifinal a"
"5","DOLGOV Maksym","UKR",1,"407C","3.2","8.5","8.5","8.0","8.0","8.0","8.0","8.0","76.80","=1","76.80","=1",""," men's 10m platform","semifinal a"
"5","DOLGOV Maksym","UKR",2,"626C","3.3","4.0","5.0","4.5","3.5","4.5","4.5","4.0","42.90","5","119.70","5","38.70"," men's 10m platform","semifinal a"
"5","DOLGOV Maksym","UKR",3,"109C","3.7","7.5","7.5","7.0","8.0","7.5","6.0","7.5","83.25","3","202.95","5","35.70"," men's 10m platform","semifinal a"
"5","DOLGOV Maksym","UKR",4,"207C","3.3","7.5","7.5","7.0","7.0","7.5","7.5","7.5","74.25","5","277.20","5","40.35"," men's 10m platform","semifinal a"
"5","DOLGOV Maksym","UKR",5,"307C","3.4","5.5","4.5","4.0","5.5","5.0","5.0","6.0","52.70","4","329.90","5","63.55"," men's 10m platform","semifinal a"
"5","DOLGOV Maksym","UKR",6,"5253B","3.2","7.5","7.5","8.0","7.5","8.0","7.0","8.0","73.60","5","403.50","5","70.95"," men's 10m platform","semifinal a"
"1","SI Yajie","CHN",1,"107B","3.0","8.0","8.0","8.0","7.0","8.0","8.5","8.0","72.00","2","72.00","2","4.50","women's 10m platform","semifinal a"
"1","SI Yajie","CHN",2,"6243D","3.2","7.5","7.5","7.5","7.5","7.5","7.5","7.5","72.00","2","144.00","2","10.90","women's 10m platform","semifinal a"
"1","SI Yajie","CHN",3,"5253B","3.2","8.5","7.5","8.0","7.5","8.0","7.5","7.5","73.60","1","217.60","1","","women's 10m platform","semifinal a"
"1","SI Yajie","CHN",4,"207C","3.3","7.0","6.5","7.5","6.5","6.5","7.5","7.5","69.30","2","286.90","1","","women's 10m platform","semifinal a"
"1","SI Yajie","CHN",5,"407C","3.2","8.5","7.5","8.5","8.0","8.0","8.0","8.5","78.40","2","365.30","1","","women's 10m platform","semifinal a"
"2","KIM Mi Rae","PRK",1,"107B","3.0","8.5","9.0","8.5","8.5","8.5","8.5","8.5","76.50","1","76.50","1","","women's 10m platform","semifinal a"
"2","KIM Mi Rae","PRK",2,"407C","3.2","8.5","8.0","8.0","8.0","8.0","8.5","8.5","78.40","1","154.90","1","","women's 10m platform","semifinal a"
"2","KIM Mi Rae","PRK",3,"207C","3.3","5.0","5.5","5.0","5.0","5.5","5.5","5.5","52.80","4","207.70","2","9.90","women's 10m platform","semifinal a"
"2","KIM Mi Rae","PRK",4,"6243D","3.2","6.0","6.0","6.0","6.0","6.5","6.5","7.0","59.20","6","266.90","2","20.00","women's 10m platform","semifinal a"
"2","KIM Mi Rae","PRK",5,"5253B","3.2","8.5","9.0","8.0","9.0","8.5","8.0","8.5","81.60","1","348.50","2","16.80","women's 10m platform","semifinal a"
"3","PAMG Pandelela","MAS",1,"107B","3.0","7.0","7.5","7.5","7.5","7.0","7.5","7.0","66.00","=4","66.00","=4","10.50","women's 10m platform","semifinal a"
"3","PAMG Pandelela","MAS",2,"205B","2.9","6.5","6.5","7.0","8.0","7.0","7.0","6.5","59.45","5","125.45","5","29.45","women's 10m platform","semifinal a"
"3","PAMG Pandelela","MAS",3,"6243D","3.2","7.5","7.5","7.5","8.0","7.5","7.5","7.5","72.00","2","197.45","3","20.15","women's 10m platform","semifinal a"
"3","PAMG Pandelela","MAS",4,"407C","3.2","7.0","7.0","7.0","7.0","7.0","7.0","6.5","67.20","3","264.65","3","22.25","women's 10m platform","semifinal a"
"3","PAMG Pandelela","MAS",5,"5253B","3.2","8.0","8.0","7.5","7.5","8.0","8.0","7.5","75.20","3","339.85","3","25.45","women's 10m platform","semifinal a"
"4","PARRATTO Jessica","USA",1,"5253B","3.2","7.5","7.0","7.0","7.0","7.5","7.5","7.0","68.80","3","68.80","3","7.70","women's 10m platform","semifinal a"
"4","PARRATTO Jessica","USA",2,"107B","3.0","7.5","7.5","8.0","7.5","7.5","7.5","7.5","67.50","3","136.30","3","18.60","women's 10m platform","semifinal a"
"4","PARRATTO Jessica","USA",3,"407C","3.2","4.0","3.5","4.5","4.0","4.0","4.0","4.0","38.40","6","174.70","6","42.90","women's 10m platform","semifinal a"
"4","PARRATTO Jessica","USA",4,"626C","3.3","7.5","7.5","7.0","8.0","7.5","7.5","8.0","74.25","1","248.95","4","37.95","women's 10m platform","semifinal a"
"4","PARRATTO Jessica","USA",5,"207B","3.6","5.5","6.5","6.0","7.0","6.5","6.0","6.5","68.40","5","317.35","4","47.95","women's 10m platform","semifinal a"
"5","TIMOSHININA Iuliia","RUS",1,"107B","3.0","7.0","6.0","6.5","6.5","6.5","7.0","6.5","58.50","6","58.50","6","18.00","women's 10m platform","semifinal a"
"5","TIMOSHININA Iuliia","RUS",2,"407C","3.2","5.5","5.5","6.5","7.0","5.5","6.0","6.0","56.00","6","114.50","6","40.40","women's 10m platform","semifinal a"
"5","TIMOSHININA Iuliia","RUS",3,"207C","3.3","7.5","7.0","6.5","6.5","7.0","7.0","7.0","69.30","3","183.80","4","33.80","women's 10m platform","semifinal a"
"5","TIMOSHININA Iuliia","RUS",4,"6142D","3.1","6.5","6.5","6.5","7.0","6.5","7.0","7.0","62.00","5","245.80","5","41.10","women's 10m platform","semifinal a"
"5","TIMOSHININA Iuliia","RUS",5,"5253B","3.2","7.0","7.0","7.0","7.5","6.5","7.0","7.5","67.20","6","313.00","5","52.30","women's 10m platform","semifinal a"
"6","WU Melissa","AUS",1,"107B","3.0","7.0","7.5","7.0","7.5","7.5","8.0","7.0","66.00","=4","66.00","=4","10.50","women's 10m platform","semifinal a"
"6","WU Melissa","AUS",2,"6243D","3.2","7.0","7.0","7.0","7.5","8.0","7.0","7.0","67.20","4","133.20","4","21.70","women's 10m platform","semifinal a"
"6","WU Melissa","AUS",3,"305C","2.8","5.5","4.5","5.0","5.5","6.0","5.5","6.0","46.20","5","179.40","5","38.20","women's 10m platform","semifinal a"
"6","WU Melissa","AUS",4,"407C","3.2","6.0","6.0","6.5","7.0","6.5","6.5","7.0","62.40","4","241.80","6","45.10","women's 10m platform","semifinal a"
"6","WU Melissa","AUS",5,"5253B","3.2","7.0","7.0","7.0","7.5","7.0","7.5","7.5","68.80","4","310.60","6","54.70","women's 10m platform","semifinal a"
"1","CAO Yuan","CHN",1,"407C","3.4","7.5","7.5","7.5","8.0","7.5","8.0","7.5","76.50","4","76.50","4","5.10"," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",2,"5337D","3.5","7.5","6.5","7.5","7.0","6.5","7.0","6.5","71.75","3","148.25","3","6.05"," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",3,"307C","3.5","9.0","8.0","8.5","8.5","7.5","8.5","8.0","87.50","2","235.75","2","0.15"," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",4,"207C","3.6","8.5","8.0","8.5","8.5","8.5","8.5","8.0","91.80","1","327.55","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",5,"5156B","3.9","7.0","6.5","7.0","7.0","6.0","7.0","7.0","81.90","1","409.45","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",6,"109C","3.8","8.0","7.5","8.0","8.0","8.0","8.0","8.0","91.20","=2","500.65","1",""," men's 3m springboard","semifinal b"
"2","ZAKHAROV Ilia","RUS",1,"407C","3.4","8.0","7.5","8.0","8.5","8.0","7.5","8.0","81.60","=1","81.60","=1",""," men's 3m springboard","semifinal b"
"2","ZAKHAROV Ilia","RUS",2,"207C","3.6","4.5","4.5","4.5","4.5","5.0","4.5","4.0","48.60","5","130.20","4","24.10"," men's 3m springboard","semifinal b"
"2","ZAKHAROV Ilia","RUS",3,"307C","3.5","8.5","8.5","8.5","9.0","8.0","8.5","8.0","89.25","1","219.45","4","16.45"," men's 3m springboard","semifinal b"
"2","ZAKHAROV Ilia","RUS",4,"5337D","3.5","7.0","6.5","6.0","6.5","7.0","7.0","7.0","71.75","3","291.20","2","36.35"," men's 3m springboard","semifinal b"
"2","ZAKHAROV Ilia","RUS",5,"5154B","3.4","7.5","7.0","7.0","7.5","7.5","7.5","7.5","76.50","4","367.70","2","41.75"," men's 3m springboard","semifinal b"
"2","ZAKHAROV Ilia","RUS",6,"109C","3.8","9.0","9.0","8.5","8.5","8.5","8.5","9.0","98.80","1","466.50","2","34.15"," men's 3m springboard","semifinal b"
"3","KUZNETSOV Evgenii","RUS",1,"407C","3.4","7.5","8.0","8.0","8.0","8.0","7.5","7.5","79.90","3","79.90","3","1.70"," men's 3m springboard","semifinal b"
"3","KUZNETSOV Evgenii","RUS",2,"107B","3.1","8.0","8.0","8.0","8.0","8.0","8.0","8.0","74.40","1","154.30","1",""," men's 3m springboard","semifinal b"
"3","KUZNETSOV Evgenii","RUS",3,"5154B","3.4","8.0","7.5","8.0","8.0","8.0","8.0","8.0","81.60","3","235.90","1",""," men's 3m springboard","semifinal b"
"3","KUZNETSOV Evgenii","RUS",4,"207C","3.6","4.5","5.0","4.5","4.5","4.5","3.5","4.0","48.60","4","284.50","3","43.05"," men's 3m springboard","semifinal b"
"3","KUZNETSOV Evgenii","RUS",5,"307C","3.5","7.0","8.0","7.0","7.5","7.5","7.0","8.0","77.00","3","361.50","3","47.95"," men's 3m springboard","semifinal b"
"3","KUZNETSOV Evgenii","RUS",6,"109C","3.8","8.0","8.0","8.0","8.0","8.0","8.5","8.5","91.20","=2","452.70","3","47.95"," men's 3m springboard","semifinal b"
"4","KOLODIY Oleg","UKR",1,"407C","3.4","8.0","8.0","7.5","8.5","8.0","8.0","8.0","81.60","=1","81.60","=1",""," men's 3m springboard","semifinal b"
"4","KOLODIY Oleg","UKR",2,"205B","3.0","8.0","8.0","8.0","8.0","8.5","8.0","8.5","72.00","2","153.60","2","0.70"," men's 3m springboard","semifinal b"
"4","KOLODIY Oleg","UKR",3,"5353B","3.3","7.0","7.5","7.5","6.0","7.5","7.5","6.5","72.60","4","226.20","3","9.70"," men's 3m springboard","semifinal b"
"4","KOLODIY Oleg","UKR",4,"307C","3.5","4.0","3.5","4.5","4.0","4.5","4.0","3.5","42.00","5","268.20","5","59.35"," men's 3m springboard","semifinal b"
"4","KOLODIY Oleg","UKR",5,"109C","3.8","7.0","7.0","7.5","7.0","7.0","7.0","7.0","79.80","2","348.00","4","61.45"," men's 3m springboard","semifinal b"
"4","KOLODIY Oleg","UKR",6,"5253B","3.4","7.0","7.0","7.0","6.5","6.5","6.5","6.5","68.00","4","416.00","4","84.65"," men's 3m springboard","semifinal b"
"5","HIXON Mike","USA",1,"5154B","3.4","6.5","6.0","6.0","6.5","6.5","7.0","6.5","66.30","5","66.30","5","15.30"," men's 3m springboard","semifinal b"
"5","HIXON Mike","USA",2,"205B","3.0","7.0","7.5","7.0","7.0","7.5","7.0","7.0","63.00","4","129.30","5","25.00"," men's 3m springboard","semifinal b"
"5","HIXON Mike","USA",3,"5337D","3.5","6.0","6.5","6.5","5.5","5.5","6.0","5.5","61.25","5","190.55","5","45.35"," men's 3m springboard","semifinal b"
"5","HIXON Mike","USA",4,"307C","3.5","7.5","7.5","7.0","7.0","7.5","7.5","7.5","78.75","2","269.30","4","58.25"," men's 3m springboard","semifinal b"
"5","HIXON Mike","USA",5,"407C","3.4","6.5","6.5","6.5","6.5","7.0","6.5","6.5","66.30","5","335.60","5","73.85"," men's 3m springboard","semifinal b"
"5","HIXON Mike","USA",6,"109C","3.8","4.5","5.5","6.0","5.5","5.5","6.0","5.5","62.70","5","398.30","5","102.35"," men's 3m springboard","semifinal b"
"1","ABEL Jennifer","CAN",1,"405B","3.0","8.0","7.5","7.5","8.0","7.5","8.0","8.0","70.50","1","70.50","1","","women's 3m springboard","semifinal b"
