"rank","name","dcountry","divenum","divecode","DD","J1","J2","J3","J4","J5","J6","J7","divepts","diverank","totalpts","overallrank","pointsbehind","event","round"
"14","BARTHEL Timo","GER",2,"5253B","3.2","7.0","7.0","7.5","7.0","8.0","7.0","7.5","68.80","9","142.60","9","52.30"," men's 10m platform","semifinal"
"14","BARTHEL Timo","GER",3,"407C","3.2","6.5","7.0","7.0","7.0","7.0","7.0","6.0","67.20","13","209.80","11","83.10"," men's 10m platform","semifinal"
"14","BARTHEL Timo","GER",4,"107B","3.0","5.5","6.0","6.0","6.0","6.5","6.5","7.0","55.50","16","265.30","15","121.20"," men's 10m platform","semifinal"
"14","BARTHEL Timo","GER",5,"207C","3.3","8.0","7.5","7.5","8.0","8.0","8.0","7.5","77.55","6","342.85","12","129.15"," men's 10m platform","semifinal"
"14","BARTHEL Timo","GER",6,"307C","3.4","4.5","4.5","4.5","4.5","5.0","5.5","5.5","47.60","17","390.45","14","159.25"," men's 10m platform","semifinal"
"15","VILLA CASTANEDA Sebastian","COL",1,"5253B","3.2","7.5","8.0","7.0","7.5","7.5","7.5","8.0","72.00","=11","72.00","=11","24.90"," men's 10m platform","semifinal"
"15","VILLA CASTANEDA Sebastian","COL",2,"407B","3.5","5.0","4.5","4.0","5.0","5.0","5.0","4.0","50.75","17","122.75","17","72.15"," men's 10m platform","semifinal"
"15","VILLA CASTANEDA Sebastian","COL",3,"626B","3.5","6.5","7.0","6.5","6.5","6.5","7.0","7.0","70.00","10","192.75","15","100.15"," men's 10m platform","semifinal"
"15","VILLA CASTANEDA Sebastian","COL",4,"109C","3.7","7.0","7.5","6.5","6.5","7.0","6.5","7.0","75.85","9","268.60","12","117.90"," men's 10m platform","semifinal"
"15","VILLA CASTANEDA Sebastian","COL",5,"207B","3.6","4.5","4.0","4.5","4.5","4.0","4.0","3.5","45.00","15","313.60","15","158.40"," men's 10m platform","semifinal"
"15","VILLA CASTANEDA Sebastian","COL",6,"307C","3.4","4.5","6.0","5.5","4.5","5.0","5.5","4.5","51.00","15","364.60","15","185.10"," men's 10m platform","semifinal"
"16","LIRANZO Jesus","VEN",1,"107B","3.0","8.0","9.0","8.0","8.0","8.0","8.0","8.0","72.00","=11","72.00","=11","24.90"," men's 10m platform","semifinal"
"16","LIRANZO Jesus","VEN",2,"407C","3.2","7.5","8.0","7.0","7.5","7.5","8.0","7.5","72.00","8","144.00","8","50.90"," men's 10m platform","semifinal"
"16","LIRANZO Jesus","VEN",3,"207C","3.3","3.5","4.0","3.5","3.0","4.0","4.0","4.5","37.95","17","181.95","16","110.95"," men's 10m platform","semifinal"
"16","LIRANZO Jesus","VEN",4,"6243D","3.2","7.0","6.0","7.5","7.0","7.5","8.0","7.0","68.80","12","250.75","16","135.75"," men's 10m platform","semifinal"
"16","LIRANZO Jesus","VEN",5,"307C","3.4","4.5","4.0","4.5","4.0","4.0","4.5","4.0","42.50","17","293.25","16","178.75"," men's 10m platform","semifinal"
"16","LIRANZO Jesus","VEN",6,"5138D","3.4","7.5","6.5","6.0","6.5","6.5","6.0","6.0","64.60","=12","357.85","16","191.85"," men's 10m platform","semifinal"
"17","PAEZ Robert","VEN",1,"6142D","3.1","7.0","6.5","7.5","7.5","7.5","7.0","7.0","66.65","17","66.65","17","30.25"," men's 10m platform","semifinal"
"17","PAEZ Robert","VEN",2,"107B","3.0","7.0","6.5","7.0","7.0","6.5","7.0","7.0","63.00","13","129.65","15","65.25"," men's 10m platform","semifinal"
"17","PAEZ Robert","VEN",3,"407C","3.2","4.5","5.5","4.5","4.5","4.5","4.0","4.5","43.20","16","172.85","17","120.05"," men's 10m platform","semifinal"
"17","PAEZ Robert","VEN",4,"5253B","3.2","6.5","7.0","7.0","7.0","7.0","7.0","6.5","67.20","=13","240.05","17","146.45"," men's 10m platform","semifinal"
"17","PAEZ Robert","VEN",5,"307C","3.4","4.0","4.5","4.5","4.5","4.0","4.0","4.5","44.20","16","284.25","17","187.75"," men's 10m platform","semifinal"
"17","PAEZ Robert","VEN",6,"207C","3.3","5.5","7.0","4.0","5.5","7.0","6.0","5.5","56.10","14","340.35","17","209.35"," men's 10m platform","semifinal"
"18","PARISI Hugo","BRA",1,"407C","3.2","8.0","8.0","7.5","7.5","8.0","8.0","7.5","75.20","8","75.20","8","21.70"," men's 10m platform","semifinal"
"18","PARISI Hugo","BRA",2,"107B","3.0","75.20","18","119.70",NA,NA,NA,NA,NA,NA,NA,NA,""," men's 10m platform","semifinal"
"18","PARISI Hugo","BRA",3,"207C","3.3","75.20","18","217.70",NA,NA,NA,NA,NA,NA,NA,NA,""," men's 10m platform","semifinal"
"18","PARISI Hugo","BRA",4,"6245D","3.6","75.20","18","311.30",NA,NA,NA,NA,NA,NA,NA,NA,""," men's 10m platform","semifinal"
"18","PARISI Hugo","BRA",5,"307C","3.4","75.20","18","396.80",NA,NA,NA,NA,NA,NA,NA,NA,""," men's 10m platform","semifinal"
"18","PARISI Hugo","BRA",6,"5253B","3.2","75.20","18","474.50",NA,NA,NA,NA,NA,NA,NA,NA,""," men's 10m platform","semifinal"
"14","PROKOPCHUK Yuliia","UKR",1,"107B","3.0","7.5","8.0","7.5","8.0","7.5","8.0","7.5","69.00","5","69.00","5","12.00","women's 10m platform","semifinal"
"14","PROKOPCHUK Yuliia","UKR",2,"407C","3.2","4.5","3.5","4.0","4.0","3.0","5.0","3.5","36.80","18","105.80","18","61.60","women's 10m platform","semifinal"
"14","PROKOPCHUK Yuliia","UKR",3,"205B","2.9","6.5","6.0","7.0","7.0","6.0","7.0","6.5","58.00","11","163.80","16","69.60","women's 10m platform","semifinal"
"14","PROKOPCHUK Yuliia","UKR",4,"626C","3.3","5.5","6.0","5.5","6.5","6.0","6.0","6.0","59.40","9","223.20","13","91.80","women's 10m platform","semifinal"
"14","PROKOPCHUK Yuliia","UKR",5,"5253B","3.2","7.0","8.0","7.5","7.0","7.0","6.5","7.0","67.20","=6","290.40","14","94.00","women's 10m platform","semifinal"
"15","ABDEL SALAM Maha Mohamed","EGY",1,"614B","2.4","7.5","8.0","7.5","7.5","7.0","7.5","7.5","54.00","17","54.00","17","27.00","women's 10m platform","semifinal"
"15","ABDEL SALAM Maha Mohamed","EGY",2,"405B","2.8","7.0","7.0","7.0","7.5","7.0","8.0","8.0","60.20","=11","114.20","17","53.20","women's 10m platform","semifinal"
"15","ABDEL SALAM Maha Mohamed","EGY",3,"107C","2.7","7.0","8.0","8.0","7.5","9.0","7.5","7.5","62.10","7","176.30","13","57.10","women's 10m platform","semifinal"
"15","ABDEL SALAM Maha Mohamed","EGY",4,"5152B","2.9","7.0","7.5","7.5","7.0","7.5","6.5","6.5","62.35","8","238.65","9","76.35","women's 10m platform","semifinal"
"15","ABDEL SALAM Maha Mohamed","EGY",5,"305C","2.8","4.0","4.0","3.5","4.0","3.5","4.5","4.0","33.60","18","272.25","15","112.15","women's 10m platform","semifinal"
"16","PETUKHOVA Ekaterina","RUS",1,"107B","3.0","6.5","6.5","6.5","6.5","6.0","6.5","6.0","58.50","14","58.50","14","22.50","women's 10m platform","semifinal"
"16","PETUKHOVA Ekaterina","RUS",2,"407C","3.2","5.0","6.5","6.5","6.0","4.5","6.0","6.0","57.60","14","116.10","16","51.30","women's 10m platform","semifinal"
"16","PETUKHOVA Ekaterina","RUS",3,"207C","3.3","4.0","4.5","4.0","4.0","3.5","4.0","4.0","39.60","15","155.70","18","77.70","women's 10m platform","semifinal"
"16","PETUKHOVA Ekaterina","RUS",4,"6142D","3.1","5.0","6.0","5.5","6.5","5.5","5.0","5.5","51.15","=14","206.85","18","108.15","women's 10m platform","semifinal"
"16","PETUKHOVA Ekaterina","RUS",5,"5253B","3.2","6.5","7.0","6.5","6.0","7.0","7.0","6.5","64.00","=11","270.85","16","113.55","women's 10m platform","semifinal"
