"rank","name","dcountry","divenum","divecode","DD","J1","J2","J3","J4","J5","J6","J7","divepts","diverank","totalpts","overallrank","pointsbehind","event","round"
"4","IMBEAU-DULAC Francois","CAN",1,"205B","3.0","7.5","7.0","7.0","7.0","7.0","7.0","7.0","63.00","5","63.00","5","23.70"," men's 3m springboard","semifinal a"
"4","IMBEAU-DULAC Francois","CAN",2,"107B","3.1","8.0","7.5","8.0","7.5","7.5","8.0","7.5","71.30","4","134.30","4","44.20"," men's 3m springboard","semifinal a"
"4","IMBEAU-DULAC Francois","CAN",3,"307C","3.5","7.0","7.0","6.5","6.5","7.5","7.0","7.0","73.50","5","207.80","4","58.20"," men's 3m springboard","semifinal a"
"4","IMBEAU-DULAC Francois","CAN",4,"5156B","3.9","7.0","7.5","6.5","6.5","7.5","5.5","7.0","79.95","2","287.75","4","46.50"," men's 3m springboard","semifinal a"
"4","IMBEAU-DULAC Francois","CAN",5,"405B","3.0","7.5","7.5","7.0","7.0","7.0","7.5","7.5","66.00","5","353.75","4","62.10"," men's 3m springboard","semifinal a"
"4","IMBEAU-DULAC Francois","CAN",6,"5154B","3.4","7.5","8.0","8.0","7.5","7.5","7.5","7.5","76.50","3","430.25","4","86.30"," men's 3m springboard","semifinal a"
"5","KOLODIY Oleg","UKR",1,"407C","3.4","7.0","7.0","7.5","7.0","6.5","7.0","7.5","71.40","4","71.40","4","15.30"," men's 3m springboard","semifinal a"
"5","KOLODIY Oleg","UKR",2,"205B","3.0","6.5","6.5","6.0","5.5","6.5","5.5","7.0","57.00","5","128.40","5","50.10"," men's 3m springboard","semifinal a"
"5","KOLODIY Oleg","UKR",3,"5353B","3.3","7.5","7.5","8.0","8.0","7.5","7.5","7.5","74.25","4","202.65","5","63.35"," men's 3m springboard","semifinal a"
"5","KOLODIY Oleg","UKR",4,"307C","3.5","6.5","6.5","6.5","6.0","5.5","6.0","7.0","66.50","4","269.15","5","65.10"," men's 3m springboard","semifinal a"
"5","KOLODIY Oleg","UKR",5,"109C","3.8","6.0","6.0","6.5","5.5","6.5","6.0","5.5","68.40","3","337.55","5","78.30"," men's 3m springboard","semifinal a"
"5","KOLODIY Oleg","UKR",6,"5253B","3.4","6.5","6.5","6.5","7.0","7.0","7.0","6.5","68.00","5","405.55","5","111.00"," men's 3m springboard","semifinal a"
"1","WANG Han","CHN",1,"405B","3.0","8.5","8.5","8.0","8.5","8.5","8.0","8.0","75.00","1","75.00","1","","women's 3m springboard","semifinal a"
"1","WANG Han","CHN",2,"205B","3.0","8.5","8.0","8.5","8.5","8.5","8.5","8.5","76.50","1","151.50","1","","women's 3m springboard","semifinal a"
"1","WANG Han","CHN",3,"305B","3.0","9.0","8.5","8.5","8.5","9.0","8.5","9.0","78.00","1","229.50","1","","women's 3m springboard","semifinal a"
"1","WANG Han","CHN",4,"107B","3.1","9.0","8.5","9.0","8.5","8.5","8.5","8.5","79.05","1","308.55","1","","women's 3m springboard","semifinal a"
"1","WANG Han","CHN",5,"5152B","3.0","8.5","7.5","8.0","8.5","8.5","8.0","8.0","73.50","1","382.05","1","","women's 3m springboard","semifinal a"
"2","SABRI Nur Dhabitah Binti","MAS",1,"405B","3.0","7.5","7.0","7.0","7.5","7.0","7.0","7.5","64.50","4","64.50","4","10.50","women's 3m springboard","semifinal a"
"2","SABRI Nur Dhabitah Binti","MAS",2,"107B","3.1","5.5","6.0","6.0","6.0","5.5","4.5","5.0","52.70","=4","117.20","4","34.30","women's 3m springboard","semifinal a"
"2","SABRI Nur Dhabitah Binti","MAS",3,"205B","3.0","8.0","8.0","8.0","8.0","7.5","7.5","7.0","70.50","2","187.70","3","41.80","women's 3m springboard","semifinal a"
"2","SABRI Nur Dhabitah Binti","MAS",4,"305B","3.0","7.0","7.5","6.5","7.0","7.0","7.0","7.5","63.00","=2","250.70","2","57.85","women's 3m springboard","semifinal a"
"2","SABRI Nur Dhabitah Binti","MAS",5,"5152B","3.0","7.5","7.5","7.5","7.5","7.5","7.0","7.0","67.50","=2","318.20","2","63.85","women's 3m springboard","semifinal a"
"3","QIN Esther","AUS",1,"405B","3.0","8.0","7.5","7.0","7.5","7.5","7.0","7.5","67.50","=2","67.50","=2","7.50","women's 3m springboard","semifinal a"
"3","QIN Esther","AUS",2,"107B","3.1","7.0","7.0","7.0","7.5","7.0","7.0","7.0","65.10","3","132.60","2","18.90","women's 3m springboard","semifinal a"
"3","QIN Esther","AUS",3,"205B","3.0","7.0","7.5","7.0","7.5","7.5","7.5","7.0","66.00","3","198.60","2","30.90","women's 3m springboard","semifinal a"
"3","QIN Esther","AUS",4,"305B","3.0","5.5","5.5","4.5","6.0","5.5","5.0","4.5","48.00","4","246.60","3","61.95","women's 3m springboard","semifinal a"
"3","QIN Esther","AUS",5,"5152B","3.0","7.5","7.5","7.5","7.0","7.5","7.5","7.0","67.50","=2","314.10","3","67.95","women's 3m springboard","semifinal a"
"4","ILINYKH Kristina","RUS",1,"205B","3.0","5.0","5.0","5.0","4.5","4.5","5.0","5.0","45.00","5","45.00","5","30.00","women's 3m springboard","semifinal a"
"4","ILINYKH Kristina","RUS",2,"305B","3.0","7.5","7.5","7.0","7.5","8.0","8.0","7.5","67.50","2","112.50","5","39.00","women's 3m springboard","semifinal a"
"4","ILINYKH Kristina","RUS",3,"107B","3.1","7.0","6.5","7.5","7.0","7.0","7.0","7.0","65.10","4","177.60","5","51.90","women's 3m springboard","semifinal a"
"4","ILINYKH Kristina","RUS",4,"405B","3.0","7.0","7.0","7.0","6.5","6.5","7.0","7.0","63.00","=2","240.60","4","67.95","women's 3m springboard","semifinal a"
"4","ILINYKH Kristina","RUS",5,"5152B","3.0","7.0","7.0","7.5","6.0","7.0","7.0","7.0","63.00","4","303.60","4","78.45","women's 3m springboard","semifinal a"
"5","REID Grace","GBR",1,"5152B","3.0","8.0","7.5","7.0","7.5","7.0","7.5","8.0","67.50","=2","67.50","=2","7.50","women's 3m springboard","semifinal a"
"5","REID Grace","GBR",2,"107B","3.1","5.5","6.0","5.5","4.5","6.0","6.0","5.0","52.70","=4","120.20","3","31.30","women's 3m springboard","semifinal a"
"5","REID Grace","GBR",3,"205B","3.0","6.5","7.5","7.0","7.5","6.5","7.0","7.0","63.00","5","183.20","4","46.30","women's 3m springboard","semifinal a"
"5","REID Grace","GBR",4,"305B","3.0","4.5","4.5","5.5","5.5","5.5","5.0","5.0","46.50","5","229.70","5","78.85","women's 3m springboard","semifinal a"
"5","REID Grace","GBR",5,"405B","3.0","7.0","6.0","6.5","6.5","6.5","6.5","6.5","58.50","5","288.20","5","93.85","women's 3m springboard","semifinal a"
"1","CHEN Aisen","CHN",1,"307C","3.4","8.5","8.5","8.0","8.0","8.5","8.0","8.0","83.30","1","83.30","1",""," men's 10m platform","semifinal a"
"1","CHEN Aisen","CHN",2,"407B","3.5","7.0","6.5","7.0","7.5","7.0","7.5","7.0","73.50","2","156.80","1",""," men's 10m platform","semifinal a"
"1","CHEN Aisen","CHN",3,"6245D","3.6","7.0","7.0","7.5","7.5","8.0","7.0","7.5","79.20","2","236.00","2","4.35"," men's 10m platform","semifinal a"
"1","CHEN Aisen","CHN",4,"207B","3.6","7.5","7.5","7.5","7.5","7.0","7.5","8.0","81.00","2","317.00","2","1.05"," men's 10m platform","semifinal a"
"1","CHEN Aisen","CHN",5,"109C","3.7","8.0","7.5","8.0","8.0","7.5","7.5","8.0","86.95","1","403.95","1",""," men's 10m platform","semifinal a"
"1","CHEN Aisen","CHN",6,"5255B","3.6","8.0","8.0","8.0","8.0","7.0","8.0","7.5","86.40","1","490.35","1",""," men's 10m platform","semifinal a"
"2","BONDAR Aleksandr","RUS",1,"407C","3.2","8.0","8.0","8.0","8.0","8.0","8.0","8.5","76.80","3","76.80","3","6.50"," men's 10m platform","semifinal a"
"2","BONDAR Aleksandr","RUS",2,"626B","3.5","7.0","7.0","7.0","7.0","6.5","6.5","6.5","71.75","4","148.55","3","8.25"," men's 10m platform","semifinal a"
"2","BONDAR Aleksandr","RUS",3,"207B","3.6","8.0","8.5","8.5","8.5","8.5","8.5","8.5","91.80","1","240.35","1",""," men's 10m platform","semifinal a"
"2","BONDAR Aleksandr","RUS",4,"109C","3.7","7.5","6.5","7.0","7.0","7.0","7.0","8.5","77.70","3","318.05","1",""," men's 10m platform","semifinal a"
"2","BONDAR Aleksandr","RUS",5,"5255B","3.6","8.0","7.0","7.5","7.5","8.0","8.0","8.0","84.60","2","402.65","2","1.30"," men's 10m platform","semifinal a"
"2","BONDAR Aleksandr","RUS",6,"307C","3.4","8.5","8.5","8.0","8.0","8.5","8.5","7.5","85.00","2","487.65","2","2.70"," men's 10m platform","semifinal a"
"3","AUFFRET Benjamin","FRA",1,"407C","3.2","6.5","7.0","7.0","7.0","6.5","6.5","6.0","64.00","4","64.00","4","19.30"," men's 10m platform","semifinal a"
"3","AUFFRET Benjamin","FRA",2,"307C","3.4","7.5","7.0","7.5","8.0","7.0","7.0","5.5","73.10","3","137.10","4","19.70"," men's 10m platform","semifinal a"
"3","AUFFRET Benjamin","FRA",3,"107B","3.0","8.0","8.0","8.0","8.0","8.0","8.5","8.0","72.00","4","209.10","4","31.25"," men's 10m platform","semifinal a"
"3","AUFFRET Benjamin","FRA",4,"207C","3.3","8.5","9.0","9.0","9.0","9.0","9.0","8.5","89.10","1","298.20","4","19.85"," men's 10m platform","semifinal a"
"3","AUFFRET Benjamin","FRA",5,"626C","3.3","8.0","8.5","8.5","8.5","8.5","9.0","9.0","84.15","3","382.35","3","21.60"," men's 10m platform","semifinal a"
"3","AUFFRET Benjamin","FRA",6,"5255B","3.6","8.0","7.0","7.5","7.5","7.5","7.5","8.0","81.00","4","463.35","3","27.00"," men's 10m platform","semifinal a"
"4","LEE Matthew","GBR",1,"407C","3.2","8.0","8.5","8.0","8.0","8.5","8.0","9.0","78.40","2","78.40","2","4.90"," men's 10m platform","semifinal a"
"4","LEE Matthew","GBR",2,"626C","3.3","7.5","7.5","7.5","7.5","7.5","7.5","7.5","74.25","1","152.65","2","4.15"," men's 10m platform","semifinal a"
"4","LEE Matthew","GBR",3,"207C","3.3","7.0","8.0","7.5","7.5","7.0","8.0","8.0","75.90","3","228.55","3","11.80"," men's 10m platform","semifinal a"
"4","LEE Matthew","GBR",4,"5255B","3.6","6.5","6.5","7.0","6.5","7.0","6.5","7.0","72.00","4","300.55","3","17.50"," men's 10m platform","semifinal a"
"4","LEE Matthew","GBR",5,"307C","3.4","5.0","4.5","5.5","5.0","6.0","6.0","6.0","56.10","4","356.65","4","47.30"," men's 10m platform","semifinal a"
"4","LEE Matthew","GBR",6,"109C","3.7","8.0","7.5","7.5","7.0","7.5","7.5","8.5","83.25","3","439.90","4","50.45"," men's 10m platform","semifinal a"
"1","REN Qian","CHN",1,"107B","3.0","8.0","8.0","8.5","8.5","8.5","8.5","8.5","76.50","1","76.50","1","","women's 10m platform","semifinal a"
"1","REN Qian","CHN",2,"407C","3.2","9.0","8.5","8.0","9.0","8.5","8.5","8.0","81.60","1","158.10","1","","women's 10m platform","semifinal a"
"1","REN Qian","CHN",3,"207C","3.3","8.5","8.0","7.5","7.5","8.0","8.0","8.0","79.20","1","237.30","1","","women's 10m platform","semifinal a"
"1","REN Qian","CHN",4,"6243D","3.2","9.0","9.0","9.0","8.5","9.0","8.5","8.5","84.80","1","322.10","1","","women's 10m platform","semifinal a"
"1","REN Qian","CHN",5,"5253B","3.2","8.5","8.5","8.5","8.5","8.5","8.5","8.5","81.60","1","403.70","1","","women's 10m platform","semifinal a"
"2","TIMOSHININA Iuliia","RUS",1,"107B","3.0","7.5","8.0","8.0","7.5","7.5","7.5","7.5","67.50","=2","67.50","=2","9.00","women's 10m platform","semifinal a"
"2","TIMOSHININA Iuliia","RUS",2,"407C","3.2","6.5","7.0","3.5","6.5","6.5","6.0","6.5","62.40","3","129.90","3","28.20","women's 10m platform","semifinal a"
"2","TIMOSHININA Iuliia","RUS",3,"207C","3.3","8.0","8.0","7.5","7.5","7.5","8.0","7.5","75.90","3","205.80","3","31.50","women's 10m platform","semifinal a"
"2","TIMOSHININA Iuliia","RUS",4,"6142D","3.1","6.5","7.0","7.0","6.5","6.5","6.5","6.5","60.45","3","266.25","2","55.85","women's 10m platform","semifinal a"
"2","TIMOSHININA Iuliia","RUS",5,"5253B","3.2","7.0","7.5","7.5","7.5","7.5","8.0","8.0","72.00","5","338.25","2","65.45","women's 10m platform","semifinal a"
"3","WU Melissa","AUS",1,"107B","3.0","6.5","7.5","7.0","6.5","6.5","6.5","6.5","58.50","5","58.50","5","18.00","women's 10m platform","semifinal a"
"3","WU Melissa","AUS",2,"6243D","3.2","7.5","8.5","7.0","8.0","7.5","7.5","7.5","72.00","2","130.50","2","27.60","women's 10m platform","semifinal a"
"3","WU Melissa","AUS",3,"305C","2.8","6.5","7.0","6.5","7.0","7.0","7.0","7.0","58.80","5","189.30","5","48.00","women's 10m platform","semifinal a"
"3","WU Melissa","AUS",4,"407C","3.2","7.5","7.5","7.0","8.0","8.0","7.5","7.5","72.00","2","261.30","3","60.80","women's 10m platform","semifinal a"
"3","WU Melissa","AUS",5,"5253B","3.2","7.5","8.0","7.5","8.0","7.5","8.0","7.5","73.60","=3","334.90","3","68.80","women's 10m platform","semifinal a"
"4","McKAY Caeli","CAN",1,"107B","3.0","7.5","8.0","7.5","7.5","7.5","7.5","7.5","67.50","=2","67.50","=2","9.00","women's 10m platform","semifinal a"
"4","McKAY Caeli","CAN",2,"305C","2.8","7.0","7.5","7.0","7.5","7.5","7.0","7.0","60.20","=4","127.70","4","30.40","women's 10m platform","semifinal a"
"4","McKAY Caeli","CAN",3,"407C","3.2","8.5","8.0","8.0","8.5","8.5","8.0","8.0","78.40","2","206.10","2","31.20","women's 10m platform","semifinal a"
"4","McKAY Caeli","CAN",4,"207C","3.3","4.5","5.5","4.5","5.5","5.5","5.0","4.5","49.50","5","255.60","4","66.50","women's 10m platform","semifinal a"
"4","McKAY Caeli","CAN",5,"5253B","3.2","8.0","7.5","7.5","8.0","7.5","8.0","7.5","73.60","=3","329.20","4","74.50","women's 10m platform","semifinal a"
"5","BENFEITO Meaghan","CAN",1,"5253B","3.2","6.5","7.0","6.5","6.5","6.0","7.0","7.0","64.00","4","64.00","4","12.50","women's 10m platform","semifinal a"
"5","BENFEITO Meaghan","CAN",2,"107B","3.0","7.0","7.0","6.0","6.5","6.5","6.5","6.5","58.50","6","122.50","5","35.60","women's 10m platform","semifinal a"
"5","BENFEITO Meaghan","CAN",3,"207C","3.3","7.0","7.5","6.5","7.5","7.0","7.0","7.0","69.30","4","191.80","4","45.50","women's 10m platform","semifinal a"
"5","BENFEITO Meaghan","CAN",4,"6243D","3.2","4.5","5.5","5.5","5.5","6.0","6.0","6.0","54.40","4","246.20","5","75.90","women's 10m platform","semifinal a"
"5","BENFEITO Meaghan","CAN",5,"407C","3.2","6.5","7.5","6.5","7.0","6.5","7.0","7.0","65.60","6","311.80","5","91.90","women's 10m platform","semifinal a"
"6","TOULSON Lois","GBR",1,"107B","3.0","5.0","5.5","4.5","4.5","4.0","4.0","4.5","40.50","6","40.50","6","36.00","women's 10m platform","semifinal a"
"6","TOULSON Lois","GBR",2,"305C","2.8","7.5","7.5","7.5","7.0","7.0","7.0","7.0","60.20","=4","100.70","6","57.40","women's 10m platform","semifinal a"
"6","TOULSON Lois","GBR",3,"6243D","3.2","5.0","6.5","5.0","6.5","5.5","5.0","5.0","49.60","6","150.30","6","87.00","women's 10m platform","semifinal a"
"6","TOULSON Lois","GBR",4,"407C","3.2","5.0","5.0","4.0","5.5","4.0","4.5","5.0","46.40","6","196.70","6","125.40","women's 10m platform","semifinal a"
"6","TOULSON Lois","GBR",5,"5253B","3.2","8.0","8.0","8.0","8.5","8.0","8.0","7.5","76.80","2","273.50","6","130.20","women's 10m platform","semifinal a"
"1","XIE Siyi","CHN",1,"5154B","3.4","8.5","8.5","8.5","8.0","8.0","8.5","8.5","86.70","1","86.70","1",""," men's 3m springboard","semifinal b"
"1","XIE Siyi","CHN",2,"5353B","3.3","8.5","8.5","8.0","8.5","8.0","8.0","8.5","82.50","2","169.20","2","1.60"," men's 3m springboard","semifinal b"
"1","XIE Siyi","CHN",3,"207C","3.6","8.0","8.0","8.0","8.0","7.5","7.0","8.0","86.40","1","255.60","1",""," men's 3m springboard","semifinal b"
"1","XIE Siyi","CHN",4,"307C","3.5","8.5","8.0","8.5","8.5","9.0","8.5","8.5","89.25","1","344.85","1",""," men's 3m springboard","semifinal b"
"1","XIE Siyi","CHN",5,"407B","3.7","8.0","7.5","7.0","8.0","8.0","8.0","8.0","88.80","1","433.65","1",""," men's 3m springboard","semifinal b"
"1","XIE Siyi","CHN",6,"109C","3.8","8.5","8.0","7.0","8.5","9.0","8.0","8.5","95.00","1","528.65","1",""," men's 3m springboard","semifinal b"
"2","CAO Yuan","CHN",1,"407C","3.4","8.0","8.0","8.0","8.0","8.5","8.5","8.5","83.30","2","83.30","2","3.40"," men's 3m springboard","semifinal b"
"2","CAO Yuan","CHN",2,"5337D","3.5","8.0","8.0","8.5","8.5","8.5","8.0","8.5","87.50","1","170.80","1",""," men's 3m springboard","semifinal b"
"2","CAO Yuan","CHN",3,"307C","3.5","7.0","7.0","7.5","7.5","8.0","6.5","8.0","77.00","3","247.80","2","7.80"," men's 3m springboard","semifinal b"
"2","CAO Yuan","CHN",4,"207C","3.6","8.0","8.0","8.0","8.0","8.0","8.0","8.5","86.40","2","334.20","2","10.65"," men's 3m springboard","semifinal b"
"2","CAO Yuan","CHN",5,"5156B","3.9","4.5","4.5","4.5","4.5","3.5","5.5","5.0","52.65","5","386.85","2","46.80"," men's 3m springboard","semifinal b"
"2","CAO Yuan","CHN",6,"109C","3.8","8.0","8.0","8.5","8.5","8.5","8.0","8.0","93.10","2","479.95","2","48.70"," men's 3m springboard","semifinal b"
"3","OCAMPO MARROQUIN Jahir","MEX",1,"5154B","3.4","6.5","6.5","7.5","7.0","7.0","6.5","7.5","69.70","5","69.70","5","17.00"," men's 3m springboard","semifinal b"
"3","OCAMPO MARROQUIN Jahir","MEX",2,"407C","3.4","7.0","7.0","7.5","7.0","6.5","7.5","7.5","73.10","4","142.80","4","28.00"," men's 3m springboard","semifinal b"
"3","OCAMPO MARROQUIN Jahir","MEX",3,"205B","3.0","8.0","8.0","8.5","8.0","7.5","8.5","8.0","72.00","5","214.80","5","40.80"," men's 3m springboard","semifinal b"
"3","OCAMPO MARROQUIN Jahir","MEX",4,"307C","3.5","7.0","7.5","8.0","8.0","8.0","7.5","8.0","82.25","3","297.05","3","47.80"," men's 3m springboard","semifinal b"
"3","OCAMPO MARROQUIN Jahir","MEX",5,"5353B","3.3","7.5","8.0","8.0","8.0","7.5","7.5","7.5","75.90","4","372.95","3","60.70"," men's 3m springboard","semifinal b"
"3","OCAMPO MARROQUIN Jahir","MEX",6,"109C","3.8","7.0","7.0","6.5","7.0","7.5","7.0","6.5","79.80","3","452.75","3","75.90"," men's 3m springboard","semifinal b"
"4","KUZNETSOV Evgenii","RUS",1,"407C","3.4","7.5","7.5","7.0","7.0","7.0","7.5","7.0","73.10","4","73.10","4","13.60"," men's 3m springboard","semifinal b"
"4","KUZNETSOV Evgenii","RUS",2,"107B","3.1","8.0","8.0","7.0","8.0","8.0","8.5","7.5","74.40","3","147.50","3","23.30"," men's 3m springboard","semifinal b"
"4","KUZNETSOV Evgenii","RUS",3,"5154B","3.4","8.5","8.5","8.0","8.0","8.0","7.5","8.0","81.60","2","229.10","3","26.50"," men's 3m springboard","semifinal b"
"4","KUZNETSOV Evgenii","RUS",4,"207C","3.6","4.5","4.5","4.5","5.5","4.5","4.5","5.0","48.60","5","277.70","5","67.15"," men's 3m springboard","semifinal b"
"4","KUZNETSOV Evgenii","RUS",5,"307C","3.5","7.5","7.5","7.0","7.0","7.5","8.0","7.0","77.00","3","354.70","5","78.95"," men's 3m springboard","semifinal b"
"4","KUZNETSOV Evgenii","RUS",6,"109C","3.8","7.0","7.0","6.5","7.0","6.5","5.5","7.0","77.90","4","432.60","4","96.05"," men's 3m springboard","semifinal b"
"5","GOODFELLOW Daniel","GBR",1,"5154B","3.4","8.0","8.0","7.5","7.5","8.0","7.0","7.5","78.20","3","78.20","3","8.50"," men's 3m springboard","semifinal b"
"5","GOODFELLOW Daniel","GBR",2,"307C","3.5","6.0","6.5","6.0","6.0","6.5","5.0","6.0","63.00","5","141.20","5","29.60"," men's 3m springboard","semifinal b"
"5","GOODFELLOW Daniel","GBR",3,"407C","3.4","7.5","7.5","8.0","7.0","7.5","6.5","7.0","74.80","4","216.00","4","39.60"," men's 3m springboard","semifinal b"
"5","GOODFELLOW Daniel","GBR",4,"107B","3.1","7.0","7.0","6.0","6.0","7.0","7.0","7.0","65.10","4","281.10","4","63.75"," men's 3m springboard","semifinal b"
"5","GOODFELLOW Daniel","GBR",5,"109C","3.8","8.0","8.0","7.5","7.5","7.5","7.0","7.0","85.50","2","366.60","4","67.05"," men's 3m springboard","semifinal b"
"5","GOODFELLOW Daniel","GBR",6,"207C","3.6","4.5","4.5","4.0","4.0","4.5","4.0","4.0","45.00","5","411.60","5","117.05"," men's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",1,"405B","3.0","8.0","8.0","8.0","7.5","8.5","8.0","8.0","72.00","1","72.00","1","","women's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",2,"205B","3.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","81.00","1","153.00","1","","women's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",3,"305B","3.0","8.5","9.0","9.0","9.0","8.5","8.5","8.0","78.00","1","231.00","1","","women's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",4,"107B","3.1","8.5","8.0","8.5","8.5","8.0","8.5","8.0","77.50","1","308.50","1","","women's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",5,"5152B","3.0","8.5","8.0","9.0","8.5","8.5","8.5","8.0","76.50","1","385.00","1","","women's 3m springboard","semifinal b"
"2","ABEL Jennifer","CAN",1,"405B","3.0","7.5","7.5","8.0","6.5","7.5","7.5","7.5","67.50","=2","67.50","=2","4.50","women's 3m springboard","semifinal b"
"2","ABEL Jennifer","CAN",2,"305B","3.0","7.5","8.0","7.5","8.0","8.0","7.5","8.0","70.50","2","138.00","2","15.00","women's 3m springboard","semifinal b"
"2","ABEL Jennifer","CAN",3,"107B","3.1","8.0","8.0","8.0","8.0","8.0","7.5","7.5","74.40","2","212.40","2","18.60","women's 3m springboard","semifinal b"
"2","ABEL Jennifer","CAN",4,"5152B","3.0","8.5","7.5","8.0","8.0","8.0","8.0","8.0","72.00","2","284.40","2","24.10","women's 3m springboard","semifinal b"
"2","ABEL Jennifer","CAN",5,"205B","3.0","8.0","8.5","8.0","7.5","8.0","7.0","8.0","72.00","2","356.40","2","28.60","women's 3m springboard","semifinal b"
"3","PUNZEL Tina","GER",1,"205B","3.0","8.0","7.5","7.5","7.5","7.5","7.5","7.5","67.50","=2","67.50","=2","4.50","women's 3m springboard","semifinal b"
"3","PUNZEL Tina","GER",2,"107B","3.1","7.0","7.0","7.0","6.5","7.5","7.0","7.0","65.10","=3","132.60","3","20.40","women's 3m springboard","semifinal b"
"3","PUNZEL Tina","GER",3,"305B","3.0","6.0","6.5","6.0","6.0","7.0","7.0","7.0","58.50","=4","191.10","3","39.90","women's 3m springboard","semifinal b"
"3","PUNZEL Tina","GER",4,"5152B","3.0","7.5","6.5","7.0","7.5","7.5","7.0","7.0","64.50","4","255.60","3","52.90","women's 3m springboard","semifinal b"
"3","PUNZEL Tina","GER",5,"405B","3.0","7.5","7.5","7.0","8.0","7.5","7.5","7.0","67.50","3","323.10","3","61.90","women's 3m springboard","semifinal b"
"4","SMITH Anabelle","AUS",1,"107B","3.1","7.5","7.0","7.5","7.0","7.0","7.0","7.5","66.65","4","66.65","4","5.35","women's 3m springboard","semifinal b"
"4","SMITH Anabelle","AUS",2,"5154B","3.4","6.0","5.0","6.5","6.0","6.0","5.5","5.5","59.50","5","126.15","5","26.85","women's 3m springboard","semifinal b"
"4","SMITH Anabelle","AUS",3,"205B","3.0","6.5","6.5","6.0","5.5","6.5","6.5","7.0","58.50","=4","184.65","5","46.35","women's 3m springboard","semifinal b"
