"rank","name","dcountry","divenum","divecode","DD","J1","J2","J3","J4","J5","J6","J7","divepts","diverank","totalpts","overallrank","pointsbehind","event","round"
"2","SANCHEZ German","MEX",2,"109C","3.7","7.5","7.5","7.5","8.0","8.0","8.0","7.5","85.10","1","164.30","2","5.95"," men's 10m platform","semifinal a"
"2","SANCHEZ German","MEX",3,"626C","3.3","7.0","7.0","7.0","6.5","7.0","7.0","7.0","69.30","4","233.60","2","13.45"," men's 10m platform","semifinal a"
"2","SANCHEZ German","MEX",4,"409C","4.1","4.5","5.5","5.0","6.0","5.5","5.0","5.5","65.60","6","299.20","2","25.55"," men's 10m platform","semifinal a"
"2","SANCHEZ German","MEX",5,"307C","3.4","9.0","9.0","8.5","8.5","8.5","8.5","8.5","86.70","1","385.90","2","25.25"," men's 10m platform","semifinal a"
"2","SANCHEZ German","MEX",6,"5156B","3.8","7.5","8.0","7.5","8.0","7.5","7.5","7.5","85.50","=1","471.40","2","14.55"," men's 10m platform","semifinal a"
"3","KAPTUR Vadim","BLR",1,"5253B","3.2","7.5","7.5","7.5","7.5","7.5","7.5","7.5","72.00","5","72.00","5","17.25"," men's 10m platform","semifinal a"
"3","KAPTUR Vadim","BLR",2,"6142D","3.1","8.0","8.0","8.0","8.0","8.5","8.0","8.5","74.40","5","146.40","4","23.85"," men's 10m platform","semifinal a"
"3","KAPTUR Vadim","BLR",3,"107B","3.0","8.0","8.0","7.5","7.5","8.0","7.5","8.0","70.50","3","216.90","4","30.15"," men's 10m platform","semifinal a"
"3","KAPTUR Vadim","BLR",4,"407C","3.2","7.5","7.5","7.5","7.5","7.5","7.5","7.5","72.00","3","288.90","4","35.85"," men's 10m platform","semifinal a"
"3","KAPTUR Vadim","BLR",5,"207C","3.3","8.5","8.5","9.0","8.5","8.5","8.5","9.0","84.15","3","373.05","3","38.10"," men's 10m platform","semifinal a"
"3","KAPTUR Vadim","BLR",6,"307C","3.4","7.5","7.5","8.0","7.5","7.5","7.5","8.0","76.50","4","449.55","3","36.40"," men's 10m platform","semifinal a"
"4","GARCIA Ivan","MEX",1,"207C","3.3","8.0","7.5","7.5","8.0","8.0","8.0","8.5","79.20","=2","79.20","=2","10.05"," men's 10m platform","semifinal a"
"4","GARCIA Ivan","MEX",2,"109C","3.7","6.5","7.0","6.5","7.0","7.0","7.0","6.5","75.85","4","155.05","3","15.20"," men's 10m platform","semifinal a"
"4","GARCIA Ivan","MEX",3,"6245D","3.6","5.5","5.5","6.0","5.5","6.0","5.5","6.0","61.20","6","216.25","5","30.80"," men's 10m platform","semifinal a"
"4","GARCIA Ivan","MEX",4,"307C","3.4","6.5","6.5","6.5","5.5","6.5","6.5","6.5","66.30","5","282.55","5","42.20"," men's 10m platform","semifinal a"
"4","GARCIA Ivan","MEX",5,"409C","4.1","6.0","6.5","5.5","6.5","5.5","6.0","5.5","71.75","4","354.30","5","56.85"," men's 10m platform","semifinal a"
"4","GARCIA Ivan","MEX",6,"5156B","3.8","7.5","7.5","8.0","7.5","7.5","7.5","8.0","85.50","=1","439.80","4","46.15"," men's 10m platform","semifinal a"
"5","SHLEIKHER Nikita","RUS",1,"407C","3.2","8.5","8.0","8.0","7.5","8.0","8.0","8.0","76.80","4","76.80","4","12.45"," men's 10m platform","semifinal a"
"5","SHLEIKHER Nikita","RUS",2,"109C","3.7","5.0","5.5","4.5","6.0","5.5","5.5","5.5","61.05","6","137.85","6","32.40"," men's 10m platform","semifinal a"
"5","SHLEIKHER Nikita","RUS",3,"207B","3.6","6.0","5.5","6.0","6.0","6.0","6.0","6.0","64.80","5","202.65","6","44.40"," men's 10m platform","semifinal a"
"5","SHLEIKHER Nikita","RUS",4,"307C","3.4","7.0","7.5","7.0","6.5","6.5","6.5","7.0","69.70","4","272.35","6","52.40"," men's 10m platform","semifinal a"
"5","SHLEIKHER Nikita","RUS",5,"5337D","3.4","6.5","7.5","7.0","7.0","7.0","7.0","6.5","71.40","5","343.75","6","67.40"," men's 10m platform","semifinal a"
"5","SHLEIKHER Nikita","RUS",6,"626C","3.3","8.5","8.0","9.0","8.5","8.5","8.0","8.0","82.50","3","426.25","5","59.70"," men's 10m platform","semifinal a"
"6","BOUCHARD Maxim","CAN",1,"107B","3.0","7.5","7.0","7.0","7.5","7.0","7.0","7.0","63.00","6","63.00","6","26.25"," men's 10m platform","semifinal a"
"6","BOUCHARD Maxim","CAN",2,"207C","3.3","8.0","8.0","8.0","8.0","8.0","8.0","8.0","79.20","3","142.20","5","28.05"," men's 10m platform","semifinal a"
"6","BOUCHARD Maxim","CAN",3,"407C","3.2","8.0","8.0","8.0","8.0","8.0","8.0","8.0","76.80","=1","219.00","3","28.05"," men's 10m platform","semifinal a"
"6","BOUCHARD Maxim","CAN",4,"626C","3.3","8.0","7.5","8.0","8.0","8.0","8.0","8.0","79.20","1","298.20","3","26.55"," men's 10m platform","semifinal a"
"6","BOUCHARD Maxim","CAN",5,"5253B","3.2","7.5","7.0","7.5","7.0","7.0","7.0","7.0","67.20","6","365.40","4","45.75"," men's 10m platform","semifinal a"
"6","BOUCHARD Maxim","CAN",6,"307C","3.4","5.0","4.5","5.5","5.0","4.5","4.5","5.0","49.30","6","414.70","6","71.25"," men's 10m platform","semifinal a"
"1","BENFEITO Meaghan","CAN",1,"5253B","3.2","6.5","8.0","7.0","7.0","7.0","6.0","6.5","65.60","5","65.60","5","6.40","women's 10m platform","semifinal a"
"1","BENFEITO Meaghan","CAN",2,"107B","3.0","8.0","8.5","8.0","8.5","8.0","8.5","8.5","75.00","1","140.60","3","1.00","women's 10m platform","semifinal a"
"1","BENFEITO Meaghan","CAN",3,"626C","3.3","8.0","8.5","8.5","8.0","8.0","8.0","8.0","79.20","1","219.80","1","","women's 10m platform","semifinal a"
"1","BENFEITO Meaghan","CAN",4,"207C","3.3","7.5","8.5","8.0","8.0","8.0","8.0","8.5","79.20","2","299.00","1","","women's 10m platform","semifinal a"
"1","BENFEITO Meaghan","CAN",5,"407C","3.2","7.5","8.0","7.5","8.0","8.0","8.0","8.0","76.80","=1","375.80","1","","women's 10m platform","semifinal a"
"2","OROZCO Alejandra","MEX",1,"107B","3.0","7.5","8.0","7.5","7.5","8.0","7.5","8.0","69.00","=2","69.00","=2","3.00","women's 10m platform","semifinal a"
"2","OROZCO Alejandra","MEX",2,"6243D","3.2","7.5","7.5","7.5","8.0","7.5","7.5","7.5","72.00","2","141.00","2","0.60","women's 10m platform","semifinal a"
"2","OROZCO Alejandra","MEX",3,"407C","3.2","7.5","8.5","7.5","8.0","7.5","7.5","7.5","72.00","3","213.00","2","6.80","women's 10m platform","semifinal a"
"2","OROZCO Alejandra","MEX",4,"5253B","3.2","6.5","7.0","6.5","7.0","6.5","7.0","6.5","64.00","3","277.00","2","22.00","women's 10m platform","semifinal a"
"2","OROZCO Alejandra","MEX",5,"207C","3.3","7.5","7.5","7.0","7.0","7.0","6.5","7.5","70.95","6","347.95","2","27.85","women's 10m platform","semifinal a"
"3","TIMOSHININA Yulia","RUS",1,"107B","3.0","7.5","7.5","8.0","7.5","7.5","7.5","7.5","67.50","4","67.50","4","4.50","women's 10m platform","semifinal a"
"3","TIMOSHININA Yulia","RUS",2,"305C","2.8","6.5","6.5","6.5","6.5","6.5","6.0","6.5","54.60","6","122.10","6","19.50","women's 10m platform","semifinal a"
"3","TIMOSHININA Yulia","RUS",3,"6142D","3.1","6.5","6.5","6.5","6.5","7.0","6.5","7.0","60.45","6","182.55","6","37.25","women's 10m platform","semifinal a"
"3","TIMOSHININA Yulia","RUS",4,"207C","3.3","8.5","9.0","8.5","9.0","8.5","9.0","9.0","87.45","1","270.00","3","29.00","women's 10m platform","semifinal a"
"3","TIMOSHININA Yulia","RUS",5,"5253B","3.2","7.5","7.5","7.5","7.5","7.5","7.5","7.5","72.00","=4","342.00","3","33.80","women's 10m platform","semifinal a"
"4","RINONG Pandelela","MAS",1,"107B","3.0","8.0","8.0","7.5","8.0","8.0","8.5","8.0","72.00","1","72.00","1","","women's 10m platform","semifinal a"
"4","RINONG Pandelela","MAS",2,"205B","2.9","8.0","8.0","8.0","8.0","7.5","8.0","7.5","69.60","3","141.60","1","","women's 10m platform","semifinal a"
"4","RINONG Pandelela","MAS",3,"6243D","3.2","6.5","7.0","6.5","6.0","6.5","6.0","6.5","62.40","5","204.00","4","15.80","women's 10m platform","semifinal a"
"4","RINONG Pandelela","MAS",4,"407C","3.2","5.5","5.5","6.0","6.0","5.5","6.0","5.5","54.40","4","258.40","4","40.60","women's 10m platform","semifinal a"
"4","RINONG Pandelela","MAS",5,"5253B","3.2","8.0","8.0","8.0","8.0","8.0","7.5","8.0","76.80","=1","335.20","4","40.60","women's 10m platform","semifinal a"
"5","PROKOPCHUK Yulia","UKR",1,"107B","3.0","7.5","8.0","7.5","7.5","8.0","8.0","7.5","69.00","=2","69.00","=2","3.00","women's 10m platform","semifinal a"
"5","PROKOPCHUK Yulia","UKR",2,"407C","3.2","6.5","6.0","6.5","6.0","6.5","7.0","7.0","62.40","5","131.40","4","10.20","women's 10m platform","semifinal a"
"5","PROKOPCHUK Yulia","UKR",3,"205B","2.9","7.5","8.0","8.0","7.5","8.0","8.0","8.0","69.60","4","201.00","5","18.80","women's 10m platform","semifinal a"
"5","PROKOPCHUK Yulia","UKR",4,"626C","3.3","5.0","4.5","5.0","4.5","4.5","5.5","5.0","47.85","5","248.85","5","50.15","women's 10m platform","semifinal a"
"5","PROKOPCHUK Yulia","UKR",5,"5253B","3.2","8.0","8.0","8.0","8.5","8.0","8.0","8.0","76.80","=1","325.65","5","50.15","women's 10m platform","semifinal a"
"6","LIU Huixia","CHN",1,"107B","3.0","6.5","7.0","6.5","7.5","6.5","6.5","6.5","58.50","6","58.50","6","13.50","women's 10m platform","semifinal a"
"6","LIU Huixia","CHN",2,"407C","3.2","6.0","7.5","7.0","7.5","6.5","7.0","7.5","68.80","4","127.30","5","14.30","women's 10m platform","semifinal a"
"6","LIU Huixia","CHN",3,"6243D","3.2","8.0","8.0","8.0","8.0","8.0","8.0","8.0","76.80","2","204.10","3","15.70","women's 10m platform","semifinal a"
"6","LIU Huixia","CHN",4,"207C","3.3","3.5","4.0","3.5","4.0","3.5","3.5","2.5","34.65","6","238.75","6","60.25","women's 10m platform","semifinal a"
"6","LIU Huixia","CHN",5,"5253B","3.2","7.5","7.5","7.5","7.5","7.5","8.0","7.5","72.00","=4","310.75","6","65.05","women's 10m platform","semifinal a"
"1","LAUGHER Jack","GBR",1,"5154B","3.4","6.5","7.0","6.5","7.0","7.0","7.0","6.0","69.70","4","69.70","4","11.90"," men's 3m springboard","semifinal b"
"1","LAUGHER Jack","GBR",2,"307C","3.5","8.5","8.5","9.0","8.5","8.5","9.0","8.5","89.25","1","158.95","1",""," men's 3m springboard","semifinal b"
"1","LAUGHER Jack","GBR",3,"407C","3.4","9.0","8.0","8.5","8.5","8.5","8.5","8.5","86.70","2","245.65","2","1.15"," men's 3m springboard","semifinal b"
"1","LAUGHER Jack","GBR",4,"5156B","3.9","6.5","6.5","6.0","6.5","7.0","6.0","6.0","74.10","4","319.75","3","9.40"," men's 3m springboard","semifinal b"
"1","LAUGHER Jack","GBR",5,"109C","3.8","7.5","7.5","6.5","7.5","8.0","7.5","7.5","85.50","1","405.25","1",""," men's 3m springboard","semifinal b"
"1","LAUGHER Jack","GBR",6,"207C","3.6","8.0","7.5","7.5","7.5","7.5","7.0","7.5","81.00","3","486.25","1",""," men's 3m springboard","semifinal b"
"2","KUZNETSOV Evgeny","RUS",1,"407C","3.4","7.0","7.0","8.0","7.5","7.5","7.5","7.0","74.80","3","74.80","3","6.80"," men's 3m springboard","semifinal b"
"2","KUZNETSOV Evgeny","RUS",2,"207C","3.6","7.5","7.5","7.5","7.5","7.5","8.0","8.0","81.00","2","155.80","4","3.15"," men's 3m springboard","semifinal b"
"2","KUZNETSOV Evgeny","RUS",3,"307C","3.5","8.5","9.0","9.5","9.0","8.0","8.5","8.0","91.00","1","246.80","1",""," men's 3m springboard","semifinal b"
"2","KUZNETSOV Evgeny","RUS",4,"5154B","3.4","7.0","7.5","7.5","7.5","7.5","7.5","7.5","76.50","3","323.30","2","5.85"," men's 3m springboard","semifinal b"
"2","KUZNETSOV Evgeny","RUS",5,"5253B","3.4","7.5","7.5","7.5","8.0","7.0","7.5","7.5","76.50","4","399.80","2","5.45"," men's 3m springboard","semifinal b"
"2","KUZNETSOV Evgeny","RUS",6,"109C","3.8","8.0","7.0","7.5","7.5","7.5","7.5","8.0","85.50","1","485.30","2","0.95"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",1,"407C","3.4","8.0","8.5","8.0","8.0","7.5","8.0","7.5","81.60","=1","81.60","=1",""," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",2,"5353B","3.3","7.5","7.0","7.5","7.0","7.5","7.5","7.5","74.25","4","155.85","3","3.10"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",3,"307C","3.5","8.0","8.0","8.0","7.5","8.0","8.0","7.5","84.00","3","239.85","3","6.95"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",4,"109C","3.8","7.5","8.0","7.5","8.5","8.0","8.0","7.5","89.30","1","329.15","1",""," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",5,"205B","3.0","7.5","7.0","7.5","7.5","7.5","8.0","7.5","67.50","5","396.65","3","8.60"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",6,"5154B","3.4","8.0","7.5","7.5","7.5","7.5","7.5","7.0","76.50","=4","473.15","3","13.10"," men's 3m springboard","semifinal b"
"4","IMBEAU-DULAC Francois","CAN",1,"405B","3.0","7.0","7.0","7.5","7.0","7.0","8.0","7.5","64.50","5","64.50","5","17.10"," men's 3m springboard","semifinal b"
"4","IMBEAU-DULAC Francois","CAN",2,"107B","3.1","7.0","7.5","7.0","7.0","7.5","7.5","7.5","68.20","5","132.70","5","26.25"," men's 3m springboard","semifinal b"
"4","IMBEAU-DULAC Francois","CAN",3,"205B","3.0","7.5","7.0","7.0","7.5","7.0","7.0","7.0","63.00","4","195.70","4","51.10"," men's 3m springboard","semifinal b"
"4","IMBEAU-DULAC Francois","CAN",4,"307C","3.5","7.5","6.5","7.0","7.0","7.0","7.5","7.0","73.50","5","269.20","4","59.95"," men's 3m springboard","semifinal b"
"4","IMBEAU-DULAC Francois","CAN",5,"5337D","3.5","8.0","8.0","8.0","7.5","7.5","7.5","8.0","82.25","2","351.45","4","53.80"," men's 3m springboard","semifinal b"
"4","IMBEAU-DULAC Francois","CAN",6,"5154B","3.4","7.5","7.5","7.5","7.5","7.5","7.5","7.0","76.50","=4","427.95","4","58.30"," men's 3m springboard","semifinal b"
"5","PACHECO Rommel","MEX",1,"407C","3.4","7.5","7.5","8.0","8.0","8.0","8.0","8.5","81.60","=1","81.60","=1",""," men's 3m springboard","semifinal b"
"5","PACHECO Rommel","MEX",2,"205B","3.0","8.5","8.0","8.0","8.0","8.5","8.5","9.0","75.00","3","156.60","2","2.35"," men's 3m springboard","semifinal b"
