"rank","name","dcountry","divenum","divecode","DD","J1","J2","J3","J4","J5","J6","J7","divepts","diverank","totalpts","overallrank","pointsbehind","event","round"
"3","XIE Siyi","CHN",1,"107B","3.1","8.0","8.0","8.5","8.0","8.5","8.0","8.0","74.40","5","74.40","5","14.00"," men's 3m springboard","semifinal a"
"3","XIE Siyi","CHN",2,"407C","3.4","7.5","8.0","7.5","7.5","7.5","7.5","7.5","76.50","2","150.90","3","21.50"," men's 3m springboard","semifinal a"
"3","XIE Siyi","CHN",3,"207C","3.6","8.0","8.5","8.5","8.5","8.5","8.5","8.0","91.80","1","242.70","2","16.40"," men's 3m springboard","semifinal a"
"3","XIE Siyi","CHN",4,"307C","3.5","8.0","8.0","8.0","8.0","8.5","8.5","8.5","85.75","2","328.45","2","32.05"," men's 3m springboard","semifinal a"
"3","XIE Siyi","CHN",5,"5154B","3.4","8.0","8.0","8.0","8.0","8.0","8.0","8.0","81.60","3","410.05","3","11.25"," men's 3m springboard","semifinal a"
"3","XIE Siyi","CHN",6,"109C","3.8","8.0","8.5","8.5","8.5","8.5","8.5","9.0","96.90","2","506.95","3","13.00"," men's 3m springboard","semifinal a"
"4","IMBEAU-DULAC Francois","CAN",1,"405B","3.0","7.5","7.5","7.5","7.5","8.0","7.5","7.5","67.50","6","67.50","6","20.90"," men's 3m springboard","semifinal a"
"4","IMBEAU-DULAC Francois","CAN",2,"205B","3.0","7.5","7.5","8.0","8.0","8.0","8.0","7.5","70.50","4","138.00","5","34.40"," men's 3m springboard","semifinal a"
"4","IMBEAU-DULAC Francois","CAN",3,"107B","3.1","8.0","8.0","7.5","8.0","7.5","7.5","7.5","71.30","5","209.30","4","49.80"," men's 3m springboard","semifinal a"
"4","IMBEAU-DULAC Francois","CAN",4,"307C","3.5","4.5","4.0","4.0","4.5","5.0","4.0","4.0","43.75","=5","253.05","4","107.45"," men's 3m springboard","semifinal a"
"4","IMBEAU-DULAC Francois","CAN",5,"5154B","3.4","8.5","7.5","8.0","8.0","7.5","7.5","8.0","79.90","4","332.95","4","88.35"," men's 3m springboard","semifinal a"
"4","IMBEAU-DULAC Francois","CAN",6,"5156B","3.9","7.0","6.5","7.0","7.5","7.0","7.0","7.0","81.90","4","414.85","4","105.10"," men's 3m springboard","semifinal a"
"5","DINGLEY Oliver","IRL",1,"5154B","3.4","8.0","8.0","8.0","7.5","7.5","8.0","7.0","79.90","4","79.90","4","8.50"," men's 3m springboard","semifinal a"
"5","DINGLEY Oliver","IRL",2,"307C","3.5","4.0","4.0","4.0","4.0","3.5","4.0","4.5","42.00","6","121.90","6","50.50"," men's 3m springboard","semifinal a"
"5","DINGLEY Oliver","IRL",3,"407C","3.4","7.0","7.0","6.5","7.0","7.0","6.5","7.0","71.40","4","193.30","5","65.80"," men's 3m springboard","semifinal a"
"5","DINGLEY Oliver","IRL",4,"205B","3.0","7.0","7.0","6.0","7.5","6.0","6.0","6.0","57.00","4","250.30","5","110.20"," men's 3m springboard","semifinal a"
"5","DINGLEY Oliver","IRL",5,"109C","3.8","4.5","4.0","4.5","4.5","4.0","3.5","4.0","47.50","6","297.80","6","123.50"," men's 3m springboard","semifinal a"
"5","DINGLEY Oliver","IRL",6,"5253B","3.4","7.0","7.5","7.0","7.5","7.0","7.0","7.0","71.40","5","369.20","5","150.75"," men's 3m springboard","semifinal a"
"6","DORMAN Sam","USA",1,"5154B","3.4","8.0","8.0","8.0","8.0","8.0","7.5","8.0","81.60","=2","81.60","=2","6.80"," men's 3m springboard","semifinal a"
"6","DORMAN Sam","USA",2,"407C","3.4","6.0","6.5","7.0","6.5","6.5","7.0","7.0","68.00","5","149.60","4","22.80"," men's 3m springboard","semifinal a"
"6","DORMAN Sam","USA",3,"207C","3.6","3.5","4.0","4.0","4.0","4.0","3.5","4.5","43.20","6","192.80","6","66.30"," men's 3m springboard","semifinal a"
"6","DORMAN Sam","USA",4,"307C","3.5","4.0","4.5","3.5","4.5","4.0","4.5","3.5","43.75","=5","236.55","6","123.95"," men's 3m springboard","semifinal a"
"6","DORMAN Sam","USA",5,"5337D","3.5","8.0","8.0","7.5","8.0","8.0","7.5","7.5","82.25","2","318.80","5","102.50"," men's 3m springboard","semifinal a"
"6","DORMAN Sam","USA",6,"109C","3.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","6","318.80","6","201.15"," men's 3m springboard","semifinal a"
"1","WARE Pamela","CAN",1,"205B","3.0","7.5","6.5","8.0","7.0","7.0","7.5","7.0","64.50","1","64.50","1","","women's 3m springboard","semifinal a"
"1","WARE Pamela","CAN",2,"107B","3.1","7.5","7.0","7.5","7.0","6.5","7.0","8.0","66.65","1","131.15","1","","women's 3m springboard","semifinal a"
"1","WARE Pamela","CAN",3,"405B","3.0","6.5","7.0","7.5","7.0","7.0","7.0","7.0","63.00","=3","194.15","2","0.25","women's 3m springboard","semifinal a"
"1","WARE Pamela","CAN",4,"305B","3.0","7.5","7.5","7.5","7.0","7.5","7.5","7.0","67.50","2","261.65","2","4.75","women's 3m springboard","semifinal a"
"1","WARE Pamela","CAN",5,"5152B","3.0","8.0","7.0","8.0","8.0","7.5","8.0","7.5","70.50","1","332.15","1","","women's 3m springboard","semifinal a"
"2","ABEL Jennifer","CAN",1,"405B","3.0","6.0","7.0","7.5","6.0","6.0","6.5","6.5","57.00","2","57.00","2","7.50","women's 3m springboard","semifinal a"
"2","ABEL Jennifer","CAN",2,"305B","3.0","7.5","7.0","7.0","6.0","6.5","7.0","7.5","63.00","=2","120.00","2","11.15","women's 3m springboard","semifinal a"
"2","ABEL Jennifer","CAN",3,"107B","3.1","8.0","7.5","8.0","7.5","8.0","8.0","8.0","74.40","1","194.40","1","","women's 3m springboard","semifinal a"
"2","ABEL Jennifer","CAN",4,"5152B","3.0","8.0","8.0","8.0","7.5","8.0","8.0","8.5","72.00","1","266.40","1","","women's 3m springboard","semifinal a"
"2","ABEL Jennifer","CAN",5,"205B","3.0","5.5","6.5","5.5","5.0","5.5","6.5","6.0","51.00","3","317.40","2","14.75","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",1,"405C","2.7","7.0","7.0","7.0","6.5","6.5","6.5","6.5","54.00","=3","54.00","=3","10.50","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",2,"5152B","3.0","7.0","7.0","6.5","7.0","7.5","7.0","7.0","63.00","=2","117.00","3","14.15","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",3,"107B","3.1","7.0","7.0","7.0","6.5","7.0","7.0","7.0","65.10","2","182.10","3","12.30","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",4,"305B","3.0","7.0","7.0","6.5","6.5","7.0","7.0","7.0","63.00","3","245.10","3","21.30","women's 3m springboard","semifinal a"
"3","TORRANCE Katherine","GBR",5,"205B","3.0","5.5","5.5","5.5","5.5","5.5","5.0","5.5","49.50","4","294.60","3","37.55","women's 3m springboard","semifinal a"
"4","REID Grace","GBR",1,"405B","3.0","6.5","6.5","5.5","5.0","5.5","6.5","6.0","54.00","=3","54.00","=3","10.50","women's 3m springboard","semifinal a"
"4","REID Grace","GBR",2,"107B","3.1","6.0","6.5","6.0","6.5","6.0","6.5","6.5","58.90","5","112.90","4","18.25","women's 3m springboard","semifinal a"
"4","REID Grace","GBR",3,"305B","3.0","7.0","7.0","7.5","7.5","6.5","6.5","7.0","63.00","=3","175.90","4","18.50","women's 3m springboard","semifinal a"
"4","REID Grace","GBR",4,"205B","3.0","5.0","5.5","5.5","5.0","5.5","5.5","5.0","48.00","5","223.90","4","42.50","women's 3m springboard","semifinal a"
"4","REID Grace","GBR",5,"5152B","3.0","7.5","7.5","7.5","8.0","8.0","7.5","7.0","67.50","2","291.40","4","40.75","women's 3m springboard","semifinal a"
"5","BERTOCCHI Elena","ITA",1,"405C","2.7","5.0","5.0","5.5","4.5","4.5","5.0","4.5","39.15","5","39.15","5","25.35","women's 3m springboard","semifinal a"
"5","BERTOCCHI Elena","ITA",2,"5152B","3.0","7.0","7.0","7.0","6.5","7.0","7.0","7.0","63.00","=2","102.15","5","29.00","women's 3m springboard","semifinal a"
"5","BERTOCCHI Elena","ITA",3,"107B","3.1","6.5","6.0","6.0","6.0","6.5","7.0","6.5","58.90","5","161.05","5","33.35","women's 3m springboard","semifinal a"
"5","BERTOCCHI Elena","ITA",4,"305B","3.0","6.0","5.5","6.0","5.5","6.0","6.5","6.5","54.00","4","215.05","5","51.35","women's 3m springboard","semifinal a"
"5","BERTOCCHI Elena","ITA",5,"205B","3.0","4.0","4.5","4.0","4.5","4.5","4.0","4.5","39.00","5","254.05","5","78.10","women's 3m springboard","semifinal a"
"1","DALEY Thomas","GBR",1,"307C","3.4","8.5","9.0","8.5","9.0","9.0","8.5","8.5","88.40","1","88.40","1",""," men's 10m platform","semifinal a"
"1","DALEY Thomas","GBR",2,"407C","3.2","9.5","10","9.5","9.5","10","9.5","9.5","91.20","1","179.60","1",""," men's 10m platform","semifinal a"
"1","DALEY Thomas","GBR",3,"5172B","3.6","7.0","7.0","6.5","7.0","6.5","6.5","7.0","73.80","2","253.40","1",""," men's 10m platform","semifinal a"
"1","DALEY Thomas","GBR",4,"626B","3.5","8.5","8.5","8.5","8.5","8.5","9.0","9.0","89.25","1","342.65","1",""," men's 10m platform","semifinal a"
"1","DALEY Thomas","GBR",5,"109C","3.7","9.5","9.0","9.5","9.0","9.5","9.0","9.5","103.60","1","446.25","1",""," men's 10m platform","semifinal a"
"1","DALEY Thomas","GBR",6,"207B","3.6","9.0","8.5","8.5","9.5","8.5","8.0","9.0","93.60","1","539.85","1",""," men's 10m platform","semifinal a"
"2","MINIBAEV Viktor","RUS",1,"407C","3.2","8.0","8.5","8.5","8.0","8.5","8.0","8.0","78.40","2","78.40","2","10.00"," men's 10m platform","semifinal a"
"2","MINIBAEV Viktor","RUS",2,"109C","3.7","5.5","5.5","5.5","5.5","6.0","6.5","5.5","61.05","3","139.45","3","40.15"," men's 10m platform","semifinal a"
"2","MINIBAEV Viktor","RUS",3,"307C","3.4","8.0","8.0","7.5","8.0","8.0","8.0","8.5","81.60","1","221.05","2","32.35"," men's 10m platform","semifinal a"
"2","MINIBAEV Viktor","RUS",4,"6245D","3.6","7.5","8.0","7.5","7.5","8.0","8.0","8.0","84.60","2","305.65","2","37.00"," men's 10m platform","semifinal a"
"2","MINIBAEV Viktor","RUS",5,"207B","3.6","7.5","8.0","8.0","8.0","8.0","7.5","8.0","86.40","2","392.05","2","54.20"," men's 10m platform","semifinal a"
"2","MINIBAEV Viktor","RUS",6,"5255B","3.6","6.5","7.0","7.5","7.5","7.0","7.5","6.5","77.40","3","469.45","2","70.40"," men's 10m platform","semifinal a"
"3","BEDGGOOD Domonic","AUS",1,"6245D","3.6","7.0","7.0","7.0","6.0","7.5","7.5","7.0","75.60","3","75.60","3","12.80"," men's 10m platform","semifinal a"
"3","BEDGGOOD Domonic","AUS",2,"407C","3.2","6.0","5.5","6.5","6.5","6.5","6.5","6.0","60.80","4","136.40","4","43.20"," men's 10m platform","semifinal a"
"3","BEDGGOOD Domonic","AUS",3,"307C","3.4","5.5","6.0","5.0","4.5","4.5","5.0","5.5","52.70","5","189.10","4","64.30"," men's 10m platform","semifinal a"
"3","BEDGGOOD Domonic","AUS",4,"107B","3.0","8.0","8.0","9.0","8.0","8.0","8.0","7.5","72.00","4","261.10","4","81.55"," men's 10m platform","semifinal a"
"3","BEDGGOOD Domonic","AUS",5,"207C","3.3","7.0","7.5","7.5","6.5","6.5","7.0","7.0","69.30","3","330.40","3","115.85"," men's 10m platform","semifinal a"
"3","BEDGGOOD Domonic","AUS",6,"5255B","3.6","7.5","7.5","7.0","8.5","7.5","7.5","7.5","81.00","2","411.40","3","128.45"," men's 10m platform","semifinal a"
"4","WILLARS VALDEZ Randal","MEX",1,"107B","3.0","8.0","8.0","8.0","8.0","7.5","8.5","8.5","72.00","4","72.00","4","16.40"," men's 10m platform","semifinal a"
"4","WILLARS VALDEZ Randal","MEX",2,"407C","3.2","8.5","8.0","9.0","8.5","8.5","9.0","8.5","81.60","2","153.60","2","26.00"," men's 10m platform","semifinal a"
"4","WILLARS VALDEZ Randal","MEX",3,"626C","3.3","5.5","6.0","5.5","5.5","5.5","5.5","6.0","54.45","3","208.05","3","45.35"," men's 10m platform","semifinal a"
"4","WILLARS VALDEZ Randal","MEX",4,"207C","3.3","6.0","6.0","6.0","5.5","6.0","6.0","6.0","59.40","5","267.45","3","75.20"," men's 10m platform","semifinal a"
"4","WILLARS VALDEZ Randal","MEX",5,"307C","3.4","5.5","5.5","5.5","5.0","5.5","6.5","5.5","56.10","5","323.55","4","122.70"," men's 10m platform","semifinal a"
"4","WILLARS VALDEZ Randal","MEX",6,"5253B","3.2","8.0","7.5","8.0","8.0","8.5","8.0","8.5","76.80","4","400.35","4","139.50"," men's 10m platform","semifinal a"
"5","RIENDEAU Vincent","CAN",1,"107B","3.0","7.0","6.5","7.0","7.0","6.5","7.0","7.0","63.00","5","63.00","5","25.40"," men's 10m platform","semifinal a"
"5","RIENDEAU Vincent","CAN",2,"207B","3.6","5.0","4.5","4.0","4.0","4.0","4.5","4.0","45.00","5","108.00","5","71.60"," men's 10m platform","semifinal a"
"5","RIENDEAU Vincent","CAN",3,"407C","3.2","6.0","5.5","5.0","4.5","5.5","5.5","5.5","52.80","4","160.80","5","92.60"," men's 10m platform","semifinal a"
"5","RIENDEAU Vincent","CAN",4,"626B","3.5","7.5","6.5","7.0","7.5","6.0","7.0","7.0","73.50","3","234.30","5","108.35"," men's 10m platform","semifinal a"
"5","RIENDEAU Vincent","CAN",5,"307C","3.4","6.5","6.5","6.0","6.0","6.5","6.0","6.5","64.60","4","298.90","5","147.35"," men's 10m platform","semifinal a"
"5","RIENDEAU Vincent","CAN",6,"5255B","3.6","6.5","7.0","6.5","6.5","6.5","7.0","7.0","72.00","5","370.90","5","168.95"," men's 10m platform","semifinal a"
"1","SI Yajie","CHN",1,"107B","3.0","9.0","8.5","8.5","8.5","8.5","8.5","8.5","76.50","1","76.50","1","","women's 10m platform","semifinal a"
"1","SI Yajie","CHN",2,"407C","3.2","8.5","8.5","8.5","8.5","8.0","8.5","8.5","81.60","1","158.10","1","","women's 10m platform","semifinal a"
"1","SI Yajie","CHN",3,"6243D","3.2","6.5","7.5","7.5","7.5","7.0","7.5","7.0","70.40","2","228.50","1","","women's 10m platform","semifinal a"
"1","SI Yajie","CHN",4,"207C","3.3","8.0","8.0","7.5","8.0","7.5","7.5","7.5","75.90","1","304.40","1","","women's 10m platform","semifinal a"
"1","SI Yajie","CHN",5,"5253B","3.2","8.5","8.5","8.0","8.0","8.0","8.5","8.5","80.00","1","384.40","1","","women's 10m platform","semifinal a"
"2","DEL ANGEL PENICHE Viviana","MEX",1,"107B","3.0","7.5","7.0","7.5","8.0","7.5","7.5","8.0","67.50","4","67.50","4","9.00","women's 10m platform","semifinal a"
"2","DEL ANGEL PENICHE Viviana","MEX",2,"407C","3.2","8.5","8.0","7.5","8.0","8.0","8.0","8.0","76.80","2","144.30","2","13.80","women's 10m platform","semifinal a"
"2","DEL ANGEL PENICHE Viviana","MEX",3,"207C","3.3","7.0","7.0","6.5","7.0","7.0","6.5","6.5","67.65","3","211.95","2","16.55","women's 10m platform","semifinal a"
"2","DEL ANGEL PENICHE Viviana","MEX",4,"6243D","3.2","7.0","6.5","7.5","7.0","7.5","7.0","7.0","67.20","2","279.15","2","25.25","women's 10m platform","semifinal a"
"2","DEL ANGEL PENICHE Viviana","MEX",5,"5253B","3.2","7.0","7.5","7.5","8.0","8.0","8.0","8.0","75.20","2","354.35","2","30.05","women's 10m platform","semifinal a"
"3","WU Melissa","AUS",1,"107B","3.0","8.0","8.0","8.0","8.0","7.0","7.5","8.0","72.00","2","72.00","2","4.50","women's 10m platform","semifinal a"
"3","WU Melissa","AUS",2,"6243D","3.2","7.0","7.0","7.0","6.0","6.5","6.5","6.5","64.00","4","136.00","4","22.10","women's 10m platform","semifinal a"
"3","WU Melissa","AUS",3,"305C","2.8","8.5","8.5","8.5","8.5","8.5","8.5","8.5","71.40","1","207.40","3","21.10","women's 10m platform","semifinal a"
"3","WU Melissa","AUS",4,"407C","3.2","6.5","6.5","6.5","6.0","7.0","6.5","6.5","62.40","4","269.80","3","34.60","women's 10m platform","semifinal a"
"3","WU Melissa","AUS",5,"5253B","3.2","8.0","7.5","8.0","7.0","7.5","7.5","7.5","72.00","=3","341.80","3","42.60","women's 10m platform","semifinal a"
"4","TOTH Celina","CAN",1,"305C","2.8","8.5","8.5","8.0","8.5","8.5","8.0","8.5","71.40","3","71.40","3","5.10","women's 10m platform","semifinal a"
"4","TOTH Celina","CAN",2,"5253B","3.2","7.5","7.0","6.5","7.0","7.5","7.0","7.0","67.20","3","138.60","3","19.50","women's 10m platform","semifinal a"
"4","TOTH Celina","CAN",3,"107B","3.0","7.5","7.5","7.5","7.5","7.5","7.5","7.5","67.50","4","206.10","4","22.40","women's 10m platform","semifinal a"
"4","TOTH Celina","CAN",4,"207C","3.3","6.5","6.5","6.0","5.5","6.5","6.0","6.5","62.70","3","268.80","4","35.60","women's 10m platform","semifinal a"
"4","TOTH Celina","CAN",5,"407C","3.2","7.5","8.0","7.0","7.5","7.0","7.5","8.0","72.00","=3","340.80","4","43.60","women's 10m platform","semifinal a"
"5","SABRI Nur Dhabitah Binti","MAS",1,"107B","3.0","4.0","4.5","5.0","5.5","4.5","5.5","4.5","42.00","5","42.00","5","34.50","women's 10m platform","semifinal a"
"5","SABRI Nur Dhabitah Binti","MAS",2,"407C","3.2","4.5","4.0","4.0","4.5","4.5","4.5","5.0","43.20","5","85.20","5","72.90","women's 10m platform","semifinal a"
"5","SABRI Nur Dhabitah Binti","MAS",3,"626C","3.3","5.0","5.5","5.5","5.0","5.5","5.0","5.5","52.80","5","138.00","5","90.50","women's 10m platform","semifinal a"
"5","SABRI Nur Dhabitah Binti","MAS",4,"207C","3.3","6.5","5.5","6.5","5.5","6.0","6.0","6.0","59.40","5","197.40","5","107.00","women's 10m platform","semifinal a"
"5","SABRI Nur Dhabitah Binti","MAS",5,"5253B","3.2","7.0","7.5","7.5","6.5","7.5","7.0","7.0","68.80","5","266.20","5","118.20","women's 10m platform","semifinal a"
"1","CAO Yuan","CHN",1,"407C","3.4","8.5","8.5","8.5","8.5","8.5","8.0","8.5","86.70","1","86.70","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",2,"5337D","3.5","9.0","8.5","9.0","8.5","8.5","8.5","8.0","89.25","1","175.95","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",3,"307C","3.5","8.5","9.0","9.0","8.5","9.0","9.0","9.0","94.50","1","270.45","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",4,"207C","3.6","7.0","7.0","7.0","8.0","7.5","7.0","7.0","75.60","3","346.05","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",5,"5154B","3.4","8.0","8.0","8.5","8.0","8.5","8.0","8.0","81.60","1","427.65","1",""," men's 3m springboard","semifinal b"
"1","CAO Yuan","CHN",6,"109C","3.8","7.5","7.5","8.0","7.5","7.5","6.5","7.0","85.50","3","513.15","1",""," men's 3m springboard","semifinal b"
"2","ZAKHAROV Ilia","RUS",1,"407C","3.4","8.5","8.0","8.0","8.0","7.5","8.0","8.0","81.60","=2","81.60","=2","5.10"," men's 3m springboard","semifinal b"
"2","ZAKHAROV Ilia","RUS",2,"207C","3.6","7.5","7.5","7.5","8.0","7.0","7.0","8.0","81.00","2","162.60","2","13.35"," men's 3m springboard","semifinal b"
"2","ZAKHAROV Ilia","RUS",3,"307C","3.5","8.5","9.0","8.0","8.5","9.0","8.5","8.5","89.25","2","251.85","2","18.60"," men's 3m springboard","semifinal b"
"2","ZAKHAROV Ilia","RUS",4,"107B","3.1","7.5","8.0","8.0","8.0","7.5","8.0","8.0","74.40","=4","326.25","2","19.80"," men's 3m springboard","semifinal b"
"2","ZAKHAROV Ilia","RUS",5,"5154B","3.4","8.0","7.0","7.5","7.0","7.5","7.0","7.5","74.80","3","401.05","2","26.60"," men's 3m springboard","semifinal b"
"2","ZAKHAROV Ilia","RUS",6,"109C","3.8","8.5","9.0","8.5","9.0","9.0","9.0","9.0","102.60","1","503.65","2","9.50"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",1,"407C","3.4","8.0","8.0","8.0","8.0","8.0","8.0","8.0","81.60","=2","81.60","=2","5.10"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",2,"107B","3.1","8.0","8.0","8.0","8.0","8.0","7.5","7.5","74.40","4","156.00","3","19.95"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",3,"307C","3.5","7.0","7.5","7.0","7.0","7.5","7.0","7.0","73.50","5","229.50","3","40.95"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",4,"109C","3.8","7.0","7.5","7.0","7.5","7.5","7.5","7.0","83.60","1","313.10","3","32.95"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",5,"205B","3.0","7.0","8.0","7.5","7.5","7.5","7.5","7.0","67.50","5","380.60","3","47.05"," men's 3m springboard","semifinal b"
"3","KVASHA Illya","UKR",6,"5154B","3.4","8.0","8.0","8.0","8.0","8.5","8.0","7.5","81.60","=4","462.20","3","50.95"," men's 3m springboard","semifinal b"
"4","KUZNETSOV Evgenii","RUS",1,"5154B","3.4","8.0","8.0","7.5","8.0","7.5","7.5","8.0","79.90","4","79.90","4","6.80"," men's 3m springboard","semifinal b"
"4","KUZNETSOV Evgenii","RUS",2,"5353B","3.3","7.0","7.5","7.5","7.0","7.5","7.0","7.5","72.60","5","152.50","4","23.45"," men's 3m springboard","semifinal b"
"4","KUZNETSOV Evgenii","RUS",3,"407C","3.4","7.5","8.5","7.5","7.5","8.0","7.5","7.5","76.50","=3","229.00","4","41.45"," men's 3m springboard","semifinal b"
"4","KUZNETSOV Evgenii","RUS",4,"207C","3.6","6.5","6.5","6.0","6.5","6.5","6.0","6.0","68.40","6","297.40","4","48.65"," men's 3m springboard","semifinal b"
"4","KUZNETSOV Evgenii","RUS",5,"307C","3.5","7.0","6.5","6.5","6.5","6.5","6.5","6.5","68.25","4","365.65","4","62.00"," men's 3m springboard","semifinal b"
"4","KUZNETSOV Evgenii","RUS",6,"109C","3.8","8.0","8.0","8.0","8.0","7.5","8.0","8.0","91.20","2","456.85","4","56.30"," men's 3m springboard","semifinal b"
"5","FECK Stephan","GER",1,"205B","3.0","7.0","7.5","7.0","7.0","6.5","7.0","7.0","63.00","6","63.00","6","23.70"," men's 3m springboard","semifinal b"
"5","FECK Stephan","GER",2,"5353B","3.3","7.5","8.0","7.5","7.5","8.0","7.5","8.0","75.90","3","138.90","6","37.05"," men's 3m springboard","semifinal b"
"5","FECK Stephan","GER",3,"307C","3.5","5.5","5.5","5.5","6.0","5.5","5.5","6.0","57.75","6","196.65","6","73.80"," men's 3m springboard","semifinal b"
"5","FECK Stephan","GER",4,"107B","3.1","8.0","8.0","8.0","8.0","8.0","8.0","8.5","74.40","=4","271.05","6","75.00"," men's 3m springboard","semifinal b"
"5","FECK Stephan","GER",5,"407C","3.4","7.5","7.5","7.5","8.0","8.0","7.0","7.0","76.50","2","347.55","5","80.10"," men's 3m springboard","semifinal b"
"5","FECK Stephan","GER",6,"5154B","3.4","8.0","8.0","8.5","8.0","8.0","8.0","8.0","81.60","=4","429.15","5","84.00"," men's 3m springboard","semifinal b"
"6","HAUSDING Patrick","GER",1,"205B","3.0","7.5","8.0","8.0","8.0","8.0","7.5","7.5","70.50","5","70.50","5","16.20"," men's 3m springboard","semifinal b"
"6","HAUSDING Patrick","GER",2,"307C","3.5","6.0","7.0","6.5","6.5","6.5","7.0","7.5","70.00","6","140.50","5","35.45"," men's 3m springboard","semifinal b"
"6","HAUSDING Patrick","GER",3,"5154B","3.4","8.0","7.0","7.5","7.5","7.5","7.0","7.5","76.50","=3","217.00","5","53.45"," men's 3m springboard","semifinal b"
"6","HAUSDING Patrick","GER",4,"407C","3.4","7.5","7.5","7.5","7.0","7.5","7.5","7.0","76.50","2","293.50","5","52.55"," men's 3m springboard","semifinal b"
"6","HAUSDING Patrick","GER",5,"109C","3.8","4.5","3.5","4.0","4.0","3.5","3.5","3.5","41.80","6","335.30","6","92.35"," men's 3m springboard","semifinal b"
"6","HAUSDING Patrick","GER",6,"5156B","3.9","5.5","5.0","5.0","5.5","5.0","5.0","4.5","58.50","6","393.80","6","119.35"," men's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",1,"405B","3.0","8.5","9.0","8.5","8.5","8.0","8.5","8.5","76.50","1","76.50","1","","women's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",2,"205B","3.0","8.5","8.0","8.0","7.5","8.0","7.5","8.0","72.00","=1","148.50","1","","women's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",3,"305B","3.0","8.5","8.5","8.5","7.5","8.5","8.0","8.5","76.50","=1","225.00","1","","women's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",4,"107B","3.1","8.0","8.0","8.0","8.0","8.0","8.0","7.5","74.40","=1","299.40","1","","women's 3m springboard","semifinal b"
"1","SHI Tingmao","CHN",5,"5152B","3.0","8.0","8.0","8.0","8.0","8.5","8.0","8.0","72.00","2","371.40","=1","","women's 3m springboard","semifinal b"
