"rank","name","dcountry","divenum","divecode","DD","J1","J2","J3","J4","J5","J6","J7","divepts","diverank","totalpts","overallrank","pointsbehind","event","round"
"1","WARE Pamela","CAN",2,"107B","3.1","8.0","7.5","7.5","8.0","7.5","7.5","7.5","69.75","1","137.25","1","","women's 3m springboard","semifinal b"
"1","WARE Pamela","CAN",3,"405B","3.0","7.0","7.0","7.0","7.0","7.0","6.5","7.0","63.00","=1","200.25","1","","women's 3m springboard","semifinal b"
"1","WARE Pamela","CAN",4,"305B","3.0","6.5","6.5","6.5","6.5","6.0","6.5","6.5","58.50","=1","258.75","1","","women's 3m springboard","semifinal b"
"1","WARE Pamela","CAN",5,"5152B","3.0","7.5","7.0","8.0","8.0","7.5","8.0","7.5","69.00","1","327.75","1","","women's 3m springboard","semifinal b"
"2","POLIAKOVA Mariia","RUS",1,"5152B","3.0","6.0","6.0","6.0","6.0","7.0","6.5","6.5","55.50","5","55.50","5","12.00","women's 3m springboard","semifinal b"
"2","POLIAKOVA Mariia","RUS",2,"107B","3.1","7.0","7.0","7.0","7.0","7.0","6.5","7.5","65.10","2","120.60","3","16.65","women's 3m springboard","semifinal b"
"2","POLIAKOVA Mariia","RUS",3,"205B","3.0","6.0","6.0","6.0","6.0","6.5","6.5","6.5","55.50","3","176.10","3","24.15","women's 3m springboard","semifinal b"
"2","POLIAKOVA Mariia","RUS",4,"305B","3.0","5.0","5.0","5.5","6.0","5.0","5.0","5.0","45.00","3","221.10","3","37.65","women's 3m springboard","semifinal b"
"2","POLIAKOVA Mariia","RUS",5,"405B","3.0","6.5","7.0","7.0","7.0","7.0","7.0","7.0","63.00","2","284.10","2","43.65","women's 3m springboard","semifinal b"
"3","ABEL Jennifer","CAN",1,"405B","3.0","7.5","7.5","7.5","7.5","7.5","7.0","8.0","67.50","=1","67.50","=1","","women's 3m springboard","semifinal b"
"3","ABEL Jennifer","CAN",2,"305B","3.0","6.5","6.5","6.0","6.0","6.5","7.0","6.5","58.50","3","126.00","2","11.25","women's 3m springboard","semifinal b"
"3","ABEL Jennifer","CAN",3,"107B","3.1","5.0","4.5","4.5","4.5","4.5","4.5","4.5","41.85","4","167.85","4","32.40","women's 3m springboard","semifinal b"
"3","ABEL Jennifer","CAN",4,"205B","3.0","6.5","6.5","6.5","6.5","6.5","6.5","7.0","58.50","=1","226.35","2","32.40","women's 3m springboard","semifinal b"
"3","ABEL Jennifer","CAN",5,"5154B","3.4","5.0","5.0","4.5","4.5","4.5","4.5","5.5","47.60","5","273.95","3","53.80","women's 3m springboard","semifinal b"
"4","JANSEN Inge","NED",1,"205B","3.0","6.5","6.0","6.0","6.0","6.5","6.5","6.5","57.00","4","57.00","4","10.50","women's 3m springboard","semifinal b"
"4","JANSEN Inge","NED",2,"5152B","3.0","6.5","6.5","6.0","6.0","6.0","6.5","6.5","57.00","4","114.00","4","23.25","women's 3m springboard","semifinal b"
"4","JANSEN Inge","NED",3,"305B","3.0","7.0","7.0","7.0","7.0","6.5","7.0","7.0","63.00","=1","177.00","2","23.25","women's 3m springboard","semifinal b"
"4","JANSEN Inge","NED",4,"107B","3.1","2.0","3.0","2.5","2.5","3.0","1.5","2.5","23.25","5","200.25","4","58.50","women's 3m springboard","semifinal b"
"4","JANSEN Inge","NED",5,"405B","3.0","7.0","7.0","6.0","6.0","5.5","6.5","6.5","57.00","4","257.25","4","70.50","women's 3m springboard","semifinal b"
"5","HERNANDEZ TORRES Melany","MEX",1,"405B","3.0","7.0","7.0","6.5","6.5","7.0","6.5","6.5","60.00","3","60.00","3","7.50","women's 3m springboard","semifinal b"
"5","HERNANDEZ TORRES Melany","MEX",2,"107B","3.1","4.5","4.5","4.5","5.0","5.0","5.0","4.5","43.40","5","103.40","5","33.85","women's 3m springboard","semifinal b"
"5","HERNANDEZ TORRES Melany","MEX",3,"305B","3.0","3.5","4.0","4.0","3.5","3.5","3.5","4.0","33.00","5","136.40","5","63.85","women's 3m springboard","semifinal b"
"5","HERNANDEZ TORRES Melany","MEX",4,"205B","3.0","4.0","4.0","4.0","3.5","4.0","4.0","3.5","36.00","4","172.40","5","86.35","women's 3m springboard","semifinal b"
"5","HERNANDEZ TORRES Melany","MEX",5,"5152B","3.0","7.0","6.5","6.5","6.5","7.0","6.5","6.5","58.50","3","230.90","5","96.85","women's 3m springboard","semifinal b"
"1","WILLIAMS Noah","GBR",1,"6245D","3.6","7.0","7.5","7.0","7.0","8.0","8.0","7.5","79.20","4","79.20","4","11.45"," men's 10m platform","semifinal b"
"1","WILLIAMS Noah","GBR",2,"207B","3.6","8.5","8.0","8.0","8.0","8.5","8.5","8.0","88.20","2","167.40","=2","10.80"," men's 10m platform","semifinal b"
"1","WILLIAMS Noah","GBR",3,"407C","3.2","9.0","9.0","9.0","9.5","9.0","9.0","8.5","86.40","1","253.80","2","1.40"," men's 10m platform","semifinal b"
"1","WILLIAMS Noah","GBR",4,"307C","3.4","7.0","7.5","6.5","6.5","6.5","7.0","7.0","69.70","4","323.50","2","7.30"," men's 10m platform","semifinal b"
"1","WILLIAMS Noah","GBR",5,"109C","3.7","8.5","8.0","7.5","8.0","8.0","8.5","8.0","88.80","1","412.30","1",""," men's 10m platform","semifinal b"
"1","WILLIAMS Noah","GBR",6,"5255B","3.6","8.0","7.5","7.5","6.5","7.5","7.5","7.5","81.00","=1","493.30","1",""," men's 10m platform","semifinal b"
"2","BONDAR Aleksandr","RUS",1,"407C","3.2","9.0","9.0","8.5","9.0","8.5","9.0","9.5","86.40","=2","86.40","=2","4.25"," men's 10m platform","semifinal b"
"2","BONDAR Aleksandr","RUS",2,"307C","3.4","9.0","8.5","9.0","9.0","9.5","9.0","8.5","91.80","1","178.20","1",""," men's 10m platform","semifinal b"
"2","BONDAR Aleksandr","RUS",3,"626B","3.5","7.0","7.5","7.0","7.5","8.0","8.0","7.0","77.00","3","255.20","1",""," men's 10m platform","semifinal b"
"2","BONDAR Aleksandr","RUS",4,"207B","3.6","7.5","7.0","6.5","7.5","7.0","7.0","7.0","75.60","2","330.80","1",""," men's 10m platform","semifinal b"
"2","BONDAR Aleksandr","RUS",5,"109C","3.7","5.5","5.5","5.0","5.0","5.5","5.5","5.5","61.05","4","391.85","2","20.45"," men's 10m platform","semifinal b"
"2","BONDAR Aleksandr","RUS",6,"5255B","3.6","7.5","7.5","7.5","7.5","8.0","8.0","7.5","81.00","=1","472.85","2","20.45"," men's 10m platform","semifinal b"
"3","RIENDEAU Vincent","CAN",1,"107B","3.0","8.0","8.5","8.0","7.5","8.0","8.0","8.0","72.00","5","72.00","5","18.65"," men's 10m platform","semifinal b"
"3","RIENDEAU Vincent","CAN",2,"626C","3.3","7.0","7.0","6.5","6.5","7.5","7.5","7.0","69.30","4","141.30","4","36.90"," men's 10m platform","semifinal b"
"3","RIENDEAU Vincent","CAN",3,"207B","3.6","7.5","8.0","7.5","8.0","8.0","8.0","7.5","84.60","2","225.90","4","29.30"," men's 10m platform","semifinal b"
"3","RIENDEAU Vincent","CAN",4,"407C","3.2","8.0","8.0","8.0","8.0","8.0","8.0","8.0","76.80","1","302.70","3","28.10"," men's 10m platform","semifinal b"
"3","RIENDEAU Vincent","CAN",5,"307C","3.4","8.0","8.5","8.5","8.5","8.5","8.0","8.5","86.70","2","389.40","3","22.90"," men's 10m platform","semifinal b"
"3","RIENDEAU Vincent","CAN",6,"5255B","3.6","7.0","7.5","7.5","7.5","7.0","7.0","7.0","77.40","3","466.80","3","26.50"," men's 10m platform","semifinal b"
"4","LOSCHIAVO Brandon","USA",1,"407C","3.2","9.0","9.0","8.5","9.0","9.0","9.0","9.0","86.40","=2","86.40","=2","4.25"," men's 10m platform","semifinal b"
"4","LOSCHIAVO Brandon","USA",2,"6245D","3.6","7.5","8.0","7.5","7.5","7.5","7.5","7.5","81.00","3","167.40","=2","10.80"," men's 10m platform","semifinal b"
"4","LOSCHIAVO Brandon","USA",3,"307C","3.4","7.0","7.5","7.0","7.5","7.0","7.0","7.0","71.40","4","238.80","3","16.40"," men's 10m platform","semifinal b"
"4","LOSCHIAVO Brandon","USA",4,"207B","3.6","4.5","4.5","4.0","5.5","5.5","5.0","5.5","54.00","5","292.80","4","38.00"," men's 10m platform","semifinal b"
"4","LOSCHIAVO Brandon","USA",5,"109C","3.7","4.5","4.5","5.5","5.0","4.5","5.0","5.0","53.65","5","346.45","4","65.85"," men's 10m platform","semifinal b"
"4","LOSCHIAVO Brandon","USA",6,"5255B","3.6","6.0","6.5","7.0","6.5","6.5","6.5","6.5","70.20","5","416.65","4","76.65"," men's 10m platform","semifinal b"
"5","GARCIA NAVARRO Ivan","MEX",1,"109C","3.7","8.0","8.0","8.0","8.0","8.5","8.5","8.5","90.65","1","90.65","1",""," men's 10m platform","semifinal b"
"5","GARCIA NAVARRO Ivan","MEX",2,"6245D","3.6","4.0","3.5","3.5","4.5","4.0","4.5","4.5","45.00","5","135.65","5","42.55"," men's 10m platform","semifinal b"
"5","GARCIA NAVARRO Ivan","MEX",3,"207B","3.6","5.0","5.0","5.0","4.5","5.0","4.5","4.5","52.20","5","187.85","5","67.35"," men's 10m platform","semifinal b"
"5","GARCIA NAVARRO Ivan","MEX",4,"307C","3.4","7.0","7.0","7.5","8.0","7.0","7.0","6.5","71.40","3","259.25","5","71.55"," men's 10m platform","semifinal b"
"5","GARCIA NAVARRO Ivan","MEX",5,"409C","4.1","6.0","5.5","5.5","5.5","6.5","6.5","5.5","69.70","3","328.95","5","83.35"," men's 10m platform","semifinal b"
"5","GARCIA NAVARRO Ivan","MEX",6,"5156B","3.8","7.0","6.5","6.5","6.5","6.5","6.5","6.5","74.10","4","403.05","5","90.25"," men's 10m platform","semifinal b"
"1","BENFEITO Meaghan","CAN",1,"5253B","3.2","7.5","7.5","8.0","7.5","8.0","7.5","8.0","73.60","1","73.60","1","","women's 10m platform","semifinal b"
"1","BENFEITO Meaghan","CAN",2,"107B","3.0","7.0","6.5","7.0","6.5","7.0","7.0","6.5","61.50","3","135.10","2","0.80","women's 10m platform","semifinal b"
"1","BENFEITO Meaghan","CAN",3,"207C","3.3","7.5","7.5","8.0","7.5","7.5","8.0","7.5","74.25","1","209.35","1","","women's 10m platform","semifinal b"
"1","BENFEITO Meaghan","CAN",4,"6243D","3.2","8.5","8.5","8.5","8.5","8.0","8.0","8.5","81.60","1","290.95","1","","women's 10m platform","semifinal b"
"1","BENFEITO Meaghan","CAN",5,"407C","3.2","7.5","7.5","7.5","7.0","7.0","7.0","7.0","68.80","2","359.75","1","","women's 10m platform","semifinal b"
"2","SCHNELL Delaney","USA",1,"5253B","3.2","7.0","6.5","6.0","6.0","6.0","6.0","5.5","57.60","5","57.60","5","16.00","women's 10m platform","semifinal b"
"2","SCHNELL Delaney","USA",2,"6243D","3.2","6.5","6.5","6.5","6.0","6.0","6.5","6.0","60.80","4","118.40","4","17.50","women's 10m platform","semifinal b"
"2","SCHNELL Delaney","USA",3,"207C","3.3","5.5","5.5","6.0","6.5","6.5","6.0","5.5","57.75","2","176.15","4","33.20","women's 10m platform","semifinal b"
"2","SCHNELL Delaney","USA",4,"107B","3.0","6.5","7.0","6.5","7.0","7.0","6.5","7.0","61.50","3","237.65","3","53.30","women's 10m platform","semifinal b"
"2","SCHNELL Delaney","USA",5,"407C","3.2","6.5","6.5","6.5","6.5","7.0","7.5","7.0","64.00","3","301.65","2","58.10","women's 10m platform","semifinal b"
"3","TIMOSHININA Iuliia","RUS",1,"107B","3.0","8.5","8.5","8.0","8.0","8.0","8.5","8.0","73.50","2","73.50","2","0.10","women's 10m platform","semifinal b"
"3","TIMOSHININA Iuliia","RUS",2,"6243D","3.2","6.5","6.5","6.5","7.0","6.5","7.0","6.5","62.40","2","135.90","1","","women's 10m platform","semifinal b"
"3","TIMOSHININA Iuliia","RUS",3,"207C","3.3","4.0","4.0","4.0","4.5","4.5","4.0","5.0","41.25","5","177.15","3","32.20","women's 10m platform","semifinal b"
"3","TIMOSHININA Iuliia","RUS",4,"407C","3.2","5.0","5.5","5.5","5.0","5.0","4.5","4.5","48.00","5","225.15","4","65.80","women's 10m platform","semifinal b"
"3","TIMOSHININA Iuliia","RUS",5,"5253B","3.2","7.5","8.0","7.5","7.5","7.5","7.5","7.5","72.00","1","297.15","3","62.60","women's 10m platform","semifinal b"
"4","BELIAEVA Ekaterina","RUS",1,"107B","3.0","7.0","7.0","6.5","6.0","7.0","7.0","6.5","61.50","3","61.50","3","12.10","women's 10m platform","semifinal b"
"4","BELIAEVA Ekaterina","RUS",2,"407C","3.2","7.0","8.0","7.5","7.0","7.0","7.5","7.0","68.80","1","130.30","3","5.60","women's 10m platform","semifinal b"
"4","BELIAEVA Ekaterina","RUS",3,"6243D","3.2","5.5","6.0","5.0","4.5","5.5","4.5","3.5","48.00","4","178.30","2","31.05","women's 10m platform","semifinal b"
"4","BELIAEVA Ekaterina","RUS",4,"5253B","3.2","7.0","7.0","7.0","7.5","8.0","7.5","7.5","70.40","2","248.70","2","42.25","women's 10m platform","semifinal b"
"4","BELIAEVA Ekaterina","RUS",5,"201B","1.8","8.0","8.0","8.0","7.5","8.0","8.0","8.0","43.20","5","291.90","4","67.85","women's 10m platform","semifinal b"
"5","van DUIJN Celine","NED",1,"405B","2.8","7.0","7.5","7.0","7.5","7.0","7.0","6.5","58.80","4","58.80","4","14.80","women's 10m platform","semifinal b"
"5","van DUIJN Celine","NED",2,"205B","2.9","5.5","4.5","5.0","5.0","5.5","4.5","5.0","43.50","5","102.30","5","33.60","women's 10m platform","semifinal b"
"5","van DUIJN Celine","NED",3,"6243D","3.2","6.0","6.0","5.5","6.0","6.5","6.5","6.0","57.60","3","159.90","5","49.45","women's 10m platform","semifinal b"
"5","van DUIJN Celine","NED",4,"107B","3.0","6.0","5.0","5.5","5.5","6.0","5.5","6.0","51.00","4","210.90","5","80.05","women's 10m platform","semifinal b"
"5","van DUIJN Celine","NED",5,"5253B","3.2","4.5","5.0","5.5","6.0","6.0","5.5","4.5","51.20","4","262.10","5","97.65","women's 10m platform","semifinal b"
"1","GAGNE Philippe","CAN",1,"5154B","3.4","8.0","8.0","8.0","8.0","8.5","8.0","8.0","81.60","=1","81.60","=1",""," men's 3m springboard","final"
"1","GAGNE Philippe","CAN",2,"205B","3.0","8.0","8.5","8.5","8.5","8.5","8.5","8.5","76.50","=1","158.10","1",""," men's 3m springboard","final"
"1","GAGNE Philippe","CAN",3,"109C","3.8","6.0","6.5","6.5","7.0","6.5","6.5","5.5","74.10","2","232.20","1",""," men's 3m springboard","final"
"1","GAGNE Philippe","CAN",4,"307C","3.5","6.5","7.0","7.0","6.5","6.5","6.0","6.5","68.25","=3","300.45","1",""," men's 3m springboard","final"
"1","GAGNE Philippe","CAN",5,"407C","3.4","7.5","7.5","8.5","8.0","8.0","8.0","8.0","81.60","2","382.05","1",""," men's 3m springboard","final"
"1","GAGNE Philippe","CAN",6,"5337D","3.5","8.5","8.5","8.0","8.0","8.5","8.5","8.5","89.25","1","471.30","1",""," men's 3m springboard","final"
"2","LAUGHER Jack","GBR",1,"5154B","3.4","8.0","7.5","8.0","8.0","8.0","8.0","8.5","81.60","=1","81.60","=1",""," men's 3m springboard","final"
"2","LAUGHER Jack","GBR",2,"307C","3.5","5.0","5.5","5.5","5.5","5.5","5.0","5.0","56.00","6","137.60","4","20.50"," men's 3m springboard","final"
"2","LAUGHER Jack","GBR",3,"407C","3.4","8.0","7.5","8.0","8.0","8.0","8.0","8.0","81.60","1","219.20","2","13.00"," men's 3m springboard","final"
"2","LAUGHER Jack","GBR",4,"207C","3.6","7.0","7.0","7.0","7.0","7.0","7.0","7.0","75.60","1","294.80","2","5.65"," men's 3m springboard","final"
"2","LAUGHER Jack","GBR",5,"109C","3.8","7.5","6.5","7.0","7.0","7.5","7.5","7.5","83.60","1","378.40","2","3.65"," men's 3m springboard","final"
"2","LAUGHER Jack","GBR",6,"5156B","3.9","4.5","5.0","4.5","4.5","4.5","4.0","4.0","52.65","6","431.05","2","40.25"," men's 3m springboard","final"
"3","HIXON Mike","USA",1,"5154B","3.4","7.0","8.0","7.5","7.5","7.0","7.5","7.0","74.80","3","74.80","3","6.80"," men's 3m springboard","final"
"3","HIXON Mike","USA",2,"205B","3.0","7.5","7.5","6.5","7.5","7.0","7.0","7.5","66.00","5","140.80","2","17.30"," men's 3m springboard","final"
"3","HIXON Mike","USA",3,"5337D","3.5","7.0","7.0","7.0","7.5","7.0","7.5","7.0","73.50","3","214.30","3","17.90"," men's 3m springboard","final"
"3","HIXON Mike","USA",4,"307C","3.5","6.5","6.0","7.0","6.5","6.5","6.0","6.5","68.25","=3","282.55","3","17.90"," men's 3m springboard","final"
"3","HIXON Mike","USA",5,"407C","3.4","5.5","6.0","6.0","6.0","6.0","5.5","5.0","59.50","5","342.05","3","40.00"," men's 3m springboard","final"
"3","HIXON Mike","USA",6,"109C","3.8","7.0","7.5","7.0","8.0","7.0","7.5","7.5","83.60","2","425.65","3","45.65"," men's 3m springboard","final"
"4","SHLEIKHER Nikita","RUS",1,"407C","3.4","7.0","6.5","7.0","6.5","6.5","7.0","6.5","68.00","4","68.00","4","13.60"," men's 3m springboard","final"
"4","SHLEIKHER Nikita","RUS",2,"5337D","3.5","6.5","6.5","7.0","6.5","6.5","6.5","6.5","68.25","4","136.25","5","21.85"," men's 3m springboard","final"
"4","SHLEIKHER Nikita","RUS",3,"207C","3.6","6.0","6.5","6.5","6.0","6.5","6.5","6.0","68.40","5","204.65","5","27.55"," men's 3m springboard","final"
"4","SHLEIKHER Nikita","RUS",4,"109C","3.8","5.5","6.0","5.0","5.5","5.5","5.0","5.5","62.70","5","267.35","4","33.10"," men's 3m springboard","final"
"4","SHLEIKHER Nikita","RUS",5,"307C","3.5","6.0","5.5","6.5","6.5","6.5","6.5","6.5","68.25","4","335.60","4","46.45"," men's 3m springboard","final"
"4","SHLEIKHER Nikita","RUS",6,"5156B","3.9","6.5","6.5","6.5","7.0","7.5","7.5","7.0","79.95","3","415.55","4","55.75"," men's 3m springboard","final"
"5","KOLODIY Oleg","UKR",1,"407C","3.4","6.5","6.5","6.0","6.0","6.5","7.0","6.5","66.30","5","66.30","5","15.30"," men's 3m springboard","final"
"5","KOLODIY Oleg","UKR",2,"205B","3.0","8.5","8.5","8.0","8.0","8.0","8.0","8.0","72.00","3","138.30","3","19.80"," men's 3m springboard","final"
"5","KOLODIY Oleg","UKR",3,"5353B","3.3","7.5","7.0","7.5","7.0","7.0","7.5","7.5","72.60","4","210.90","4","21.30"," men's 3m springboard","final"
"5","KOLODIY Oleg","UKR",4,"307C","3.5","4.0","3.5","4.0","3.5","4.0","4.0","4.5","42.00","6","252.90","5","47.55"," men's 3m springboard","final"
"5","KOLODIY Oleg","UKR",5,"109C","3.8","6.5","6.5","7.5","7.0","7.0","6.0","6.5","76.00","3","328.90","5","53.15"," men's 3m springboard","final"
"5","KOLODIY Oleg","UKR",6,"5253B","3.4","6.5","6.5","6.0","6.0","6.0","6.0","6.5","62.90","4","391.80","5","79.50"," men's 3m springboard","final"
"6","CELAYA HERNANDEZ Juan Manuel","MEX",1,"205B","3.0","6.5","6.0","6.5","6.5","6.5","6.5","6.5","58.50","6","58.50","6","23.10"," men's 3m springboard","final"
"6","CELAYA HERNANDEZ Juan Manuel","MEX",2,"5154B","3.4","7.5","8.0","7.5","7.5","7.5","8.0","7.5","76.50","=1","135.00","6","23.10"," men's 3m springboard","final"
"6","CELAYA HERNANDEZ Juan Manuel","MEX",3,"307C","3.5","3.5","3.0","3.5","4.0","3.5","4.0","4.5","38.50","6","173.50","6","58.70"," men's 3m springboard","final"
"6","CELAYA HERNANDEZ Juan Manuel","MEX",4,"407C","3.4","6.5","7.0","7.0","7.5","6.5","7.0","7.0","71.40","2","244.90","6","55.55"," men's 3m springboard","final"
"6","CELAYA HERNANDEZ Juan Manuel","MEX",5,"109C","3.8","5.0","5.0","4.5","4.5","4.5","4.5","4.5","51.30","6","296.20","6","85.85"," men's 3m springboard","final"
"6","CELAYA HERNANDEZ Juan Manuel","MEX",6,"5156B","3.9","5.0","5.5","5.5","4.5","5.5","5.5","5.0","62.40","5","358.60","6","112.70"," men's 3m springboard","final"
"1","ABEL Jennifer","CAN",1,"405B","3.0","8.0","8.5","7.5","8.0","8.0","8.5","8.0","72.00","=1","72.00","=1","","women's 3m springboard","final"
"1","ABEL Jennifer","CAN",2,"305B","3.0","6.5","7.0","7.0","7.5","7.0","7.5","7.0","63.00","5","135.00","4","16.05","women's 3m springboard","final"
"1","ABEL Jennifer","CAN",3,"107B","3.1","7.5","7.5","8.0","8.5","8.0","8.5","8.0","74.40","1","209.40","1","","women's 3m springboard","final"
"1","ABEL Jennifer","CAN",4,"205B","3.0","8.5","8.0","8.0","8.0","8.0","8.0","8.0","72.00","2","281.40","1","","women's 3m springboard","final"
"1","ABEL Jennifer","CAN",5,"5154B","3.4","8.0","8.5","8.0","8.0","8.5","8.0","8.0","81.60","1","363.00","1","","women's 3m springboard","final"
"2","POLIAKOVA Mariia","RUS",1,"5152B","3.0","7.5","7.5","7.5","7.0","7.5","7.5","7.0","67.50","4","67.50","4","4.50","women's 3m springboard","final"
"2","POLIAKOVA Mariia","RUS",2,"107B","3.1","7.5","7.5","8.0","7.5","8.0","7.5","7.0","69.75","2","137.25","=2","13.80","women's 3m springboard","final"
"2","POLIAKOVA Mariia","RUS",3,"205B","3.0","7.5","7.0","7.0","6.5","7.0","7.0","7.0","63.00","3","200.25","3","9.15","women's 3m springboard","final"
"2","POLIAKOVA Mariia","RUS",4,"305B","3.0","7.5","7.5","8.0","8.0","7.0","7.5","7.5","67.50","3","267.75","2","13.65","women's 3m springboard","final"
"2","POLIAKOVA Mariia","RUS",5,"405B","3.0","4.5","6.0","6.5","6.0","5.5","5.5","6.0","52.50","6","320.25","2","42.75","women's 3m springboard","final"
"3","SMITH Anabelle","AUS",1,"107B","3.1","7.5","7.5","7.5","7.0","7.0","7.5","7.5","69.75","3","69.75","3","2.25","women's 3m springboard","final"
"3","SMITH Anabelle","AUS",2,"5152B","3.0","7.5","7.5","7.5","7.5","7.5","7.5","7.5","67.50","3","137.25","=2","13.80","women's 3m springboard","final"
"3","SMITH Anabelle","AUS",3,"205B","3.0","7.5","7.5","7.5","7.0","7.0","7.0","7.5","66.00","2","203.25","2","6.15","women's 3m springboard","final"
"3","SMITH Anabelle","AUS",4,"305B","3.0","6.0","6.0","5.5","4.5","6.5","6.5","7.0","55.50","6","258.75","3","22.65","women's 3m springboard","final"
"3","SMITH Anabelle","AUS",5,"405B","3.0","6.5","6.0","6.0","6.5","7.0","6.5","7.0","58.50","5","317.25","3","45.75","women's 3m springboard","final"
"4","QIN Esther","AUS",1,"405B","3.0","7.0","7.0","7.5","7.0","6.5","7.0","7.5","63.00","5","63.00","5","9.00","women's 3m springboard","final"
"4","QIN Esther","AUS",2,"107B","3.1","7.0","7.0","7.0","6.5","7.0","6.5","7.0","65.10","4","128.10","5","22.95","women's 3m springboard","final"
"4","QIN Esther","AUS",3,"205B","3.0","5.5","6.0","6.0","6.0","5.5","6.5","5.5","52.50","4","180.60","5","28.80","women's 3m springboard","final"
"4","QIN Esther","AUS",4,"305B","3.0","8.0","8.0","8.5","8.5","7.5","7.5","8.5","73.50","1","254.10","4","27.30","women's 3m springboard","final"
"4","QIN Esther","AUS",5,"5152B","3.0","7.0","7.0","7.5","7.0","7.5","5.5","6.5","63.00","=3","317.10","4","45.90","women's 3m springboard","final"
"5","WARE Pamela","CAN",1,"205B","3.0","8.0","7.5","8.5","8.5","8.0","8.0","7.0","72.00","=1","72.00","=1","","women's 3m springboard","final"
"5","WARE Pamela","CAN",2,"107B","3.1","8.5","9.0","8.5","9.0","8.0","8.0","8.5","79.05","1","151.05","1","","women's 3m springboard","final"
"5","WARE Pamela","CAN",3,"405B","3.0","5.0","4.5","4.0","4.0","4.5","4.5","4.0","39.00","6","190.05","4","19.35","women's 3m springboard","final"
"5","WARE Pamela","CAN",4,"305B","3.0","7.0","6.5","6.5","7.0","6.5","6.5","6.5","58.50","5","248.55","5","32.85","women's 3m springboard","final"
"5","WARE Pamela","CAN",5,"5152B","3.0","6.5","7.5","7.0","7.0","6.5","7.0","7.0","63.00","=3","311.55","5","51.45","women's 3m springboard","final"
"6","ILINYKH Kristina","RUS",1,"405B","3.0","5.5","5.0","5.0","5.0","5.5","6.0","5.0","46.50","6","46.50","6","25.50","women's 3m springboard","final"
"6","ILINYKH Kristina","RUS",2,"107B","3.1","6.0","6.5","6.0","5.5","6.0","7.0","5.5","55.80","6","102.30","6","48.75","women's 3m springboard","final"
"6","ILINYKH Kristina","RUS",3,"205B","3.0","6.0","5.0","5.0","5.0","5.5","5.5","5.0","46.50","5","148.80","6","60.60","women's 3m springboard","final"
"6","ILINYKH Kristina","RUS",4,"305B","3.0","7.0","8.0","8.5","7.0","7.0","7.0","7.0","63.00","4","211.80","6","69.60","women's 3m springboard","final"
"6","ILINYKH Kristina","RUS",5,"5152B","3.0","8.0","8.0","8.0","7.5","8.5","7.5","7.5","70.50","2","282.30","6","80.70","women's 3m springboard","final"
"1","WILLIAMS Noah","GBR",1,"6245D","3.6","8.0","8.0","8.5","8.0","8.0","8.5","8.5","88.20","3","88.20","3","1.40"," men's 10m platform","final"
"1","WILLIAMS Noah","GBR",2,"207B","3.6","6.0","6.5","7.0","7.0","7.0","6.5","7.0","73.80","3","162.00","2","17.60"," men's 10m platform","final"
"1","WILLIAMS Noah","GBR",3,"407C","3.2","9.0","9.5","9.5","9.0","9.0","9.0","9.0","86.40","1","248.40","1",""," men's 10m platform","final"
"1","WILLIAMS Noah","GBR",4,"307C","3.4","9.0","9.0","9.0","9.0","8.5","8.5","8.5","90.10","2","338.50","1",""," men's 10m platform","final"
"1","WILLIAMS Noah","GBR",5,"109C","3.7","6.5","6.0","6.5","6.0","6.0","6.0","7.0","68.45","4","406.95","1",""," men's 10m platform","final"
"1","WILLIAMS Noah","GBR",6,"5255B","3.6","8.5","8.0","7.5","8.0","8.0","9.0","8.0","86.40","3","493.35","1",""," men's 10m platform","final"
"2","MINIBAEV Viktor","RUS",1,"407C","3.2","9.5","9.5","9.5","9.5","9.0","9.0","9.0","89.60","1","89.60","1",""," men's 10m platform","final"
"2","MINIBAEV Viktor","RUS",2,"307C","3.4","7.0","6.5","6.5","7.0","6.5","7.0","7.0","69.70","5","159.30","3","20.30"," men's 10m platform","final"
"2","MINIBAEV Viktor","RUS",3,"6245D","3.6","6.5","7.0","7.0","7.0","7.0","8.0","7.0","75.60","3","234.90","2","13.50"," men's 10m platform","final"
"2","MINIBAEV Viktor","RUS",4,"207B","3.6","6.5","6.0","5.5","5.5","7.0","6.5","6.5","68.40","4","303.30","3","35.20"," men's 10m platform","final"
"2","MINIBAEV Viktor","RUS",5,"109C","3.7","6.5","6.5","7.0","6.5","6.0","6.5","6.5","72.15","3","375.45","3","31.50"," men's 10m platform","final"
"2","MINIBAEV Viktor","RUS",6,"5255B","3.6","9.5","9.0","9.0","9.0","9.0","9.0","9.0","97.20","2","472.65","2","20.70"," men's 10m platform","final"
"3","BONDAR Aleksandr","RUS",1,"407C","3.2","8.5","8.5","8.0","8.0","8.5","8.5","8.5","81.60","4","81.60","4","8.00"," men's 10m platform","final"
"3","BONDAR Aleksandr","RUS",2,"307C","3.4","7.0","7.0","7.5","7.5","7.0","7.0","7.0","71.40","4","153.00","4","26.60"," men's 10m platform","final"
"3","BONDAR Aleksandr","RUS",3,"626B","3.5","7.0","6.0","8.0","7.0","7.5","6.5","7.0","73.50","4","226.50","4","21.90"," men's 10m platform","final"
"3","BONDAR Aleksandr","RUS",4,"207B","3.6","8.5","8.5","8.5","8.5","8.5","8.5","9.0","91.80","1","318.30","2","20.20"," men's 10m platform","final"
