"rank","name","dcountry","divenum","divecode","DD","J1","J2","J3","J4","J5","J6","J7","divepts","diverank","totalpts","overallrank","pointsbehind","event","round"
"5","SANCHEZ German","MEX",1,"207C","3.3","8.0","7.5","7.0","8.0","8.0","8.0","8.0","79.20","4","79.20","4","13.55"," men's 10m platform","final"
"5","SANCHEZ German","MEX",2,"109C","3.7","6.5","7.5","6.5","7.0","6.5","7.0","6.5","74.00","4","153.20","5","38.55"," men's 10m platform","final"
"5","SANCHEZ German","MEX",3,"626C","3.3","7.0","7.5","7.0","6.5","6.5","7.0","6.5","67.65","5","220.85","5","47.70"," men's 10m platform","final"
"5","SANCHEZ German","MEX",4,"409C","4.1","6.0","5.5","6.5","6.0","6.0","6.0","6.0","73.80","6","294.65","6","70.10"," men's 10m platform","final"
"5","SANCHEZ German","MEX",5,"307C","3.4","8.5","8.5","8.5","9.0","8.0","8.0","8.5","86.70","3","381.35","5","86.00"," men's 10m platform","final"
"5","SANCHEZ German","MEX",6,"5156B","3.8","7.0","7.0","7.0","6.5","5.5","6.5","6.5","76.00","5","457.35","5","96.70"," men's 10m platform","final"
"6","RIENDEAU Vincent","CAN",1,"107B","3.0","7.0","7.0","7.0","6.5","7.5","6.5","7.5","63.00","6","63.00","6","29.75"," men's 10m platform","final"
"6","RIENDEAU Vincent","CAN",2,"626C","3.3","6.0","7.0","7.5","6.0","6.5","7.0","6.0","64.35","6","127.35","6","64.40"," men's 10m platform","final"
"6","RIENDEAU Vincent","CAN",3,"407C","3.2","8.5","8.0","8.5","8.5","8.5","8.0","8.0","80.00","2","207.35","6","61.20"," men's 10m platform","final"
"6","RIENDEAU Vincent","CAN",4,"207C","3.3","9.0","9.0","8.5","9.0","9.5","8.5","8.5","87.45","4","294.80","5","69.95"," men's 10m platform","final"
"6","RIENDEAU Vincent","CAN",5,"307C","3.4","7.5","7.5","8.0","8.0","8.0","7.5","7.5","78.20","4","373.00","6","94.35"," men's 10m platform","final"
"6","RIENDEAU Vincent","CAN",6,"5253B","3.2","7.5","7.5","7.5","8.0","8.0","8.0","8.0","75.20","6","448.20","6","105.85"," men's 10m platform","final"
"1","FILION Roseline","CAN",1,"405B","2.8","7.5","8.0","8.5","7.5","8.5","8.0","8.0","67.20","4","67.20","4","13.80","women's 10m platform","final"
"1","FILION Roseline","CAN",2,"207C","3.3","7.5","7.0","8.0","7.0","7.5","8.0","8.0","75.90","3","143.10","3","19.50","women's 10m platform","final"
"1","FILION Roseline","CAN",3,"107B","3.0","8.5","8.0","8.0","8.5","8.0","8.0","8.5","73.50","3","216.60","2","27.60","women's 10m platform","final"
"1","FILION Roseline","CAN",4,"626C","3.3","8.5","8.0","8.5","7.5","8.5","8.5","8.5","84.15","1","300.75","1","","women's 10m platform","final"
"1","FILION Roseline","CAN",5,"5253B","3.2","7.5","8.5","8.5","8.0","7.0","8.0","8.5","78.40","=1","379.15","1","","women's 10m platform","final"
"2","LIU Huixia","CHN",1,"107B","3.0","9.0","9.0","8.0","8.5","9.0","9.0","9.0","81.00","1","81.00","1","","women's 10m platform","final"
"2","LIU Huixia","CHN",2,"407C","3.2","8.5","8.0","8.5","8.5","8.5","8.5","8.5","81.60","2","162.60","1","","women's 10m platform","final"
"2","LIU Huixia","CHN",3,"6243D","3.2","8.5","8.5","8.5","8.5","8.0","9.0","8.5","81.60","1","244.20","1","","women's 10m platform","final"
"2","LIU Huixia","CHN",4,"207C","3.3","6.0","4.5","6.0","5.5","5.5","5.0","7.0","56.10","4","300.30","2","0.45","women's 10m platform","final"
"2","LIU Huixia","CHN",5,"5253B","3.2","8.0","8.5","7.5","8.0","8.5","8.0","8.5","78.40","=1","378.70","2","0.45","women's 10m platform","final"
"3","COUCH Tonia","GBR",1,"5253B","3.2","6.5","6.5","6.0","6.5","6.0","6.0","6.5","60.80","6","60.80","6","20.20","women's 10m platform","final"
"3","COUCH Tonia","GBR",2,"407C","3.2","9.0","8.0","8.5","9.0","8.5","9.0","9.0","84.80","1","145.60","2","17.00","women's 10m platform","final"
"3","COUCH Tonia","GBR",3,"107B","3.0","7.0","7.0","7.0","7.5","7.5","6.5","7.0","63.00","6","208.60","3","35.60","women's 10m platform","final"
"3","COUCH Tonia","GBR",4,"6243D","3.2","7.5","8.0","7.0","8.0","7.5","8.0","7.5","73.60","2","282.20","3","18.55","women's 10m platform","final"
"3","COUCH Tonia","GBR",5,"305C","2.8","9.0","9.5","9.0","9.0","9.0","9.5","9.0","75.60","4","357.80","3","21.35","women's 10m platform","final"
"4","RINONG Pandelela","MAS",1,"107B","3.0","8.0","8.0","8.0","8.0","8.0","8.0","8.5","72.00","=2","72.00","=2","9.00","women's 10m platform","final"
"4","RINONG Pandelela","MAS",2,"205B","2.9","6.5","6.5","6.0","7.0","7.5","6.5","6.5","56.55","5","128.55","5","34.05","women's 10m platform","final"
"4","RINONG Pandelela","MAS",3,"6243D","3.2","8.5","8.0","8.5","8.5","7.5","8.0","8.0","78.40","2","206.95","4","37.25","women's 10m platform","final"
"4","RINONG Pandelela","MAS",4,"407C","3.2","5.5","5.5","6.5","5.5","7.0","7.0","6.5","59.20","3","266.15","4","34.60","women's 10m platform","final"
"4","RINONG Pandelela","MAS",5,"5253B","3.2","7.0","7.5","7.5","8.0","8.0","8.5","8.0","75.20","5","341.35","4","37.80","women's 10m platform","final"
"5","BARROW Sarah","GBR",1,"6243D","3.2","6.5","5.5","7.0","6.5","7.0","6.5","7.5","64.00","5","64.00","5","17.00","women's 10m platform","final"
"5","BARROW Sarah","GBR",2,"407C","3.2","7.0","7.0","7.5","7.5","7.5","7.0","7.5","70.40","4","134.40","4","28.20","women's 10m platform","final"
"5","BARROW Sarah","GBR",3,"107B","3.0","7.5","8.0","8.0","7.5","8.0","7.5","7.5","69.00","4","203.40","5","40.80","women's 10m platform","final"
"5","BARROW Sarah","GBR",4,"305C","2.8","6.0","6.5","6.5","6.5","7.5","6.0","6.0","53.20","5","256.60","5","44.15","women's 10m platform","final"
"5","BARROW Sarah","GBR",5,"5253B","3.2","8.5","8.5","8.5","8.0","8.0","8.0","8.0","78.40","=1","335.00","5","44.15","women's 10m platform","final"
"6","TIMOSHININA Yulia","RUS",1,"107B","3.0","8.0","8.0","7.5","8.0","8.0","8.0","8.0","72.00","=2","72.00","=2","9.00","women's 10m platform","final"
"6","TIMOSHININA Yulia","RUS",2,"305C","2.8","3.5","3.0","3.0","3.5","4.0","3.0","4.5","28.00","6","100.00","6","62.60","women's 10m platform","final"
"6","TIMOSHININA Yulia","RUS",3,"6142D","3.1","7.5","7.0","7.5","8.0","6.5","7.0","7.0","66.65","5","166.65","6","77.55","women's 10m platform","final"
"6","TIMOSHININA Yulia","RUS",4,"207C","3.3","4.5","5.0","4.5","4.5","4.0","4.0","4.5","44.55","6","211.20","6","89.55","women's 10m platform","final"
"6","TIMOSHININA Yulia","RUS",5,"5253B","3.2","6.5","7.0","7.0","7.0","7.5","6.5","7.0","67.20","6","278.40","6","100.75","women's 10m platform","final"
